# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:28:05.658
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.241179,0.4658,-0.5511,-0.0968,0.73
1.249222,0.4811,-0.4681,-0.0685,0.67
1.257295,0.5002,-0.3327,-0.0324,0.60
1.265328,0.5087,-0.1737,0.0256,0.54
1.279881,0.5228,-0.0431,0.0666,0.53
1.290248,0.5309,0.0476,0.0819,0.54
1.301363,0.5425,0.0804,0.0679,0.55
1.310766,0.5297,0.0938,0.0351,0.54
1.319305,0.5029,0.1163,-0.0199,0.52
1.326524,0.4584,0.1479,-0.0771,0.49
1.338415,0.4157,0.2024,-0.0988,0.47
1.347843,0.3515,0.2324,-0.0910,0.43
1.357561,0.3087,0.2713,-0.0357,0.41
1.366633,0.2680,0.2529,-0.0094,0.37
1.380970,0.2380,0.1971,0.0028,0.31
1.389843,0.2368,0.1188,-0.0360,0.27
1.400000,0.2165,0.0700,-0.1060,0.25
1.409223,0.1680,0.0267,-0.1874,0.25
1.416190,0.0875,-0.0206,-0.2379,0.25
1.429620,0.0131,-0.0718,-0.2584,0.27
1.440698,-0.0224,-0.1410,-0.2455,0.28
1.448216,-0.0483,-0.1761,-0.2098,0.28
1.459243,-0.0699,-0.1965,-0.1943,0.29
1.467484,-0.0592,-0.1741,-0.1984,0.27
1.479576,-0.0313,-0.1239,-0.2027,0.24
1.490612,0.0234,-0.0415,-0.2025,0.21
1.498894,0.0391,0.0112,-0.1974,0.20
1.506239,0.0404,0.0442,-0.1548,0.17
1.516395,0.0845,0.0249,-0.1132,0.14
1.532234,0.1192,-0.0225,-0.0629,0.14
1.540847,0.1640,-0.0973,-0.0370,0.19
1.548282,0.1670,-0.1615,-0.0392,0.24
1.558312,0.1667,-0.2011,-0.0357,0.26
1.568863,0.1443,-0.2025,-0.0451,0.25
1.576232,0.1186,-0.1756,-0.0859,0.23
1.591152,0.0987,-0.1116,-0.1113,0.19
1.596286,0.1070,-0.0533,-0.0667,0.14
1.609591,0.1103,-0.0007,0.0320,0.11
1.622861,0.1271,0.0275,0.1546,0.20
1.631333,0.1851,0.0318,0.2531,0.32
1.639421,0.2696,0.0361,0.3425,0.44
1.648877,0.3332,0.0073,0.3864,0.51
1.658387,0.3532,0.0120,0.3634,0.51
1.666948,0.3359,0.0166,0.2767,0.44
1.675790,0.3055,0.0398,0.1522,0.34
1.689588,0.2954,0.0909,0.0475,0.31
1.699418,0.3005,0.1599,0.0511,0.34
1.709743,0.3349,0.2607,0.1738,0.46
1.721826,0.3978,0.3315,0.3318,0.62
1.728420,0.4653,0.3259,0.4853,0.75
1.739593,0.5370,0.2215,0.6240,0.85
1.750445,0.6031,0.0765,0.6912,0.92
1.758903,0.6258,-0.0849,0.7169,0.96
1.766900,0.6013,-0.2153,0.6799,0.93
1.781880,0.5256,-0.3200,0.5968,0.86
1.791375,0.4605,-0.3665,0.4465,0.74
1.798882,0.3965,-0.3651,0.3535,0.64
1.808912,0.3662,-0.3355,0.2696,0.57
1.817229,0.3832,-0.2500,0.1799,0.49
1.831759,0.3947,-0.1423,0.1779,0.46
1.840626,0.4195,-0.0459,0.2144,0.47
1.851957,0.4710,0.0159,0.2415,0.53
1.861048,0.4970,0.0625,0.3014,0.58
1.869260,0.4838,0.1413,0.3467,0.61
1.876579,0.4048,0.2234,0.3829,0.60
1.890813,0.2480,0.3230,0.3815,0.56
1.901255,0.0816,0.3927,0.3997,0.57
1.913934,-0.0516,0.4188,0.4419,0.61
1.920183,-0.1471,0.4210,0.4749,0.65
1.930666,-0.2246,0.3949,0.4894,0.67
1.939732,-0.2705,0.3409,0.4953,0.66
1.949970,-0.2900,0.3067,0.5163,0.67
1.957860,-0.3260,0.2871,0.5148,0.67
1.970477,-0.3401,0.3148,0.5154,0.69
1.979276,-0.3327,0.3609,0.5132,0.71
1.988299,-0.2812,0.3966,0.5317,0.72
2.000266,-0.2390,0.4316,0.6122,0.79
2.009150,-0.2109,0.4235,0.7103,0.85
2.021687,-0.2017,0.3873,0.8294,0.94
2.030423,-0.2355,0.2951,0.9263,1.00
2.040688,-0.2182,0.1903,0.9922,1.03
2.051972,-0.2083,0.0590,1.0372,1.06
2.060396,-0.2287,-0.0748,1.1136,1.14
2.068575,-0.2651,-0.2064,1.1700,1.22
2.081085,-0.3255,-0.3076,1.1504,1.23
2.090121,-0.3711,-0.3789,1.1081,1.23
2.099455,-0.4060,-0.4161,1.1323,1.27
2.112669,-0.3972,-0.4809,1.1973,1.35
2.121767,-0.3597,-0.5493,1.3291,1.48
2.132337,-0.3081,-0.6164,1.5114,1.66
2.144350,-0.2625,-0.6586,1.5737,1.73
2.153583,-0.2041,-0.6294,1.5510,1.69
2.161836,-0.1473,-0.5300,1.5400,1.64
2.168421,-0.0453,-0.4133,1.2977,1.36
2.182053,0.0215,-0.3080,0.8218,0.88
2.187166,0.0540,-0.2470,0.2460,0.35
2.197573,0.1326,-0.3097,-0.2532,0.42
2.207430,0.2874,-0.6156,-0.5970,0.90
2.219100,0.5190,-1.1548,-0.7330,1.46
2.229405,0.7872,-1.6924,-0.6470,1.98
2.239124,0.9522,-2.0371,-0.3730,2.28
2.250820,0.9904,-2.0747,0.0421,2.30
2.259688,0.9072,-1.8153,0.4674,2.08
2.271927,0.7272,-1.3315,0.7458,1.69
2.281455,0.5378,-0.7006,0.7375,1.15
2.290549,0.2744,0.0099,0.4617,0.54
2.300171,0.0072,0.6754,-0.0231,0.68
2.313619,-0.2456,1.1763,-0.5962,1.34
2.322987,-0.5138,1.4940,-1.0150,1.88
2.333807,-0.7225,1.5766,-1.2546,2.14
2.341263,-0.8377,1.4484,-1.3208,2.13
2.351377,-0.9029,1.1531,-1.3078,1.96
2.361180,-0.9001,0.7867,-1.4096,1.85
2.370049,-0.8695,0.3924,-1.4301,1.72
2.382350,-0.7709,-0.0249,-1.3300,1.54
2.387371,-0.6179,-0.3648,-1.3163,1.50
2.397491,-0.3916,-0.4936,-1.2640,1.41
2.412898,-0.1540,-0.4929,-1.0960,1.21
2.422934,0.0868,-0.4060,-0.9016,0.99
2.433778,0.2337,-0.2664,-0.7427,0.82
2.443686,0.2967,-0.1554,-0.5533,0.65
2.451707,0.2452,-0.1303,-0.3634,0.46
2.458719,0.1032,-0.2054,-0.2405,0.33
2.470687,-0.1906,-0.3520,-0.2792,0.49
2.481235,-0.4743,-0.5939,-0.4299,0.87
2.489801,-0.7162,-0.8783,-0.5806,1.27
2.498949,-0.9484,-1.1240,-0.6255,1.60
2.513775,-1.1747,-1.2978,-0.6361,1.86
2.523134,-1.2707,-1.2946,-0.5984,1.91
2.532402,-1.3038,-1.0960,-0.5365,1.79
2.544149,-1.3562,-0.7263,-0.5363,1.63
2.554308,-1.4718,-0.2530,-0.6458,1.63
2.561740,-1.6188,0.2281,-0.8265,1.83
2.573909,-1.7330,0.5690,-0.8731,2.02
2.577761,-1.6370,0.8226,-0.8157,2.01
2.588987,-1.4165,1.0229,-0.7638,1.91
2.599794,-1.1647,1.1463,-0.7023,1.78
2.611563,-0.8699,1.2173,-0.6691,1.64
2.626242,-0.5481,1.2121,-0.5587,1.44
2.627751,-0.2859,1.1743,-0.3813,1.27
2.638249,-0.0776,1.1134,-0.2471,1.14
2.650869,0.0023,1.0723,-0.1654,1.08
2.661383,-0.0348,1.0796,-0.1491,1.09
2.671790,-0.1103,1.1254,-0.1593,1.14
2.681741,-0.1652,1.1953,-0.2521,1.23
2.688920,-0.2121,1.3272,-0.3657,1.39
2.698548,-0.2352,1.4493,-0.3812,1.52
2.711336,-0.2287,1.5136,-0.3058,1.56
2.721163,-0.1965,1.5632,-0.1808,1.59
2.730324,-0.2006,1.5695,-0.0839,1.58
2.743625,-0.2217,1.5708,-0.1251,1.59
2.751656,-0.2218,1.5670,-0.2640,1.60
2.758671,-0.2208,1.5441,-0.5213,1.64
2.772109,-0.2202,1.5499,-0.8322,1.77
2.780320,-0.1540,1.6037,-1.0375,1.92
2.790362,-0.0473,1.7483,-1.2086,2.13
2.802807,0.1365,2.0266,-1.1269,2.32
2.812667,0.3865,2.3953,-0.7759,2.55
2.821952,0.6155,2.8158,-0.4682,2.92
2.833897,0.6049,3.1925,-0.1703,3.25
2.848163,0.3424,3.3867,0.0651,3.40
2.848649,-0.0512,3.3083,0.0442,3.31
2.860615,-0.5269,3.0628,-0.0306,3.11
2.871967,-1.1583,2.8370,0.0311,3.06
2.881505,-1.8947,2.7213,0.0228,3.32
2.890244,-2.5432,2.6344,0.1006,3.66
2.902984,-2.8943,2.5284,0.2097,3.85
2.914420,-2.9653,2.3651,0.4962,3.83
2.923637,-2.8639,2.2450,0.6917,3.70
2.933957,-2.5600,2.2303,0.7207,3.47
2.947220,-2.1466,2.2680,0.6325,3.19
2.953957,-1.5957,2.3582,0.3361,2.87
2.962178,-1.0457,2.5056,-0.3096,2.73
2.970814,-0.7719,2.5955,-1.0091,2.89
2.979698,-0.6548,2.4417,-1.9192,3.17
2.990150,-0.8024,1.7436,-2.8116,3.40
3.002769,-1.3810,0.4737,-3.2574,3.57
3.012241,-2.1081,-1.2330,-2.8948,3.79
3.021962,-2.6324,-3.2702,-2.3495,4.81
3.030932,-2.4873,-5.5848,-1.9768,6.43
3.040190,-1.5484,-8.0662,-1.3710,8.33
3.053469,-0.2158,-10.1549,-0.7485,10.18
3.064681,1.4733,-11.4402,-0.7178,11.56
3.074456,2.9003,-11.4599,-1.4293,11.91
3.083248,3.4510,-10.1357,-2.0307,10.90
3.091182,3.0808,-8.0448,-2.1784,8.89
3.104606,2.3246,-5.7442,-2.3247,6.62
3.113046,1.6850,-3.5645,-2.3489,4.59
3.124153,1.3033,-1.7634,-1.9303,2.92
3.132282,1.1474,-0.5500,-1.2778,1.80
3.139849,1.1856,0.1157,-0.6769,1.37
3.154986,1.3757,0.3018,-0.3670,1.46
3.164755,1.5008,0.3059,-0.2713,1.56
3.171903,1.5892,0.2908,-0.2939,1.64
3.179636,1.4837,0.2327,-0.4253,1.56
3.189632,1.1438,0.1938,-0.5555,1.29
3.202976,0.7575,0.2314,-0.6327,1.01
3.212130,0.6286,0.3453,-0.7421,1.03
3.222873,0.6542,0.5162,-0.7389,1.11
3.231329,0.6614,0.7202,-0.6505,1.17
3.246625,0.5640,0.8760,-0.5608,1.18
3.255574,0.3761,0.9312,-0.5158,1.13
3.265018,0.1396,0.8956,-0.6142,1.09
3.273602,-0.0180,0.7789,-0.8561,1.16
3.281951,-0.0410,0.6720,-1.0379,1.24
3.289773,-0.0007,0.6321,-0.9447,1.14
3.307216,0.0890,0.6447,-0.7295,0.98
3.315019,0.1525,0.6954,-0.5051,0.87
3.322629,0.2345,0.7410,-0.3966,0.87
3.329909,0.3036,0.8009,-0.3981,0.94
3.341025,0.3767,0.8559,-0.4171,1.02
3.349963,0.3987,0.8870,-0.4605,1.08
3.364600,0.3710,0.8273,-0.5020,1.04
3.370262,0.3900,0.6197,-0.4881,0.88
3.380430,0.4736,0.3172,-0.3536,0.67
3.395833,0.5632,-0.0563,-0.1438,0.58
3.405746,0.6853,-0.4622,0.0663,0.83
3.414786,0.8275,-0.8192,0.2503,1.19
3.422136,0.9061,-0.9938,0.3734,1.40
3.430407,0.9666,-0.9911,0.3419,1.43
3.443428,0.9834,-0.8404,0.2020,1.31
3.453122,0.9272,-0.5706,0.0719,1.09
3.463828,0.7694,-0.2538,-0.0365,0.81
3.475438,0.5165,0.0096,-0.1168,0.53
3.484134,0.1853,0.2102,-0.1446,0.32
3.492219,-0.1073,0.3385,-0.1345,0.38
3.505837,-0.3080,0.3518,-0.0879,0.48
3.510474,-0.3874,0.2648,-0.0633,0.47
3.520664,-0.3697,0.1636,-0.0711,0.41
3.531647,-0.3126,0.1056,-0.0545,0.33
3.546925,-0.2450,0.0572,-0.0666,0.26
3.561483,-0.1814,0.0472,-0.0271,0.19
3.561808,-0.1363,0.0278,0.0630,0.15
3.576471,-0.0859,0.0418,0.1134,0.15
3.580444,-0.0118,0.1131,0.1014,0.15
3.593241,0.0614,0.2080,0.0801,0.23
3.605355,0.0995,0.3553,0.0884,0.38
3.615379,0.0878,0.5977,0.1025,0.61
3.623707,0.0360,0.9255,0.1030,0.93
3.633440,-0.0021,1.2906,0.0517,1.29
3.644497,-0.0111,1.6213,0.0620,1.62
3.653820,-0.0134,1.9131,0.2277,1.93
3.663281,0.0058,2.1517,0.3996,2.19
3.671280,0.1274,2.3993,0.4923,2.45
3.680767,0.3259,2.6368,0.5159,2.71
3.693173,0.5283,2.8785,0.4621,2.96
3.703206,0.6489,3.1530,0.4894,3.26
3.721743,0.6511,3.4030,0.5837,3.51
3.721966,0.6176,3.5662,0.6168,3.67
3.730964,0.5781,3.5283,0.6468,3.63
3.743837,0.4955,3.2850,0.7074,3.40
3.754789,0.3330,2.9131,0.8406,3.05
3.764559,0.2014,2.5228,0.9540,2.70
3.772820,0.2055,2.1619,0.9718,2.38
3.780753,0.3095,1.8637,0.9455,2.11
3.793177,0.4585,1.6616,0.9370,1.96
3.804403,0.5879,1.4885,1.0125,1.89
3.815181,0.6396,1.2871,1.1654,1.85
3.824328,0.6650,1.0005,1.4790,1.91
3.832342,0.6784,0.6144,1.8503,2.06
3.846989,0.7134,0.1722,1.9173,2.05
3.855346,0.8564,-0.2259,1.6271,1.85
3.863229,1.1167,-0.5420,0.9001,1.53
3.871576,1.5598,-0.8909,-0.3136,1.82
3.881348,1.9624,-1.4823,-0.8730,2.61
3.897307,2.3479,-2.6161,-0.5985,3.57
3.901671,2.7954,-4.2139,-0.5749,5.09
3.911564,2.9831,-5.6056,-0.9489,6.42
3.921269,2.3252,-6.3865,-1.2788,6.92
3.936070,0.8621,-6.5109,-1.5927,6.76
3.945905,-0.5946,-5.9141,-1.7182,6.19
3.955303,-1.5128,-4.7032,-1.7248,5.23
3.962590,-2.1953,-3.1806,-2.2028,4.45
3.971519,-2.8347,-1.8676,-2.5673,4.26
3.987374,-3.0851,-1.2506,-2.6144,4.23
3.997739,-2.9152,-1.3230,-2.3691,3.98
4.007673,-2.4646,-1.7534,-1.9821,3.62
4.013119,-1.9571,-2.3547,-1.6144,3.46
4.021448,-1.5824,-3.0263,-1.2192,3.63
4.031097,-1.3466,-3.6057,-0.8373,3.94
4.041144,-1.2730,-3.8929,-0.7123,4.16
4.057107,-1.3185,-3.8647,-0.7574,4.15
4.061118,-1.4003,-3.6415,-0.8452,3.99
4.075431,-1.2837,-3.3051,-0.9054,3.66
4.092822,-1.0953,-2.7839,-0.9921,3.15
4.092988,-1.0363,-1.9682,-1.3012,2.58
4.108168,-1.0279,-0.9684,-1.7228,2.23
4.111268,-0.9511,0.1295,-2.0195,2.24
4.124434,-0.8294,1.1296,-2.1413,2.56
4.140967,-0.6994,1.9414,-2.0582,2.91
4.141452,-0.5780,2.5749,-1.7337,3.16
4.158651,-0.4065,3.0351,-1.2714,3.32
4.161597,-0.1706,3.2553,-0.7422,3.34
4.175365,0.0145,3.2884,-0.3261,3.30
4.191605,0.1389,3.1541,-0.0959,3.16
4.192225,0.1640,2.8908,-0.0469,2.90
4.208797,0.0795,2.5086,-0.0215,2.51
4.211708,-0.1051,2.0173,-0.0153,2.02
4.223832,-0.3422,1.5031,-0.0191,1.54
4.239717,-0.5947,0.9329,-0.0480,1.11
4.241873,-0.8129,0.2735,-0.1646,0.87
4.261670,-0.9992,-0.4125,-0.3127,1.13
4.261859,-1.2087,-1.0387,-0.3544,1.63
4.273707,-1.3945,-1.5096,-0.2733,2.07
4.291900,-1.5029,-1.7302,-0.1331,2.30
4.292422,-1.5693,-1.5964,0.0033,2.24
4.307272,-1.4996,-1.1954,0.0649,1.92
4.311924,-1.2770,-0.6380,0.0314,1.43
4.324127,-0.9723,-0.0631,-0.0222,0.97
4.340468,-0.5810,0.4720,-0.0438,0.75
4.342706,-0.1761,0.9200,-0.0682,0.94
4.356519,0.1642,1.2145,-0.0510,1.23
4.362251,0.3863,1.3273,0.0178,1.38
4.374470,0.4661,1.2971,0.0706,1.38
4.390305,0.3900,1.1338,0.0636,1.20
4.392199,0.2269,0.9567,-0.0187,0.98
4.407549,0.0736,0.7898,-0.1681,0.81
4.411808,-0.0452,0.6088,-0.3383,0.70
4.422926,-0.1095,0.4280,-0.4542,0.63
4.441649,-0.1188,0.2330,-0.4409,0.51
4.441843,-0.1020,0.0238,-0.3002,0.32
4.456464,-0.0689,-0.1994,-0.0772,0.22
4.461883,-0.0441,-0.3699,0.0986,0.39
4.472848,-0.0325,-0.4302,0.1649,0.46
4.491002,-0.0684,-0.2946,0.1236,0.33
4.491951,-0.1851,0.0411,0.0375,0.19
4.504936,-0.3066,0.5384,-0.0548,0.62
4.525223,-0.3853,1.1014,-0.0007,1.17
4.525410,-0.3888,1.6725,0.2030,1.73
4.538379,-0.3756,2.1947,0.4878,2.28
4.542984,-0.4131,2.6488,0.6440,2.76
4.555957,-0.5588,3.0065,0.6403,3.12
4.570367,-0.8213,3.2298,0.5746,3.38
4.572520,-1.0993,3.3665,0.5009,3.58
4.589152,-1.3255,3.4171,0.4873,3.70
4.592294,-1.3760,3.3768,0.4622,3.68
4.607835,-1.2997,3.2603,0.6069,3.56
4.623145,-1.2116,3.1107,0.9525,3.47
4.623334,-1.1404,2.9090,1.2630,3.37
4.638849,-1.1292,2.6218,1.5043,3.23
4.643476,-1.0641,2.2256,1.6469,2.97
4.655851,-0.9648,1.8209,1.6955,2.67
4.671868,-0.8837,1.4410,1.8258,2.49
4.672671,-0.9002,1.1383,1.8521,2.35
4.685370,-1.0267,0.8935,1.7844,2.24
4.692358,-1.0993,0.6919,1.7146,2.15
4.704926,-1.0323,0.5384,1.4727,1.88
4.722645,-0.8932,0.4854,1.1381,1.53
4.723062,-0.7492,0.5756,0.5609,1.10
4.737633,-0.7419,0.7992,-0.1211,1.10
4.742760,-0.8058,1.0604,-0.9022,1.61
4.758099,-0.9021,1.0008,-1.6031,2.09
4.771288,-1.1394,0.3680,-2.1434,2.46
4.772344,-1.3651,-0.6885,-2.5406,2.97
4.788470,-1.3441,-1.7951,-2.4812,3.34
4.792716,-1.0269,-2.8518,-2.5043,3.93
4.805875,-0.4089,-3.7825,-2.5473,4.58
4.824096,0.0751,-4.4824,-2.1135,4.96
4.824303,0.3913,-4.9473,-1.6147,5.22
4.840049,0.8657,-5.3255,-1.6199,5.63
4.843257,1.5019,-5.7549,-1.7449,6.20
4.854205,2.0529,-6.2681,-1.5120,6.77
4.873919,2.2777,-6.7309,-1.3513,7.23
4.874075,2.2029,-6.8424,-1.1799,7.28
4.887289,1.9344,-6.4941,-1.0296,6.85
4.893060,1.6632,-5.7736,-0.9940,6.09
4.906963,1.5786,-4.8205,-0.7997,5.14
4.922567,1.5866,-3.8077,-0.4617,4.15
4.923433,1.7698,-2.8502,-0.2470,3.36
4.938428,2.0830,-1.9099,-0.2062,2.83
4.955189,2.3677,-0.9631,-0.1940,2.56
4.955384,2.5753,-0.1338,-0.2177,2.59
4.971283,2.6618,0.6021,-0.2884,2.74
4.973142,2.5955,1.2069,-0.3889,2.89
4.986816,2.3858,1.6955,-0.4647,2.96
5.001028,1.9931,2.0637,-0.5200,2.92
5.009029,1.4634,2.3117,-0.5842,2.80
5.022246,0.8343,2.4445,-0.5558,2.64
5.023861,0.1627,2.4291,-0.4624,2.48
5.038858,-0.4700,2.2417,-0.3731,2.32
5.054986,-0.9692,1.9640,-0.3228,2.21
5.055178,-1.2876,1.6966,-0.3167,2.15
5.072131,-1.3828,1.5206,-0.3359,2.08
5.073687,-1.2939,1.4309,-0.2750,1.95
5.088094,-1.0600,1.3653,-0.1922,1.74
5.101682,-0.6962,1.3142,-0.1728,1.50
5.103500,-0.3241,1.2918,-0.1299,1.34
5.119505,0.0119,1.3555,-0.1015,1.36
5.123574,0.2679,1.5145,-0.1154,1.54
5.136238,0.4500,1.7162,-0.0570,1.78
5.153281,0.5028,1.8743,0.1104,1.94
5.153817,0.4092,1.9938,0.3045,2.06
5.170945,0.2383,2.0413,0.3481,2.08
5.173873,0.0204,2.0790,0.2707,2.10
5.189495,-0.1199,2.1548,0.1733,2.17
5.203649,-0.1605,2.3115,0.1133,2.32
5.204150,-0.1178,2.5584,0.2288,2.57
5.222215,0.0151,2.8619,0.4327,2.89
5.223991,0.1754,3.1216,0.6162,3.19
5.237056,0.3541,3.1752,0.6812,3.27
5.253118,0.5521,2.9850,0.6734,3.11
5.253731,0.7319,2.6376,0.7000,2.83
5.268774,0.9267,2.2529,0.7325,2.54
5.273848,1.0933,1.8213,0.7363,2.25
5.287678,1.1799,1.4097,0.7241,1.98
5.303096,1.1734,1.0228,0.7555,1.73
5.304274,1.1224,0.6843,0.8553,1.57
5.320032,1.1645,0.3416,0.9780,1.56
5.323877,1.4065,0.0378,1.0834,1.78
5.333771,1.7157,-0.1984,1.2996,2.16
5.355140,2.0333,-0.3765,1.4933,2.55
5.355367,2.2729,-0.4345,1.6804,2.86
5.369358,2.3600,-0.3634,1.6256,2.89
5.374609,2.1681,-0.1442,1.2107,2.49
5.386334,1.8986,0.1032,0.1677,1.91
5.402799,1.5838,0.1594,-1.1853,1.98
5.403838,1.3285,-0.4716,-1.6045,2.14
5.419837,1.2304,-1.7687,-1.6366,2.71
5.424219,1.0932,-3.1951,-1.9314,3.89
5.437255,0.5595,-4.1967,-2.1229,4.74
