# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:32:25.613
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.496521,0.3879,-0.1051,0.3183,0.51
0.505724,0.4037,-0.0329,0.4307,0.59
0.513820,0.4618,-0.1078,0.5676,0.74
0.522711,0.4903,-0.0401,0.5696,0.75
0.535832,0.5089,0.0594,0.5335,0.74
0.547342,0.5314,0.1150,0.4520,0.71
0.556587,0.5887,0.2311,0.3743,0.73
0.564813,0.5930,0.3411,0.2493,0.73
0.573019,0.3350,0.2427,0.3712,0.56
0.586961,0.1881,0.0794,0.3964,0.45
0.598103,0.3211,-0.0865,0.2376,0.41
0.607715,0.3889,0.1415,0.2126,0.47
0.619186,0.3551,0.2670,0.1024,0.46
0.626027,0.2796,-0.0907,-0.0454,0.30
0.634463,0.3853,-0.2550,0.0046,0.46
0.647847,0.2705,-0.2711,-0.0715,0.39
0.653128,0.1391,-0.3342,-0.2392,0.43
0.669193,0.1125,-0.4008,-0.1697,0.45
0.672816,-0.0274,-0.4001,-0.1363,0.42
0.686394,-0.2123,-0.4040,-0.1491,0.48
0.697249,-0.3795,-0.3371,-0.1380,0.53
0.705428,-0.5424,-0.2429,-0.1882,0.62
0.715104,-0.7386,-0.1268,-0.2328,0.78
0.723754,-0.8975,-0.0314,-0.2377,0.93
0.735921,-0.9779,0.0718,-0.1972,1.00
0.746361,-1.0483,0.1687,-0.1951,1.08
0.756208,-1.1182,0.2592,-0.2284,1.17
0.765959,-1.1791,0.3389,-0.2211,1.25
0.776320,-1.2219,0.3939,-0.1657,1.29
0.784481,-1.1400,0.4108,-0.1207,1.22
0.793867,-1.0017,0.4295,-0.0930,1.09
0.807264,-0.8711,0.4916,-0.0721,1.00
0.813002,-0.7569,0.4824,-0.0008,0.90
0.826680,-0.6533,0.3301,0.0537,0.73
0.838401,-0.5176,0.0590,0.0680,0.53
0.852233,-0.3446,-0.2446,0.1899,0.46
0.860230,-0.2294,-0.4900,0.3659,0.65
0.868729,-0.2321,-0.6442,0.4911,0.84
0.876349,-0.2693,-0.6362,0.6201,0.93
0.884230,-0.2921,-0.5192,0.7156,0.93
0.898874,-0.2719,-0.3412,0.7316,0.85
0.904008,-0.2236,-0.1359,0.7167,0.76
0.913755,-0.1815,-0.0035,0.7575,0.78
0.929255,-0.1657,0.1090,0.8251,0.85
0.938450,-0.1434,0.1538,0.8952,0.92
0.946167,-0.1052,0.1361,0.9198,0.94
0.954782,-0.1136,0.1228,0.9791,0.99
0.963744,-0.1591,0.1094,1.0196,1.04
0.976347,-0.2848,0.1101,0.9933,1.04
0.986815,-0.4337,0.1536,0.8862,1.00
0.996615,-0.5920,0.1875,0.7370,0.96
1.007036,-0.7842,0.2452,0.5945,1.01
1.017779,-0.9681,0.3602,0.4828,1.14
1.030268,-1.0718,0.5181,0.4395,1.27
1.037597,-1.1287,0.7379,0.4736,1.43
1.046859,-1.1763,0.9858,0.5705,1.64
1.054170,-1.2093,1.2377,0.6491,1.85
1.064154,-1.2190,1.4317,0.7337,2.02
1.077088,-1.2157,1.5823,0.7019,2.12
1.087735,-1.1914,1.7328,0.5178,2.17
1.097477,-1.0757,1.8786,0.2464,2.18
1.104900,-0.9129,2.0675,0.0887,2.26
1.114472,-0.6798,2.2709,0.0142,2.37
1.128956,-0.3489,2.4700,0.1771,2.50
1.137428,-0.0346,2.6458,0.4103,2.68
1.147409,0.2017,2.7985,0.6144,2.87
1.159686,0.3575,2.8993,0.7440,3.01
1.166270,0.4355,2.9144,0.7990,3.05
1.174557,0.4287,2.8963,0.8371,3.05
1.183943,0.3732,2.8587,0.7646,2.98
1.195907,0.3082,2.8063,0.8787,2.96
1.204060,0.1911,2.7392,1.2683,3.02
1.214225,-0.0546,2.6337,1.6319,3.10
1.227980,-0.4159,2.5569,1.9082,3.22
1.236611,-0.8223,2.4564,2.0888,3.33
1.248032,-1.2042,2.2942,2.0758,3.32
1.254641,-1.5394,2.0802,1.9386,3.23
1.267786,-1.8242,1.8098,1.7609,3.12
1.277801,-2.0347,1.4974,1.5772,2.98
1.287478,-2.1431,1.1720,1.7054,2.98
1.294959,-1.9702,0.8100,1.6384,2.69
1.305474,-1.9085,0.6840,1.6152,2.59
1.318290,-1.6150,0.6500,1.4550,2.27
1.328924,-1.3271,0.7074,0.9134,1.76
1.339112,-0.9226,0.6879,0.2471,1.18
1.345285,-0.5113,0.4477,-0.2188,0.71
1.354616,-0.3780,-0.0377,-0.6947,0.79
1.368672,-0.1926,-0.7875,-1.1040,1.37
1.381867,0.1041,-1.7010,-1.4965,2.27
1.392309,0.5058,-2.7154,-2.0698,3.45
1.400704,0.8105,-3.6964,-2.5543,4.57
1.410984,0.9371,-4.4910,-2.6486,5.30
1.420427,0.9955,-4.9897,-2.5403,5.69
1.427589,1.2175,-5.1434,-2.3373,5.78
1.437394,1.6332,-5.1795,-1.7695,5.71
1.447688,2.0124,-5.2823,-1.3877,5.82
1.456943,1.8147,-5.5285,-1.4805,6.00
1.465875,1.1583,-5.9583,-1.7453,6.32
1.474677,0.5671,-6.4391,-1.5182,6.64
1.487274,0.1441,-6.5511,-1.0804,6.64
1.495384,0.0981,-6.1711,-0.9787,6.25
1.505606,0.1334,-5.4144,-0.9321,5.50
1.517621,0.0705,-4.3627,-0.7951,4.44
1.528260,0.0740,-3.0637,-0.6122,3.13
1.539205,0.2834,-1.6605,-0.3956,1.73
1.548688,0.6587,-0.3346,-0.2682,0.79
1.556110,0.9441,0.8708,-0.1325,1.29
1.569455,1.0076,1.8591,0.0478,2.12
1.578767,1.0754,2.5630,0.1729,2.78
1.587168,1.1577,2.9771,0.2756,3.21
1.595122,1.3995,3.2022,0.3041,3.51
1.605432,1.6957,3.3150,0.2447,3.73
1.621045,1.9363,3.3824,0.1534,3.90
1.629581,2.0650,3.4188,0.0549,3.99
1.637724,2.1157,3.3861,-0.0156,3.99
1.646547,2.0402,3.3946,-0.0345,3.96
1.659188,1.7869,3.4968,0.0164,3.93
1.669568,1.4235,3.6069,0.1064,3.88
1.679113,1.0074,3.7013,0.1460,3.84
1.688640,0.5906,3.7281,0.1894,3.78
1.698556,0.2059,3.6925,0.2970,3.71
1.706126,-0.1761,3.5373,0.3877,3.56
1.718922,-0.5134,3.2630,0.4439,3.33
1.729151,-0.7890,2.9032,0.5683,3.06
1.737933,-0.9581,2.4730,0.9858,2.83
1.746913,-0.8856,1.9681,1.3672,2.55
1.759738,-0.4622,1.4659,1.5576,2.19
1.766578,0.0610,1.0284,1.6568,1.95
1.779901,0.5211,0.6220,1.6545,1.84
1.786062,0.9054,0.1411,1.5689,1.82
1.795961,1.2205,-0.4671,1.5926,2.06
1.811984,1.4173,-1.1216,1.6291,2.43
1.820537,1.5330,-1.7369,1.5380,2.78
1.827968,1.5806,-2.1701,1.3742,3.02
1.837032,1.5769,-2.4076,1.2483,3.14
1.847023,1.6753,-2.4257,1.1366,3.16
1.859501,1.9584,-2.1808,1.3812,3.24
1.870249,2.2070,-1.7200,1.8830,3.37
1.879672,2.3652,-1.1340,1.9238,3.25
1.888490,2.6209,-0.5999,1.3677,3.02
1.896085,2.8655,-0.2228,0.3238,2.89
1.910468,2.9255,-0.0457,-0.6935,3.01
1.919982,2.7921,-0.1831,-1.2317,3.06
1.928453,2.3336,-0.7065,-1.5263,2.88
1.936228,1.6253,-1.4101,-1.9197,2.88
1.946952,0.6146,-2.0315,-1.9774,2.90
1.956826,-0.4888,-2.5473,-1.6855,3.09
1.969865,-1.4632,-2.9814,-1.2611,3.55
1.978008,-2.2846,-3.2857,-1.2517,4.19
1.987062,-2.9482,-3.4218,-1.5898,4.79
1.995627,-3.5534,-3.3469,-1.8104,5.21
2.008844,-3.9466,-3.1761,-1.8965,5.41
2.019190,-4.0042,-3.0625,-1.7535,5.34
2.029047,-3.8124,-2.9586,-1.6163,5.09
2.037373,-3.4521,-2.6455,-1.5922,4.63
2.045870,-2.9031,-2.0243,-1.5685,3.87
2.058376,-2.2750,-1.2347,-1.3684,2.93
2.069297,-1.7542,-0.4634,-1.1566,2.15
2.079096,-1.5026,-0.0068,-1.0581,1.84
2.086470,-1.3733,0.0166,-1.0172,1.71
2.100288,-1.2354,-0.3867,-0.8571,1.55
2.114300,-1.2261,-0.9380,-0.6377,1.67
2.122847,-1.4526,-1.3020,-0.3863,1.99
2.134105,-1.7301,-1.3782,-0.2023,2.22
2.141848,-1.7508,-1.1905,-0.1838,2.13
2.146564,-1.4973,-0.8109,-0.2525,1.72
2.158185,-1.1551,-0.2733,-0.3769,1.25
2.168679,-0.8321,0.3214,-0.5393,1.04
2.177010,-0.5586,0.8864,-0.5881,1.20
2.188924,-0.2895,1.3118,-0.5245,1.44
2.197960,-0.0863,1.6167,-0.4286,1.67
2.211150,-0.0201,1.8442,-0.3261,1.87
2.218728,-0.1047,2.0707,-0.2046,2.08
2.229497,-0.2735,2.3533,-0.0901,2.37
2.238607,-0.2934,2.7302,-0.1267,2.75
2.250738,-0.0520,3.2156,-0.2437,3.23
2.259910,0.2869,3.7662,-0.2352,3.78
2.268683,0.6268,4.2247,0.0626,4.27
2.278461,0.9231,4.4822,0.5522,4.61
2.287501,1.1248,4.4256,1.0369,4.68
2.302147,1.1245,4.0948,1.3136,4.44
2.311442,0.9638,3.5626,1.3594,3.93
2.321103,0.7519,2.9774,1.1482,3.28
2.331803,0.6186,2.4488,0.9732,2.71
2.338807,0.4139,2.0619,0.9010,2.29
2.351482,0.1140,1.8536,0.8641,2.05
2.360688,-0.1185,1.6838,0.8242,1.88
2.370439,-0.2424,1.3896,0.7675,1.61
2.378392,-0.3223,0.9470,0.9078,1.35
2.386736,-0.4003,0.3902,1.1173,1.25
2.400082,-0.4810,-0.0752,1.2273,1.32
2.410681,-0.7069,-0.2772,1.3757,1.57
2.420692,-1.0636,-0.2214,1.4671,1.83
2.428864,-1.3796,0.0296,1.6311,2.14
2.445106,-1.5426,0.3608,1.8777,2.46
2.446460,-1.6543,0.7146,1.9855,2.68
2.459155,-1.7102,1.0380,1.7927,2.69
2.469969,-1.6430,1.2352,1.3833,2.48
2.479144,-1.4346,1.2872,0.8261,2.10
2.487586,-1.1486,1.2041,0.2358,1.68
2.500634,-0.9378,0.9146,-0.3844,1.37
2.510496,-1.0045,0.3945,-1.1887,1.61
2.520031,-1.2906,-0.3279,-2.0178,2.42
2.530607,-1.7455,-1.1865,-2.3089,3.13
2.538267,-2.2408,-2.2960,-2.2363,3.91
2.551053,-2.4373,-3.5745,-2.3363,4.92
2.559990,-2.3050,-4.7481,-2.2223,5.73
2.569347,-1.9336,-5.6908,-2.0057,6.34
2.579771,-1.2020,-6.3998,-1.8805,6.78
2.593419,-0.3108,-6.7246,-1.9711,7.01
2.602799,0.3055,-6.3775,-2.0963,6.72
2.611543,0.7247,-5.5413,-2.1959,6.00
2.620885,1.0012,-4.4237,-2.0524,4.98
2.629348,1.1844,-3.1419,-1.6892,3.76
2.642321,1.3994,-1.7459,-1.1649,2.52
2.651676,1.7263,-0.4379,-0.7414,1.93
2.660712,2.1532,0.5231,-0.6209,2.30
2.669275,2.6768,1.0227,-0.6856,2.95
2.677704,3.1231,1.1091,-0.5693,3.36
2.690877,3.4301,0.8014,-0.3587,3.54
2.702085,3.5527,0.0565,-0.2332,3.56
2.710953,3.4834,-0.9533,-0.0598,3.61
2.718817,3.0096,-1.8931,0.1140,3.56
2.727891,2.1988,-2.4955,0.2600,3.34
2.742183,1.3713,-2.5932,0.2140,2.94
2.752485,0.7208,-2.1717,-0.0507,2.29
2.760629,0.2321,-1.4122,-0.3008,1.46
2.770903,-0.1089,-0.5669,-0.3892,0.70
2.778673,-0.3270,0.2360,-0.1700,0.44
2.793465,-0.3063,0.9689,0.2161,1.04
2.802853,-0.1476,1.4929,0.4702,1.57
2.815891,0.1312,1.8125,0.5460,1.90
2.829454,0.8318,2.5179,0.1712,2.66
2.842591,1.2025,3.0550,0.0627,3.28
2.852229,1.5683,3.6378,0.2102,3.97
2.862282,1.9069,4.1564,0.6394,4.62
2.869641,2.1258,4.4914,1.1115,5.09
2.878246,2.1201,4.5660,1.3422,5.21
2.891122,1.8863,4.3466,1.2799,4.91
2.902404,1.5284,3.9526,1.0788,4.37
2.912414,1.0761,3.4987,0.9387,3.78
2.921998,0.5176,3.0621,0.8954,3.23
2.932456,0.0504,2.6481,0.8978,2.80
2.940597,-0.2205,2.2722,1.0223,2.50
2.954145,-0.2336,1.9022,1.2262,2.28
2.958296,-0.0383,1.4634,1.3666,2.00
2.968449,0.3034,0.9192,1.5028,1.79
2.978041,0.7216,0.2709,1.5134,1.70
2.993915,1.1069,-0.4191,1.5268,1.93
3.002257,1.4279,-1.0509,1.6958,2.45
3.011518,1.7404,-1.5587,1.8684,2.99
3.025497,2.0767,-1.8822,1.9208,3.40
3.032442,2.3162,-1.9709,1.7989,3.53
3.040029,2.4002,-1.6885,1.3501,3.23
3.055648,2.4098,-1.0696,0.4045,2.67
3.058387,2.2204,-0.3924,-0.7054,2.36
3.068888,1.8245,-0.1192,-1.1308,2.15
3.077996,1.3883,-0.6155,-1.3175,2.01
3.092183,0.9104,-1.5531,-1.7986,2.54
3.101451,0.2170,-2.3955,-2.1681,3.24
3.111975,-0.7086,-2.9521,-2.3741,3.85
3.119855,-1.4756,-3.2864,-2.5701,4.43
3.133374,-2.0500,-3.3945,-2.4471,4.66
3.142202,-2.5056,-3.2497,-2.4764,4.79
3.152631,-2.9967,-3.0396,-2.6797,5.04
3.166505,-3.4186,-3.0555,-2.5744,5.26
3.177332,-3.6762,-3.3823,-2.3161,5.51
3.179652,-3.6943,-3.7709,-1.9077,5.61
3.192850,-3.5168,-3.8587,-1.5492,5.45
3.201781,-3.2154,-3.5849,-1.0319,4.92
3.210178,-2.7456,-3.1270,-0.4694,4.19
3.218953,-2.2462,-2.6617,-0.0850,3.48
3.230940,-1.8191,-2.3272,-0.2154,2.96
3.241831,-1.4608,-2.0846,-0.7694,2.66
3.250715,-1.4344,-1.8240,-1.0996,2.57
3.259385,-1.8416,-1.5032,-1.1141,2.63
3.268814,-2.2794,-1.2939,-1.0024,2.81
3.280960,-2.3962,-1.1282,-0.6292,2.72
3.292471,-2.2130,-0.9047,-0.1695,2.40
3.302151,-1.7680,-0.5515,0.0852,1.85
3.311634,-1.1161,0.0165,0.0969,1.12
3.319606,-0.3031,0.7027,0.0333,0.77
3.328836,0.4722,1.3632,0.0473,1.44
3.340821,1.1009,1.9215,0.1813,2.22
3.350416,1.4167,2.3254,0.3862,2.75
3.358884,1.4056,2.6181,0.4589,3.01
3.369452,1.1543,2.7993,0.3847,3.05
3.381752,0.7055,2.9168,0.2257,3.01
3.392675,0.1641,3.0231,0.0901,3.03
3.402016,-0.2612,3.1804,-0.1448,3.19
3.411673,-0.5199,3.3221,-0.3796,3.38
3.419656,-0.5763,3.3775,-0.3318,3.44
3.433140,-0.4705,3.4433,0.1436,3.48
3.443538,-0.3075,3.5251,0.6439,3.60
3.452697,-0.1687,3.6615,1.0319,3.81
3.460671,-0.1265,3.7573,1.3072,3.98
3.474163,-0.0968,3.7269,1.4418,4.00
3.488336,-0.0481,3.6043,1.4283,3.88
3.496357,-0.0657,3.4750,1.3180,3.72
3.503824,-0.1651,3.3569,1.3292,3.61
3.511094,-0.3464,3.3680,1.3401,3.64
3.524418,-0.5720,3.5737,1.1873,3.81
3.533827,-0.8207,3.8487,0.8837,4.03
3.542723,-1.0072,3.9205,0.5561,4.09
3.550747,-1.1629,3.6800,0.3868,3.88
3.559252,-1.2484,3.1817,0.4298,3.44
3.571880,-1.2981,2.5893,0.6791,2.98
3.583421,-1.3200,1.9898,1.2938,2.72
3.592565,-1.3985,1.4505,1.9327,2.79
3.602717,-1.5176,1.1192,2.2555,2.94
3.614106,-1.4203,0.9522,2.1939,2.78
3.623686,-1.1335,0.7859,1.5191,2.05
3.631339,-0.7442,0.4469,0.1602,0.88
3.644498,-0.7154,-0.1288,-1.3574,1.54
3.649467,-1.0657,-1.0770,-3.1239,3.47
3.660156,-1.5545,-2.4843,-3.9198,4.89
3.677844,-2.0035,-4.1962,-3.5970,5.88
3.679507,-1.9558,-6.0380,-3.2973,7.15
3.691583,-1.0869,-7.5859,-3.0053,8.23
3.702346,0.1318,-8.3442,-2.6346,8.75
3.710514,1.1321,-8.2000,-1.8595,8.48
3.725308,1.8731,-7.6247,-1.0465,7.92
3.737868,2.1843,-6.6152,-1.0906,7.05
3.747382,2.1230,-5.2995,-1.2807,5.85
3.754581,1.8222,-3.9784,-1.2696,4.56
3.762228,1.4264,-2.8613,-1.2404,3.43
3.769698,1.1216,-2.0606,-1.2866,2.68
3.783159,1.0184,-1.5868,-1.3901,2.34
3.792721,0.9583,-1.5115,-1.4048,2.28
3.801505,0.6172,-2.0062,-1.1957,2.42
3.809871,0.4265,-2.7343,-0.8101,2.88
3.823583,0.4861,-3.1633,-0.5735,3.25
3.834407,0.5038,-3.1866,-0.5393,3.27
3.842965,0.3047,-2.9032,-0.4600,2.96
3.851305,-0.0502,-2.4460,-0.2485,2.46
3.865251,-0.2330,-1.8479,-0.0796,1.86
3.874508,-0.2085,-1.0853,-0.0691,1.11
3.883701,-0.0090,-0.2214,-0.1280,0.26
3.891784,0.3382,0.6763,-0.2153,0.79
3.901033,0.7064,1.6164,-0.2811,1.79
3.916080,0.9813,2.5649,-0.1782,2.75
3.926372,1.1556,3.4734,0.0795,3.66
3.936291,1.3077,4.2798,0.5467,4.51
3.944316,1.4124,4.9846,1.1510,5.31
3.952348,1.5303,5.5356,1.8046,6.02
3.966339,1.5362,5.8614,2.3259,6.49
3.976461,1.4673,5.9430,2.4098,6.58
3.985646,1.3316,5.7510,2.0914,6.26
3.995307,1.1455,5.2991,1.4954,5.62
4.004614,0.9166,4.6869,0.8989,4.86
4.012593,0.7601,4.0527,0.4989,4.15
4.023514,0.7036,3.3773,0.2869,3.46
4.033247,0.7165,2.7232,0.2283,2.83
4.040223,0.7812,2.1863,0.2245,2.33
4.050340,0.9179,1.7722,0.3596,2.03
4.074548,1.0415,1.3867,0.5856,1.83
4.074899,1.0968,0.8071,0.7549,1.56
4.086693,1.0686,-0.0462,0.7134,1.29
4.090326,1.0470,-1.1096,0.5736,1.63
4.103627,1.1265,-2.1196,0.5122,2.45
4.117343,1.3575,-2.7464,0.6115,3.12
4.121050,1.7729,-2.8422,0.7121,3.42
4.135134,2.2428,-2.4273,0.6378,3.37
4.140542,2.4445,-1.7703,0.5086,3.06
4.153442,2.3976,-1.1883,-0.1206,2.68
4.168116,2.2306,-0.8359,-0.9484,2.56
4.172367,2.0733,-0.8667,-1.3376,2.62
4.184964,1.9640,-1.2757,-1.5258,2.80
4.190660,1.8049,-1.9664,-1.6148,3.12
4.202134,1.2112,-2.6987,-1.4500,3.29
4.219624,0.3016,-3.2574,-1.2043,3.49
4.220759,-0.6467,-3.5528,-1.1469,3.79
4.234229,-1.6490,-3.5047,-1.4300,4.13
4.240747,-2.6835,-3.2143,-1.7495,4.54
4.254157,-3.7145,-2.8781,-1.7162,5.00
4.267134,-4.5810,-2.5628,-1.7123,5.52
4.271493,-4.9932,-2.3781,-1.7570,5.80
4.286106,-4.7310,-2.3752,-1.4984,5.50
4.290631,-4.1073,-2.4286,-0.9696,4.87
4.305311,-3.4147,-2.3137,-0.2528,4.13
4.319620,-2.5498,-1.9644,0.3114,3.23
4.321180,-1.7234,-1.4874,0.4189,2.31
4.335572,-1.2279,-1.1037,0.1943,1.66
4.341655,-1.0570,-1.0861,-0.2131,1.53
4.351648,-1.0628,-1.5153,-0.7709,2.00
4.369599,-1.4511,-2.1228,-1.1739,2.83
4.371155,-2.0358,-2.5448,-1.0949,3.44
4.386227,-2.3667,-2.6467,-0.7424,3.63
4.390974,-2.2726,-2.3989,-0.2613,3.31
4.401623,-1.8007,-1.9247,0.1528,2.64
4.418422,-1.1995,-1.1859,0.3742,1.73
4.421062,-0.6088,-0.1886,0.3213,0.71
4.434087,-0.1191,0.9699,0.1256,0.99
4.450618,0.2839,2.0730,0.0575,2.09
4.451579,0.6068,2.8765,0.1234,2.94
4.466837,0.7878,3.3902,0.2175,3.49
4.471488,0.7976,3.6909,0.2546,3.78
4.487670,0.7024,3.9316,0.2599,4.00
4.500465,0.5341,4.1749,0.3138,4.22
4.501525,0.4376,4.4069,0.3135,4.44
4.519383,0.4376,4.5903,0.2408,4.62
4.521672,0.5064,4.5830,0.2669,4.62
4.536839,0.6216,4.4004,0.2804,4.45
4.553953,0.7864,4.1677,0.2648,4.25
4.554218,1.0006,3.9617,0.3800,4.10
4.569014,1.3306,3.7731,0.7009,4.06
4.571879,1.6907,3.6643,1.2062,4.21
4.585360,1.7642,3.6299,1.5423,4.32
4.602074,1.4142,3.6448,1.6462,4.24
4.602316,0.8667,3.4687,1.4444,3.86
4.618764,0.2441,3.0104,1.0714,3.20
4.621905,-0.3715,2.3754,0.7700,2.52
4.633295,-0.9932,1.7024,0.6705,2.08
4.650201,-1.5876,1.1347,0.6625,2.06
4.652035,-2.1972,0.7056,0.7641,2.43
4.666595,-2.7042,0.4486,0.8255,2.86
4.671996,-3.0683,0.3162,0.8829,3.21
4.682711,-3.1541,0.2180,1.1959,3.38
4.699704,-2.9116,0.2309,1.4463,3.26
4.701727,-2.6018,0.5020,1.4773,3.03
4.715914,-2.3114,0.8382,0.8774,2.61
4.722327,-1.9174,0.9990,-0.4972,2.22
4.736256,-1.7460,0.7831,-1.7558,2.60
4.751886,-1.6317,0.2241,-2.3513,2.87
4.752153,-1.5816,-0.6059,-2.2382,2.81
4.769621,-1.4210,-1.7011,-2.1860,3.11
4.772022,-0.9627,-3.1495,-2.3687,4.06
4.785177,-0.4077,-4.6804,-2.2206,5.20
4.798371,-0.0979,-5.9420,-1.8474,6.22
4.802085,0.4126,-6.8602,-1.2925,6.99
4.821863,1.3891,-7.3714,-0.9569,7.56
4.822521,2.3193,-7.4627,-1.0655,7.89
4.833036,2.5913,-7.0094,-1.5103,7.62
4.853785,2.6530,-6.5518,-1.7634,7.29
4.854030,2.8246,-6.4459,-1.5184,7.20
4.865094,3.0107,-6.5677,-1.1908,7.32
4.872651,2.9918,-6.5678,-0.8065,7.26
4.885156,2.8316,-6.1206,-0.4548,6.76
4.897662,2.3917,-5.3169,-0.4596,5.85
4.902176,1.7557,-4.0759,-0.6928,4.49
4.916605,0.9945,-2.5131,-0.8522,2.83
4.933280,0.1337,-0.9589,-0.6648,1.17
4.933532,-0.5584,0.4437,-0.2471,0.75
4.949809,-0.9914,1.5615,0.1339,1.85
4.952607,-1.1294,2.4624,0.3452,2.73
4.970289,-1.1088,3.1661,0.4625,3.39
4.981865,-0.9931,3.7018,0.4959,3.86
4.982712,-0.7909,4.1219,0.4325,4.22
5.001774,-0.5670,4.5119,0.2731,4.56
5.005242,-0.3146,4.7948,0.0218,4.81
5.017095,-0.0323,4.9564,-0.0447,4.96
5.032557,0.3749,4.9110,0.0497,4.93
5.032827,0.8851,4.7030,0.3366,4.80
5.050041,1.1953,4.4530,0.7872,4.68
5.052575,1.2444,4.3097,1.2174,4.65
5.066140,1.1529,4.3113,1.4028,4.68
5.083479,1.0182,4.4046,1.3251,4.71
5.083687,0.8955,4.4551,0.9031,4.63
5.099786,0.7950,4.3656,0.3448,4.45
5.102839,0.7466,4.0060,-0.2605,4.08
5.116264,0.7823,3.4139,-0.6391,3.56
5.132539,1.0302,2.6232,-0.7427,2.91
5.133174,1.4666,1.7212,-0.5308,2.32
5.148641,2.0268,0.8291,-0.1891,2.20
5.152926,2.6036,0.0967,0.3183,2.62
5.165848,3.1250,-0.4698,0.9835,3.31
5.183550,3.4541,-0.8599,1.3292,3.80
5.183746,3.5143,-1.1693,1.4356,3.97
5.199623,3.4083,-1.3889,1.3338,3.91
5.202606,3.2393,-1.4244,1.2514,3.75
5.214917,2.9536,-1.2724,1.2668,3.46
5.232189,2.6826,-1.0919,1.0223,3.07
5.233438,2.4217,-1.0130,0.1276,2.63
5.248978,1.9644,-1.1213,-0.6791,2.36
5.252961,1.4463,-1.5590,-0.9821,2.34
5.265233,1.1060,-2.2714,-1.3239,2.85
5.282627,0.6582,-2.9178,-1.6560,3.42
5.283091,-0.1396,-3.2880,-1.8649,3.78
5.296072,-0.9027,-3.5502,-1.9933,4.17
5.303200,-1.5698,-3.6859,-1.8228,4.40
5.314705,-2.3462,-3.5719,-1.6443,4.58
5.331819,-3.0781,-3.1385,-1.9579,4.81
5.333454,-3.7219,-2.3638,-2.0578,4.87
5.348393,-4.1540,-1.5317,-2.1063,4.90
5.353618,-4.2609,-1.0198,-1.9272,4.79
5.366468,-4.0432,-1.0560,-1.4812,4.43
5.383013,-3.8352,-1.5425,-1.0273,4.26
5.383490,-3.9214,-2.3532,-0.6013,4.61
5.398217,-3.9122,-3.4102,-0.4205,5.21
5.403928,-3.7582,-4.4876,-0.4095,5.87
5.414036,-3.4123,-5.3511,-0.4829,6.36
5.432653,-2.8222,-5.7242,-0.5070,6.40
5.433667,-2.2669,-5.4371,-0.4618,5.91
5.448366,-1.7892,-4.6450,-0.2002,4.98
5.465816,-1.2338,-3.6888,0.0602,3.89
5.481290,-0.2395,-1.2088,0.4228,1.30
5.497998,0.2130,1.2978,0.5154,1.41
5.518571,0.3266,2.2769,0.3644,2.33
