# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:39:00.283
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.008935,0.0531,-0.0723,0.0439,0.10
1.018174,0.0382,-0.0621,0.0245,0.08
1.028770,0.0380,-0.0422,0.0005,0.06
1.041017,0.0433,-0.0271,0.0004,0.05
1.048758,0.0395,-0.0075,0.0096,0.04
1.057400,0.0265,0.0021,0.0235,0.04
1.066740,0.0094,0.0116,0.0418,0.04
1.076941,0.0018,0.0113,0.0457,0.05
1.090009,-0.0104,-0.0034,0.0497,0.05
1.100426,-0.0224,-0.0178,0.0442,0.05
1.108918,-0.0482,-0.0127,0.0198,0.05
1.116823,-0.0690,-0.0172,0.0005,0.07
1.127411,-0.0799,-0.0073,-0.0137,0.08
1.140389,-0.0861,-0.0028,-0.0135,0.09
1.151856,-0.0783,0.0205,-0.0227,0.08
1.160563,-0.0756,0.0340,-0.0411,0.09
1.169015,-0.0641,0.0426,-0.0498,0.09
1.180082,-0.0440,0.0418,-0.0443,0.08
1.192836,-0.0345,0.0553,-0.0529,0.08
1.201636,-0.0211,0.0456,-0.0663,0.08
1.210272,-0.0274,0.0266,-0.0700,0.08
1.217426,-0.0246,0.0175,-0.0784,0.08
1.228368,-0.0121,0.0086,-0.0819,0.08
1.241757,0.0010,0.0183,-0.0759,0.08
1.249185,0.0100,0.0325,-0.0606,0.07
1.257043,0.0285,0.0416,-0.0314,0.06
1.266714,0.0327,0.0462,-0.0169,0.06
1.276714,0.0271,0.0415,-0.0028,0.05
1.293785,0.0219,0.0182,0.0018,0.03
1.301395,0.0074,-0.0000,0.0014,0.01
1.308404,-0.0165,-0.0317,0.0011,0.04
1.319525,-0.0260,-0.0391,0.0100,0.05
1.333275,-0.0405,-0.0418,0.0142,0.06
1.340303,-0.0505,-0.0303,0.0230,0.06
1.349304,-0.0367,-0.0004,0.0459,0.06
1.357117,-0.0234,-0.0041,0.0638,0.07
1.369713,0.0086,0.0109,0.0719,0.07
1.382239,0.0261,0.0068,0.0753,0.08
1.390880,0.0389,-0.0114,0.0880,0.10
1.398393,0.0377,-0.0203,0.0864,0.10
1.407294,0.0418,-0.0439,0.1039,0.12
1.418888,0.0418,-0.0440,0.0789,0.10
1.432795,0.0373,-0.0395,0.0590,0.08
1.441336,0.0379,-0.0351,0.0394,0.06
1.448834,0.0523,-0.0310,0.0343,0.07
1.457888,0.0571,-0.0267,0.0245,0.07
1.469903,0.0528,-0.0129,0.0007,0.05
1.483450,0.0343,-0.0084,-0.0227,0.04
1.491464,0.0252,-0.0039,-0.0411,0.05
1.498316,0.0016,-0.0041,-0.0404,0.04
1.507779,0.0065,-0.0136,-0.0538,0.06
1.517986,0.0018,0.0006,-0.0717,0.07
1.527390,-0.0028,0.0196,-0.0658,0.07
1.540531,0.0117,0.0149,-0.0554,0.06
1.550860,0.0217,0.0053,-0.0263,0.03
1.559066,0.0226,0.0008,-0.0166,0.03
1.570954,0.0096,-0.0037,-0.0117,0.02
1.581796,-0.0082,0.0016,-0.0070,0.01
1.591693,-0.0216,0.0114,0.0212,0.03
1.601271,-0.0306,0.0115,0.0301,0.04
1.609495,-0.0303,0.0117,0.0248,0.04
1.620766,-0.0295,0.0212,0.0196,0.04
1.631251,-0.0191,0.0256,0.0192,0.04
1.641403,-0.0039,0.0208,0.0235,0.03
1.650132,-0.0030,0.0113,0.0183,0.02
1.657809,-0.0117,0.0020,0.0226,0.03
1.669038,-0.0017,-0.0116,0.0267,0.03
1.683450,-0.0015,-0.0254,0.0168,0.03
1.692942,-0.0157,-0.0250,-0.0117,0.03
1.700556,-0.0158,-0.0200,-0.0256,0.04
1.707772,-0.0160,-0.0105,-0.0251,0.03
1.719169,-0.0020,0.0085,-0.0293,0.03
1.732683,0.0025,0.0225,-0.0335,0.04
1.739788,0.0212,0.0269,-0.0283,0.04
1.749304,0.0348,0.0267,-0.0138,0.05
1.763506,0.0387,0.0268,0.0005,0.05
1.772253,0.0238,0.0176,0.0003,0.03
1.779710,0.0089,0.0083,0.0049,0.01
1.791149,-0.0010,-0.0009,-0.0000,0.00
1.798182,0.0083,-0.0102,0.0047,0.01
1.807932,-0.0010,-0.0100,0.0046,0.01
1.818973,-0.0147,-0.0097,0.0044,0.02
1.830537,-0.0187,-0.0094,0.0184,0.03
1.839517,-0.0227,-0.0042,0.0227,0.03
1.847998,-0.0223,-0.0087,0.0317,0.04
1.860408,-0.0128,0.0012,0.0311,0.03
1.872349,-0.0129,-0.0080,0.0070,0.02
1.886918,-0.0129,-0.0077,-0.0073,0.02
1.892609,0.0011,-0.0168,-0.0072,0.02
1.899004,-0.0042,-0.0069,-0.0024,0.01
1.908078,-0.0003,-0.0066,-0.0024,0.01
1.918811,0.0085,0.0030,-0.0118,0.01
1.931608,0.0175,0.0031,-0.0163,0.02
1.938443,0.0270,0.0128,-0.0114,0.03
1.948885,0.0320,0.0176,-0.0020,0.04
1.958715,0.0229,0.0175,0.0027,0.03
1.974150,-0.0005,-0.0012,0.0213,0.02
1.981184,-0.0146,0.0037,0.0350,0.04
1.988568,-0.0193,-0.0055,0.0297,0.04
1.998525,-0.0240,-0.0146,0.0244,0.04
2.009188,-0.0240,-0.0283,0.0099,0.04
2.022041,-0.0096,-0.0276,0.0049,0.03
2.031222,-0.0002,-0.0176,-0.0046,0.02
2.038596,0.0187,-0.0123,-0.0046,0.02
2.048302,0.0231,-0.0027,0.0049,0.02
2.059340,0.0275,0.0070,0.0094,0.03
2.073771,0.0270,0.0163,-0.0001,0.03
2.080777,0.0126,0.0256,-0.0096,0.03
2.090187,0.0125,0.0205,-0.0236,0.03
2.098833,-0.0015,0.0155,-0.0138,0.02
2.110220,-0.0010,0.0012,-0.0089,0.01
2.122509,-0.0098,-0.0033,0.0006,0.01
2.131716,-0.0184,-0.0171,0.0052,0.03
2.139708,-0.0131,-0.0164,0.0049,0.02
2.148998,-0.0176,-0.0113,0.0095,0.02
2.160718,-0.0270,-0.0156,0.0187,0.04
2.173643,-0.0222,-0.0105,0.0043,0.02
2.180771,-0.0223,0.0038,-0.0005,0.02
2.189050,-0.0081,0.0226,0.0042,0.02
2.199224,0.0060,0.0319,-0.0053,0.03
2.210773,0.0105,0.0407,-0.0005,0.04
2.222064,0.0245,0.0354,0.0042,0.04
2.231758,0.0243,0.0115,-0.0007,0.03
2.239313,0.0238,-0.0074,-0.0007,0.02
2.249222,0.0184,-0.0214,-0.0007,0.03
2.261058,0.0130,-0.0301,0.0040,0.03
2.273832,-0.0018,-0.0342,0.0086,0.04
2.283448,0.0074,-0.0243,-0.0056,0.03
2.291454,0.0121,-0.0193,-0.0055,0.02
2.299275,0.0120,-0.0002,0.0040,0.01
2.310662,-0.0020,-0.0003,-0.0007,0.00
2.325037,-0.0116,-0.0003,0.0087,0.01
2.331712,-0.0257,0.0093,0.0179,0.03
2.339346,-0.0209,0.0188,0.0129,0.03
2.351384,-0.0256,0.0091,0.0079,0.03
2.364937,-0.0160,-0.0051,0.0078,0.02
2.372601,-0.0064,-0.0096,-0.0112,0.02
2.381385,-0.0017,-0.0141,-0.0110,0.02
2.391208,0.0123,-0.0141,-0.0108,0.02
2.402282,-0.0022,-0.0138,-0.0106,0.02
2.413934,-0.0025,-0.0043,0.0085,0.01
2.423380,-0.0073,0.0099,0.0036,0.01
2.430644,-0.0025,0.0143,-0.0152,0.02
2.439740,-0.0024,0.0281,-0.0102,0.03
2.451309,0.0168,0.0372,-0.0195,0.05
2.465097,0.0214,0.0274,-0.0099,0.04
2.473995,0.0163,0.0131,0.0090,0.02
2.482494,0.0110,-0.0008,0.0135,0.02
2.490794,-0.0036,-0.0194,-0.0056,0.02
2.502315,-0.0034,-0.0236,0.0038,0.02
2.515207,-0.0221,-0.0231,-0.0057,0.03
2.522192,-0.0119,-0.0085,-0.0056,0.02
2.530852,-0.0067,0.0012,0.0085,0.01
2.540149,0.0030,0.0011,0.0178,0.02
2.551291,0.0121,0.0102,0.0129,0.02
2.564645,0.0161,0.0101,-0.0014,0.02
2.572623,0.0109,0.0099,-0.0202,0.03
2.580520,0.0155,0.0099,-0.0199,0.03
2.592230,0.0013,0.0097,-0.0149,0.02
2.605371,-0.0032,0.0143,-0.0100,0.02
2.615360,0.0067,0.0094,-0.0051,0.01
2.624007,-0.0029,0.0091,-0.0050,0.01
2.632106,0.0016,-0.0002,0.0044,0.00
2.643692,0.0105,-0.0094,0.0043,0.01
2.654916,0.0007,-0.0043,-0.0005,0.00
2.664765,-0.0085,-0.0088,-0.0053,0.01
2.671905,-0.0176,-0.0039,0.0042,0.02
2.681490,-0.0171,-0.0086,0.0136,0.02
2.690420,-0.0168,-0.0085,0.0040,0.02
2.701173,-0.0071,0.0058,0.0086,0.01
2.714562,-0.0025,0.0104,0.0038,0.01
2.722399,0.0067,0.0058,-0.0011,0.01
2.730553,0.0157,0.0106,0.0130,0.02
2.740322,0.0108,-0.0082,0.0080,0.02
2.752366,0.0153,-0.0033,0.0126,0.02
2.763356,0.0151,-0.0031,0.0076,0.02
2.773677,0.0103,-0.0078,-0.0019,0.01
2.785266,0.0102,-0.0029,-0.0113,0.02
2.791101,0.0148,-0.0075,-0.0065,0.02
2.802935,0.0144,-0.0027,0.0031,0.01
2.813670,0.0141,0.0018,0.0031,0.01
2.821716,0.0097,0.0064,-0.0111,0.02
2.831148,0.0056,0.0062,-0.0015,0.01
2.840595,-0.0033,0.0061,-0.0109,0.01
2.852547,-0.0217,0.0156,-0.0108,0.03
2.862717,-0.0119,0.0061,-0.0012,0.01
2.873732,-0.0120,0.0013,0.0082,0.01
2.882024,-0.0119,-0.0034,0.0034,0.01
2.894223,-0.0164,-0.0174,0.0080,0.03
2.905789,-0.0111,-0.0219,0.0079,0.03
2.913376,-0.0109,-0.0168,0.0125,0.02
2.921384,-0.0062,-0.0070,0.0122,0.02
2.930678,-0.0063,0.0120,0.0026,0.01
2.942881,0.0034,0.0121,-0.0164,0.02
2.955927,0.0036,0.0167,-0.0020,0.02
2.962468,0.0036,0.0072,-0.0021,0.01
2.971140,-0.0013,-0.0020,0.0026,0.00
2.980772,-0.0108,0.0076,0.0025,0.01
2.992490,-0.0158,0.0076,0.0072,0.02
3.005034,-0.0115,0.0172,-0.0024,0.02
3.014964,-0.0070,0.0264,-0.0071,0.03
3.021277,0.0118,0.0262,-0.0023,0.03
3.031003,0.0257,0.0163,-0.0023,0.03
3.041322,0.0393,0.0066,0.0072,0.04
3.053284,0.0387,0.0019,-0.0024,0.04
3.064015,0.0335,-0.0121,-0.0118,0.04
3.072160,0.0331,-0.0164,0.0071,0.04
3.081347,0.0094,-0.0161,0.0211,0.03
3.093120,-0.0002,-0.0159,0.0208,0.03
3.103912,-0.0095,-0.0110,0.0063,0.02
3.113345,-0.0137,-0.0064,0.0063,0.02
3.121172,-0.0225,-0.0112,0.0015,0.03
3.131190,-0.0269,-0.0110,0.0109,0.03
3.142817,-0.0269,-0.0061,0.0013,0.03
3.154976,-0.0316,-0.0011,0.0013,0.03
3.163039,-0.0082,0.0082,-0.0128,0.02
3.171226,-0.0132,-0.0014,-0.0220,0.03
3.182150,0.0102,0.0081,-0.0169,0.02
3.194288,0.0099,0.0127,-0.0402,0.04
3.205870,0.0241,0.0124,-0.0301,0.04
3.213639,0.0099,0.0027,-0.0201,0.02
3.222013,0.0004,-0.0020,0.0037,0.00
3.231027,-0.0186,0.0074,0.0084,0.02
3.242964,-0.0187,0.0121,-0.0059,0.02
3.255761,-0.0139,0.0121,0.0036,0.02
3.264614,0.0050,0.0122,0.0034,0.01
3.272796,0.0187,0.0170,0.0127,0.03
3.281140,0.0185,0.0027,0.0078,0.02
3.297231,0.0230,-0.0018,0.0076,0.02
3.305765,0.0085,-0.0064,0.0168,0.02
3.314040,0.0134,-0.0156,0.0212,0.03
3.323702,0.0041,-0.0107,0.0209,0.02
3.332006,0.0091,-0.0198,0.0205,0.03
3.346336,-0.0003,-0.0242,0.0013,0.02
3.355694,0.0095,-0.0144,0.0107,0.02
3.364706,0.0000,-0.0096,0.0011,0.01
3.373864,0.0048,-0.0049,-0.0036,0.01
3.384834,-0.0048,-0.0004,0.0013,0.01
3.401596,-0.0096,0.0087,-0.0033,0.01
3.412347,-0.0088,0.0225,-0.0219,0.03
3.422343,-0.0037,0.0268,-0.0074,0.03
3.432198,-0.0033,0.0077,0.0021,0.01
3.447628,0.0014,-0.0016,0.0114,0.01
3.456082,-0.0034,-0.0105,0.0017,0.01
3.463806,-0.0270,-0.0101,0.0015,0.03
3.471813,-0.0176,-0.0190,0.0109,0.03
3.484068,-0.0178,-0.0328,-0.0034,0.04
3.495950,-0.0131,-0.0181,-0.0033,0.02
3.505929,0.0104,-0.0133,0.0062,0.02
3.515479,0.0009,0.0010,0.0061,0.01
3.524405,0.0012,0.0009,0.0013,0.00
3.533319,0.0203,0.0104,0.0107,0.03
3.544189,0.0059,0.0104,0.0198,0.02
3.553617,0.0057,0.0008,0.0195,0.02
3.562695,0.0149,0.0009,0.0097,0.02
3.571726,0.0144,-0.0037,-0.0093,0.02
3.584552,0.0093,-0.0084,-0.0138,0.02
3.595083,0.0137,-0.0037,-0.0135,0.02
3.604831,0.0040,-0.0037,-0.0180,0.02
3.612721,0.0090,0.0105,-0.0083,0.02
3.627982,-0.0002,0.0151,-0.0035,0.02
3.637216,0.0051,0.0103,0.0059,0.01
3.646837,0.0004,0.0149,0.0058,0.02
3.654403,0.0003,0.0054,0.0151,0.02
3.662411,-0.0047,0.0055,0.0148,0.02
3.672367,-0.0144,-0.0038,0.0051,0.02
3.685025,-0.0143,-0.0034,-0.0186,0.02
3.695931,-0.0187,-0.0125,-0.0137,0.03
3.704287,-0.0042,-0.0171,0.0007,0.02
3.715473,-0.0041,-0.0076,0.0054,0.01
3.724448,0.0054,0.0019,0.0054,0.01
3.732911,0.0053,0.0066,-0.0042,0.01
3.745733,0.0099,0.0019,0.0006,0.01
3.753973,0.0099,0.0066,0.0100,0.02
3.762451,0.0097,0.0066,0.0051,0.01
3.772078,0.0142,0.0018,0.0003,0.01
3.783896,0.0140,0.0066,-0.0045,0.02
3.796755,0.0140,0.0020,-0.0139,0.02
3.804618,0.0048,-0.0027,0.0004,0.01
3.813033,0.0143,-0.0071,-0.0044,0.02
3.825292,0.0002,-0.0025,0.0099,0.01
3.837196,-0.0043,-0.0026,0.0051,0.01
3.845785,-0.0179,-0.0075,0.0003,0.02
3.854042,-0.0076,-0.0072,0.0002,0.01
3.862688,-0.0071,-0.0118,0.0096,0.02
3.875054,-0.0019,-0.0021,0.0094,0.01
3.887227,-0.0018,-0.0020,0.0045,0.01
3.895536,-0.0112,-0.0112,0.0044,0.02
3.903749,0.0030,-0.0157,-0.0051,0.02
3.915788,-0.0065,-0.0060,-0.0097,0.01
3.924939,-0.0110,-0.0011,-0.0002,0.01
3.933233,-0.0111,0.0132,-0.0049,0.02
3.947883,-0.0016,0.0320,-0.0002,0.03
3.952738,0.0031,0.0364,0.0092,0.04
3.962987,0.0080,0.0263,0.0090,0.03
3.976912,0.0272,0.0307,0.0041,0.04
3.985927,0.0225,0.0116,0.0040,0.03
3.995535,0.0176,-0.0073,0.0086,0.02
4.004283,-0.0014,-0.0208,0.0036,0.02
4.015954,-0.0060,-0.0300,0.0130,0.03
4.023006,-0.0060,-0.0344,-0.0013,0.03
4.036822,-0.0107,-0.0296,-0.0106,0.03
4.042847,-0.0058,-0.0061,-0.0197,0.02
4.053025,-0.0103,0.0030,-0.0098,0.01
4.066463,-0.0147,0.0121,0.0046,0.02
4.081306,-0.0097,0.0167,0.0186,0.03
4.083240,-0.0004,0.0168,0.0135,0.02
4.098435,-0.0004,0.0075,0.0037,0.01
4.103332,-0.0008,-0.0018,-0.0011,0.00
4.113397,-0.0009,-0.0113,-0.0011,0.01
4.133951,0.0036,-0.0159,-0.0104,0.02
4.134115,0.0034,-0.0158,-0.0055,0.02
4.145231,0.0034,-0.0111,-0.0053,0.01
4.153161,-0.0011,-0.0064,0.0042,0.01
4.167405,-0.0057,-0.0017,0.0042,0.01
4.179391,-0.0056,0.0169,-0.0005,0.02
4.184012,-0.0056,0.0167,0.0042,0.02
4.198889,-0.0007,0.0166,0.0041,0.02
4.203274,0.0041,0.0163,0.0040,0.02
4.214832,0.0181,0.0067,-0.0102,0.02
4.229373,0.0131,0.0067,-0.0054,0.02
4.233087,0.0082,-0.0027,-0.0147,0.02
4.248412,-0.0014,-0.0168,-0.0145,0.02
4.253150,0.0034,-0.0116,-0.0049,0.01
4.264688,-0.0108,-0.0068,-0.0048,0.01
4.280544,-0.0009,-0.0066,0.0047,0.01
4.283422,0.0039,0.0026,-0.0000,0.00
4.296713,0.0089,0.0119,0.0047,0.02
4.303865,0.0090,0.0023,0.0140,0.02
4.313704,0.0042,0.0118,0.0090,0.02
4.329330,0.0043,0.0022,0.0183,0.02
4.333315,-0.0098,0.0020,0.0133,0.02
4.346053,-0.0097,-0.0028,0.0037,0.01
4.354045,-0.0050,0.0018,-0.0104,0.01
4.363870,0.0044,0.0018,-0.0055,0.01
4.383150,-0.0005,0.0017,-0.0054,0.01
4.383880,0.0043,0.0061,-0.0006,0.01
4.394974,0.0137,0.0012,-0.0052,0.01
4.403627,0.0047,0.0010,-0.0051,0.01
4.414236,0.0004,0.0010,-0.0192,0.02
4.428079,-0.0039,0.0013,-0.0096,0.01
4.433944,-0.0036,0.0015,0.0047,0.01
4.447011,0.0012,-0.0125,0.0139,0.02
4.453604,-0.0129,-0.0216,0.0090,0.03
4.463862,-0.0127,-0.0117,-0.0101,0.02
4.484534,-0.0032,-0.0065,-0.0100,0.01
4.484677,0.0012,-0.0109,-0.0004,0.01
4.497514,0.0057,-0.0013,0.0043,0.01
4.514022,0.0005,0.0032,0.0090,0.01
4.514506,0.0098,0.0030,0.0089,0.01
4.528696,0.0143,0.0077,-0.0054,0.02
4.534896,0.0187,0.0124,-0.0053,0.02
4.548266,0.0281,0.0030,0.0041,0.03
4.561885,0.0140,0.0031,-0.0007,0.01
4.564001,0.0001,0.0076,-0.0054,0.01
4.581363,-0.0091,-0.0019,-0.0006,0.01
4.584366,-0.0180,-0.0018,-0.0054,0.02
4.599558,-0.0126,-0.0065,-0.0006,0.01
4.612877,-0.0216,-0.0017,0.0089,0.02
4.614501,-0.0116,-0.0062,0.0039,0.01
4.630805,-0.0064,0.0035,-0.0009,0.01
4.633917,-0.0014,-0.0060,-0.0009,0.01
4.646610,-0.0060,-0.0014,0.0086,0.01
4.664683,-0.0107,-0.0063,0.0038,0.01
4.665069,-0.0012,-0.0015,0.0085,0.01
4.683020,-0.0060,-0.0016,0.0084,0.01
4.684541,0.0032,0.0029,0.0083,0.01
4.696410,0.0171,0.0029,-0.0060,0.02
4.713187,0.0215,0.0079,-0.0060,0.02
4.715011,0.0072,0.0032,-0.0106,0.01
4.731153,0.0169,0.0031,-0.0010,0.02
4.735227,0.0121,-0.0016,-0.0010,0.01
4.747485,-0.0020,0.0078,-0.0010,0.01
4.768892,-0.0018,-0.0114,0.0038,0.01
4.769036,0.0027,-0.0066,0.0037,0.01
4.783702,-0.0114,-0.0065,0.0037,0.01
4.784880,-0.0110,-0.0062,-0.0106,0.02
4.796321,-0.0104,-0.0153,0.0036,0.02
4.815548,-0.0194,-0.0009,0.0130,0.02
4.815697,-0.0141,-0.0150,0.0080,0.02
4.831384,-0.0092,-0.0056,0.0080,0.01
4.834828,-0.0094,-0.0005,-0.0016,0.01
4.847681,-0.0098,0.0091,-0.0157,0.02
4.864687,-0.0011,0.0188,-0.0061,0.02
4.865113,0.0078,0.0375,-0.0061,0.04
4.885123,0.0215,0.0275,-0.0013,0.03
4.885273,0.0355,0.0320,-0.0060,0.05
4.895036,0.0402,0.0173,-0.0059,0.04
4.914975,0.0308,0.0076,-0.0012,0.03
4.915098,0.0261,-0.0112,0.0129,0.03
4.928333,0.0070,-0.0202,0.0173,0.03
4.934853,-0.0069,-0.0293,0.0217,0.04
4.946622,-0.0115,-0.0292,0.0215,0.04
4.960108,-0.0208,-0.0386,0.0118,0.05
4.964904,-0.0158,-0.0335,-0.0071,0.04
4.976277,-0.0250,-0.0191,-0.0116,0.03
4.992407,-0.0292,-0.0093,-0.0114,0.03
4.994966,-0.0190,0.0048,-0.0018,0.02
5.008536,-0.0187,0.0143,0.0170,0.03
5.014783,-0.0090,0.0190,0.0026,0.02
5.026393,0.0055,0.0094,-0.0022,0.01
5.044402,0.0006,-0.0050,0.0025,0.01
5.045020,0.0099,0.0043,-0.0116,0.02
5.060780,0.0097,0.0043,-0.0114,0.02
5.065411,0.0095,-0.0005,-0.0065,0.01
5.076550,-0.0047,-0.0006,-0.0111,0.01
5.093870,0.0051,-0.0055,-0.0061,0.01
5.095069,0.0007,0.0039,-0.0060,0.01
5.110320,0.0058,0.0037,-0.0059,0.01
5.115435,0.0103,0.0131,-0.0011,0.02
5.128555,0.0102,0.0129,-0.0011,0.02
5.147678,0.0144,0.0127,-0.0011,0.02
5.147819,-0.0047,0.0126,0.0036,0.01
5.161273,0.0050,0.0170,-0.0058,0.02
5.166293,0.0001,0.0027,-0.0010,0.00
5.177420,0.0004,-0.0067,-0.0010,0.01
5.195065,0.0054,-0.0112,0.0131,0.02
5.195663,0.0103,-0.0155,0.0222,0.03
5.211142,0.0054,-0.0247,0.0124,0.03
5.216522,-0.0040,-0.0244,0.0075,0.03
5.226671,-0.0085,-0.0240,0.0074,0.03
5.242932,-0.0128,-0.0050,-0.0021,0.01
5.246030,-0.0032,0.0043,0.0027,0.01
5.259553,0.0014,0.0181,-0.0020,0.02
5.266355,0.0017,0.0131,-0.0020,0.01
5.278238,0.0016,0.0319,-0.0020,0.03
5.292680,0.0107,0.0266,-0.0066,0.03
5.295715,0.0103,0.0123,-0.0160,0.02
5.310307,0.0196,0.0120,-0.0110,0.03
5.315537,0.0098,-0.0117,-0.0108,0.02
5.328604,-0.0042,-0.0114,-0.0201,0.02
5.345303,-0.0130,-0.0066,-0.0056,0.02
5.345876,-0.0172,-0.0112,0.0039,0.02
5.359881,-0.0169,-0.0066,0.0180,0.03
5.366068,-0.0168,-0.0113,0.0319,0.04
5.378247,-0.0074,-0.0018,0.0125,0.01
5.393372,-0.0121,-0.0110,-0.0018,0.02
5.395867,-0.0068,-0.0062,-0.0018,0.01
5.412053,-0.0021,-0.0061,0.0124,0.01
5.415949,0.0024,-0.0011,0.0121,0.01
5.427679,0.0110,-0.0105,0.0072,0.02
