# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:42:16.991
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.602471,0.1559,0.2475,0.5030,0.58
0.615292,0.1486,0.2593,0.2170,0.37
0.622799,0.1959,0.2366,-0.1027,0.32
0.631995,0.2362,0.1560,-0.2526,0.38
0.643328,0.2311,0.0300,-0.1878,0.30
0.656754,0.1622,-0.1144,-0.0151,0.20
0.666139,0.0299,-0.2113,0.0939,0.23
0.673730,-0.1288,-0.2380,0.0366,0.27
0.682330,-0.2841,-0.1892,-0.1189,0.36
0.693983,-0.3897,-0.0701,-0.2530,0.47
0.711019,-0.4390,0.0336,-0.2908,0.53
0.719374,-0.4134,0.1130,-0.1962,0.47
0.726078,-0.3447,0.1442,-0.0372,0.38
0.735482,-0.2465,0.1372,0.1190,0.31
0.744108,-0.1408,0.1074,0.1967,0.26
0.752177,-0.0372,0.0649,0.1971,0.21
0.763893,0.0566,0.0143,0.1358,0.15
0.773529,0.1633,-0.0452,0.0569,0.18
0.782469,0.2529,-0.0949,-0.0156,0.27
0.796322,0.3229,-0.1263,-0.0625,0.35
0.811421,0.3264,-0.1299,-0.0609,0.36
0.811866,0.2808,-0.0819,-0.0307,0.29
0.824215,0.1937,-0.0115,0.0367,0.20
0.832641,0.1064,0.0581,0.0840,0.15
0.843612,0.0228,0.1268,0.0783,0.15
0.858188,-0.0330,0.1571,0.0443,0.17
0.866079,-0.0789,0.1495,-0.0175,0.17
0.873375,-0.1143,0.0954,-0.0502,0.16
0.882759,-0.1349,0.0144,-0.0777,0.16
0.894640,-0.1511,-0.0510,-0.0672,0.17
0.908031,-0.1544,-0.1294,-0.0476,0.21
0.919600,-0.1359,-0.1599,-0.0330,0.21
0.927283,-0.0948,-0.1337,-0.0232,0.17
0.933706,-0.0351,-0.0942,-0.0324,0.11
0.944553,0.0156,-0.0227,-0.0317,0.04
0.957107,0.0483,0.0383,-0.0169,0.06
0.964819,0.0672,0.1081,0.0259,0.13
0.972971,0.0720,0.1300,0.0726,0.17
0.982669,0.0573,0.1140,0.0902,0.16
0.993351,0.0185,0.0654,0.0791,0.10
1.007186,-0.0108,0.0131,0.0352,0.04
1.015683,-0.0070,-0.0480,0.0062,0.05
1.024174,-0.0175,-0.0754,-0.0223,0.08
1.032822,-0.0041,-0.0885,-0.0596,0.11
1.043297,0.0092,-0.0778,-0.0633,0.10
1.057226,0.0277,-0.0390,-0.0528,0.07
1.065613,0.0274,-0.0055,-0.0330,0.04
1.073053,0.0370,0.0181,-0.0089,0.04
1.084925,0.0282,0.0368,-0.0087,0.05
1.097959,0.0102,0.0414,-0.0133,0.04
1.106608,-0.0127,0.0315,0.0057,0.03
1.114661,-0.0213,0.0266,0.0103,0.04
1.123832,-0.0253,-0.0018,0.0147,0.03
1.137013,-0.0295,-0.0207,0.0286,0.05
1.147801,-0.0292,-0.0299,0.0188,0.05
1.155771,-0.0245,-0.0249,0.0279,0.04
1.164662,-0.0194,-0.0247,0.0228,0.04
1.173439,-0.0102,-0.0009,0.0271,0.03
1.185941,-0.0108,0.0088,0.0219,0.03
1.198659,0.0078,0.0275,-0.0068,0.03
1.206136,0.0120,0.0225,-0.0350,0.04
1.213759,0.0215,0.0224,-0.0533,0.06
1.223851,0.0170,0.0081,-0.0525,0.06
1.234913,0.0128,-0.0107,-0.0422,0.05
1.248520,0.0086,-0.0152,-0.0179,0.03
1.256218,0.0037,-0.0150,0.0107,0.02
1.264641,-0.0015,-0.0145,0.0292,0.03
1.274379,0.0028,-0.0092,0.0239,0.03
1.284619,0.0116,0.0005,0.0187,0.02
1.293576,0.0110,0.0007,0.0230,0.03
1.304553,0.0153,0.0102,0.0226,0.03
1.315401,0.0199,0.0102,0.0174,0.03
1.323712,0.0107,0.0005,0.0078,0.01
1.334386,0.0113,0.0004,0.0125,0.02
1.347889,-0.0073,-0.0045,0.0030,0.01
1.355818,-0.0256,-0.0046,-0.0064,0.03
1.363861,-0.0297,-0.0000,-0.0063,0.03
1.373335,-0.0246,-0.0000,-0.0156,0.03
1.384777,-0.0244,-0.0045,-0.0295,0.04
1.397338,-0.0240,0.0099,-0.0244,0.04
1.405866,-0.0143,0.0005,-0.0194,0.02
1.413623,-0.0047,0.0008,-0.0050,0.01
1.423829,-0.0002,0.0010,-0.0003,0.00
1.434990,0.0041,-0.0080,0.0089,0.01
1.448297,0.0133,0.0018,0.0087,0.02
1.456044,0.0178,0.0018,0.0086,0.02
1.463894,0.0273,-0.0031,0.0132,0.03
1.473609,0.0228,-0.0029,0.0271,0.04
1.484694,0.0042,-0.0123,0.0267,0.03
1.499391,-0.0049,-0.0027,0.0310,0.03
1.512495,-0.0091,-0.0076,0.0259,0.03
1.514538,-0.0089,0.0019,0.0161,0.02
1.526177,-0.0086,-0.0074,-0.0078,0.01
1.539330,-0.0089,0.0115,-0.0124,0.02
1.546546,0.0097,0.0112,-0.0075,0.02
1.556932,0.0139,0.0299,-0.0309,0.05
1.565291,0.0233,0.0248,-0.0304,0.05
1.573767,0.0376,0.0104,-0.0111,0.04
1.584653,0.0332,-0.0038,-0.0014,0.03
1.596810,0.0148,-0.0130,0.0080,0.02
1.605979,0.0008,-0.0126,0.0079,0.01
1.614282,-0.0085,-0.0172,0.0172,0.03
1.625699,-0.0177,-0.0169,0.0075,0.03
1.638016,-0.0313,-0.0167,0.0121,0.04
1.646681,-0.0257,-0.0070,0.0025,0.03
1.655402,-0.0200,-0.0069,0.0072,0.02
1.663998,-0.0193,0.0028,0.0071,0.02
1.675900,-0.0236,0.0029,0.0116,0.03
1.688311,-0.0375,0.0030,0.0208,0.04
1.699482,-0.0373,0.0125,0.0015,0.04
1.707505,-0.0231,0.0124,-0.0033,0.03
1.715915,-0.0090,0.0076,-0.0221,0.03
1.725300,0.0097,0.0121,-0.0265,0.03
1.739092,0.0094,0.0073,-0.0355,0.04
1.746537,0.0140,0.0027,-0.0350,0.04
1.755084,0.0091,-0.0065,-0.0156,0.02
1.765566,0.0043,0.0032,-0.0060,0.01
1.780094,0.0088,0.0034,0.0082,0.01
1.788302,0.0083,-0.0013,0.0174,0.02
1.797723,0.0031,-0.0012,0.0123,0.01
1.805395,0.0120,-0.0058,0.0121,0.02
1.814634,0.0068,-0.0104,0.0119,0.02
1.827461,0.0112,-0.0006,0.0163,0.02
1.839442,0.0155,-0.0004,0.0159,0.02
1.847054,0.0106,-0.0098,0.0157,0.02
1.855830,0.0151,-0.0048,0.0154,0.02
1.865032,0.0150,0.0094,0.0104,0.02
1.881330,0.0102,0.0089,0.0056,0.01
1.884305,0.0010,0.0041,0.0009,0.00
1.896446,0.0061,-0.0006,-0.0086,0.01
1.905407,-0.0031,-0.0053,-0.0084,0.01
1.918061,-0.0120,-0.0053,-0.0035,0.01
1.931767,-0.0111,-0.0006,-0.0128,0.02
1.940786,-0.0152,-0.0006,-0.0031,0.02
1.947926,-0.0241,-0.0006,0.0017,0.02
1.954966,-0.0240,0.0043,0.0016,0.02
1.964673,-0.0191,-0.0004,-0.0079,0.02
1.976050,-0.0047,0.0046,-0.0173,0.02
1.989485,0.0002,-0.0001,-0.0029,0.00
1.999527,-0.0046,-0.0096,0.0207,0.02
2.007987,-0.0095,-0.0095,0.0110,0.02
2.018075,-0.0052,-0.0048,0.0155,0.02
2.025940,0.0086,0.0046,0.0152,0.02
2.037855,0.0128,0.0186,0.0008,0.02
2.046568,0.0221,0.0228,-0.0085,0.03
2.057191,0.0268,0.0177,-0.0083,0.03
2.072266,0.0221,0.0174,0.0060,0.03
2.080619,0.0222,0.0029,0.0106,0.02
2.088390,0.0080,-0.0116,0.0106,0.02
2.095753,-0.0202,-0.0161,0.0057,0.03
2.105716,-0.0198,-0.0113,0.0057,0.02
2.116666,-0.0195,-0.0161,0.0009,0.03
2.130617,-0.0239,-0.0162,0.0010,0.03
2.138072,-0.0237,-0.0021,-0.0083,0.03
2.146231,-0.0138,0.0027,-0.0129,0.02
2.155580,-0.0089,0.0026,0.0014,0.01
2.166751,-0.0085,0.0074,-0.0127,0.02
2.180644,-0.0175,-0.0021,0.0016,0.02
2.187640,-0.0174,-0.0068,0.0110,0.02
2.195951,-0.0081,-0.0068,0.0061,0.01
2.206078,0.0006,-0.0022,-0.0081,0.01
2.217518,0.0186,-0.0025,-0.0173,0.03
2.230299,0.0414,0.0069,-0.0359,0.06
2.239660,0.0454,0.0258,-0.0353,0.06
2.248032,0.0593,0.0115,-0.0160,0.06
2.256294,0.0405,0.0115,-0.0016,0.04
2.268633,0.0124,0.0021,0.0267,0.03
2.280855,-0.0014,-0.0119,0.0310,0.03
2.288660,-0.0201,-0.0165,0.0305,0.04
2.296910,-0.0340,-0.0117,0.0112,0.04
2.305638,-0.0291,-0.0072,0.0017,0.03
2.318201,-0.0195,0.0021,-0.0030,0.02
2.330489,-0.0050,0.0159,-0.0029,0.02
2.339037,0.0048,0.0205,-0.0075,0.02
2.346873,0.0101,0.0154,-0.0074,0.02
2.356419,0.0010,-0.0034,0.0068,0.01
2.368404,0.0014,-0.0124,0.0019,0.01
2.378104,-0.0128,-0.0166,0.0112,0.02
2.389082,-0.0129,-0.0256,0.0110,0.03
2.395802,-0.0178,-0.0252,-0.0034,0.03
2.405742,-0.0228,-0.0204,-0.0080,0.03
2.415584,-0.0086,-0.0013,-0.0172,0.02
2.431194,0.0056,0.0176,-0.0123,0.02
2.439052,0.0150,0.0315,-0.0074,0.04
2.446484,0.0199,0.0358,0.0069,0.04
2.459583,0.0244,0.0212,0.0161,0.04
2.470047,0.0144,0.0070,0.0205,0.03
2.479094,0.0091,-0.0070,0.0106,0.02
2.487383,-0.0008,-0.0163,-0.0037,0.02
2.496061,-0.0103,-0.0160,-0.0084,0.02
2.507537,-0.0149,-0.0158,-0.0129,0.03
2.521069,-0.0048,-0.0112,-0.0126,0.02
2.529966,0.0055,0.0030,-0.0075,0.01
2.537233,0.0061,-0.0020,0.0068,0.01
2.548900,0.0020,0.0073,0.0115,0.01
2.555906,0.0166,0.0074,0.0207,0.03
2.568321,0.0214,0.0123,0.0109,0.03
2.578218,0.0304,-0.0065,0.0153,0.03
2.586170,0.0206,-0.0060,0.0055,0.02
2.595957,0.0061,-0.0102,-0.0088,0.01
2.607981,-0.0273,-0.0049,-0.0229,0.04
2.619558,-0.0601,0.0097,-0.0321,0.07
2.628576,-0.0686,0.0238,-0.0175,0.07
2.636736,-0.0628,0.0376,-0.0125,0.07
2.647962,-0.0430,0.0230,-0.0077,0.05
2.658765,-0.0242,0.0090,-0.0030,0.03
2.670999,-0.0014,-0.0236,0.0203,0.03
2.678283,0.0253,-0.0555,0.0432,0.07
2.686639,0.0468,-0.0827,0.0423,0.10
2.696939,0.0500,-0.0863,0.0181,0.10
2.706908,0.0539,-0.0570,-0.0150,0.08
2.717643,0.0533,-0.0047,-0.0193,0.06
2.727021,0.0434,0.0516,-0.0283,0.07
2.737128,0.0382,0.0978,-0.0043,0.11
2.746325,0.0330,0.0962,0.0382,0.11
2.757081,0.0419,0.0664,0.0611,0.10
2.774797,0.0461,0.0133,0.0648,0.08
2.786791,-0.0058,-0.0526,-0.0213,0.06
2.796553,-0.0278,-0.0657,-0.0633,0.10
2.807698,-0.0542,-0.0599,-0.0574,0.10
2.818959,-0.0758,-0.0449,-0.0469,0.10
2.828657,-0.0888,-0.0020,-0.0225,0.09
2.836642,-0.0978,0.0310,-0.0081,0.10
2.849748,-0.0841,0.0590,0.0059,0.10
2.861426,-0.0565,0.0632,0.0103,0.09
2.871066,-0.0238,0.0533,0.0145,0.06
2.878463,0.0088,0.0152,0.0188,0.03
2.887323,0.0370,-0.0222,0.0136,0.05
2.896745,0.0368,-0.0453,0.0040,0.06
2.909103,0.0366,-0.0587,-0.0055,0.07
2.918950,0.0456,-0.0578,-0.0054,0.07
2.928372,0.0451,-0.0286,-0.0005,0.05
2.936900,0.0442,0.0092,0.0231,0.05
2.949321,0.0525,0.0321,0.0464,0.08
2.961492,0.0603,0.0454,0.0410,0.09
2.970089,0.0448,0.0494,0.0214,0.07
2.977533,0.0441,0.0297,0.0022,0.05
2.986897,0.0205,0.0058,-0.0214,0.03
2.999609,0.0075,-0.0223,-0.0398,0.05
3.012103,-0.0195,-0.0453,-0.0344,0.06
3.020575,-0.0508,-0.0540,-0.0337,0.08
3.028172,-0.0776,-0.0486,-0.0189,0.09
3.037628,-0.0904,-0.0243,0.0003,0.09
3.049321,-0.0891,0.0040,0.0003,0.09
3.062359,-0.0738,0.0275,0.0097,0.08
3.069546,-0.0496,0.0365,0.0283,0.07
3.078080,-0.0304,0.0313,0.0325,0.05
3.087810,-0.0116,0.0074,0.0225,0.03
3.104524,0.0210,-0.0206,0.0219,0.04
3.107088,0.0339,-0.0389,0.0167,0.05
3.124741,0.0370,-0.0475,0.0069,0.06
3.134168,0.0497,-0.0282,-0.0073,0.06
3.143325,0.0724,-0.0046,-0.0212,0.08
3.151193,0.0764,0.0328,-0.0254,0.09
3.158466,0.0666,0.0649,-0.0154,0.09
3.171073,0.0572,0.0684,-0.0103,0.09
3.178135,0.0431,0.0721,0.0041,0.08
3.187119,0.0339,0.0333,0.0181,0.05
3.201429,0.0012,-0.0047,0.0084,0.01
3.212892,-0.0214,-0.0376,-0.0011,0.04
3.227524,-0.0535,-0.0465,-0.0010,0.07
3.227681,-0.0951,-0.0456,-0.0245,0.11
3.238096,-0.1225,-0.0261,-0.0336,0.13
3.250869,-0.0878,-0.0066,-0.0567,0.10
3.263268,-0.0442,-0.0015,-0.0323,0.05
3.271378,-0.0058,0.0029,0.0531,0.05
3.278564,-0.0018,0.0024,0.0994,0.10
3.287726,0.0012,-0.0028,0.1025,0.10
3.301121,0.0082,-0.0030,0.0395,0.04
3.311915,0.0244,-0.0121,-0.0368,0.05
3.320966,0.0559,-0.0112,-0.1071,0.12
3.328954,0.0886,-0.0200,-0.0913,0.13
3.337937,0.0841,-0.0149,-0.0332,0.09
3.347719,0.0610,-0.0196,0.0053,0.06
3.358142,0.0233,-0.0058,0.0525,0.06
3.371638,-0.0006,-0.0017,0.0425,0.04
3.379514,-0.0058,0.0263,0.0277,0.04
3.392985,-0.0156,0.0356,0.0035,0.04
3.404100,-0.0196,0.0497,-0.0249,0.06
3.411634,-0.0275,0.0447,-0.0058,0.05
3.420142,-0.0353,0.0255,0.0178,0.05
3.427923,-0.0485,0.0065,0.0081,0.05
3.443143,-0.0527,-0.0127,-0.0155,0.06
3.453057,-0.0429,-0.0266,-0.0436,0.07
3.461133,-0.0235,-0.0449,-0.0570,0.08
3.469678,-0.0136,-0.0252,-0.0231,0.04
3.477962,0.0053,-0.0200,0.0055,0.02
3.491953,0.0095,0.0042,0.0194,0.02
3.503567,0.0228,0.0277,0.0237,0.04
3.511562,0.0313,0.0320,0.0091,0.05
3.518550,0.0494,0.0363,0.0042,0.06
3.528503,0.0442,0.0359,-0.0006,0.06
3.542485,0.0397,0.0212,0.0089,0.05
3.548736,0.0307,0.0022,0.0041,0.03
3.560896,0.0218,-0.0165,0.0228,0.04
3.569368,0.0077,-0.0209,0.0225,0.03
3.578973,-0.0064,-0.0301,0.0222,0.04
3.591451,-0.0111,-0.0252,0.0125,0.03
3.603021,-0.0109,-0.0157,-0.0018,0.02
3.610042,-0.0102,0.0079,-0.0205,0.02
3.620126,-0.0142,0.0031,-0.0154,0.02
3.628336,-0.0183,0.0173,-0.0104,0.03
3.641949,-0.0273,0.0078,-0.0009,0.03
3.652189,-0.0269,0.0078,-0.0104,0.03
3.659335,-0.0220,0.0078,-0.0197,0.03
3.668958,-0.0079,0.0029,-0.0288,0.03
3.684084,-0.0035,-0.0017,-0.0142,0.01
3.694366,0.0010,-0.0017,0.0095,0.01
3.703569,0.0100,-0.0016,0.0046,0.01
3.710840,0.0141,0.0033,0.0092,0.02
3.719155,0.0184,-0.0012,0.0042,0.02
3.733509,0.0228,0.0037,-0.0006,0.02
3.744951,0.0275,0.0037,-0.0006,0.03
3.753121,0.0182,0.0037,0.0041,0.02
3.760979,0.0041,-0.0012,0.0182,0.02
3.769930,0.0041,-0.0015,0.0133,0.01
3.784177,-0.0006,0.0032,0.0084,0.01
3.793728,-0.0004,-0.0062,-0.0011,0.01
3.802239,-0.0047,-0.0059,-0.0106,0.01
3.810485,-0.0133,-0.0104,-0.0104,0.02
3.819871,-0.0175,-0.0197,-0.0055,0.03
3.829630,-0.0217,-0.0099,-0.0006,0.02
3.843174,-0.0214,-0.0098,0.0088,0.03
3.853144,-0.0167,-0.0003,0.0039,0.02
3.861043,-0.0028,-0.0002,-0.0009,0.00
3.869173,0.0015,0.0093,-0.0057,0.01
3.883904,0.0248,0.0142,-0.0104,0.03
3.895206,0.0247,0.0093,-0.0102,0.03
3.904381,0.0201,-0.0051,0.0041,0.02
3.911550,0.0060,-0.0004,0.0088,0.01
3.919527,-0.0032,-0.0051,0.0182,0.02
3.934327,-0.0125,-0.0052,0.0132,0.02
3.945658,-0.0077,-0.0100,0.0036,0.01
3.954099,-0.0030,0.0044,0.0035,0.01
3.961528,-0.0029,-0.0002,-0.0013,0.00
3.969201,-0.0025,-0.0047,-0.0013,0.01
3.983044,-0.0067,-0.0046,-0.0013,0.01
3.993477,-0.0063,-0.0000,0.0035,0.01
4.004789,-0.0061,-0.0049,0.0035,0.01
4.013337,-0.0017,-0.0096,-0.0059,0.01
4.019273,-0.0020,0.0046,-0.0106,0.01
4.066968,0.0120,0.0092,-0.0151,0.02
4.077267,0.0124,-0.0004,0.0090,0.02
4.092963,-0.0016,-0.0049,0.0182,0.02
4.109393,-0.0207,-0.0232,0.0128,0.03
4.109542,-0.0111,-0.0182,0.0079,0.02
4.125195,-0.0111,-0.0180,0.0031,0.02
4.145914,-0.0015,-0.0132,-0.0016,0.01
4.146187,-0.0016,0.0056,0.0032,0.01
4.160306,0.0032,0.0149,0.0079,0.02
4.160462,0.0031,0.0287,0.0078,0.03
4.176395,0.0173,0.0425,0.0076,0.05
4.193626,0.0124,0.0371,-0.0019,0.04
4.193892,0.0218,0.0272,-0.0019,0.03
4.210480,0.0119,0.0033,-0.0020,0.01
4.210648,0.0070,-0.0202,-0.0019,0.02
4.229746,-0.0022,-0.0293,-0.0019,0.03
4.230179,-0.0020,-0.0337,-0.0018,0.03
4.245226,-0.0112,-0.0240,0.0031,0.03
4.258486,-0.0203,-0.0098,0.0031,0.02
4.274530,-0.0203,-0.0148,-0.0015,0.03
4.274658,-0.0157,0.0041,-0.0015,0.02
4.294367,-0.0110,0.0086,-0.0061,0.02
4.294593,-0.0065,0.0131,-0.0013,0.01
4.312524,-0.0063,0.0131,0.0033,0.01
4.312692,-0.0015,0.0129,-0.0061,0.01
4.324593,0.0033,0.0033,0.0034,0.01
4.341967,0.0126,-0.0109,-0.0061,0.02
4.342116,0.0119,-0.0157,-0.0059,0.02
4.358024,0.0112,-0.0112,-0.0198,0.03
4.376872,0.0204,-0.0065,-0.0148,0.03
4.377250,0.0107,0.0032,-0.0099,0.01
4.393561,0.0061,0.0127,-0.0050,0.01
4.393704,-0.0030,0.0080,0.0139,0.02
4.409052,-0.0025,0.0036,0.0088,0.01
4.427331,-0.0022,-0.0010,0.0086,0.01
4.445353,-0.0065,-0.0098,0.0036,0.01
4.459206,-0.0066,-0.0140,0.0034,0.02
4.478580,-0.0022,-0.0140,-0.0013,0.01
4.493926,0.0070,0.0047,-0.0106,0.01
4.507749,0.0156,0.0092,-0.0009,0.02
4.524656,0.0201,0.0138,-0.0056,0.03
4.524799,0.0105,0.0184,-0.0008,0.02
4.541073,0.0012,0.0040,0.0039,0.01
4.541215,-0.0035,-0.0101,-0.0009,0.01
4.556658,-0.0032,-0.0147,-0.0008,0.02
4.580493,-0.0076,-0.0148,0.0134,0.02
4.597429,-0.0219,0.0002,0.0032,0.02
4.610683,-0.0030,0.0050,-0.0110,0.01
4.610788,0.0064,0.0002,-0.0108,0.01
4.629011,0.0062,0.0049,-0.0107,0.01
4.630312,0.0154,0.0049,-0.0058,0.02
4.641234,0.0199,0.0048,-0.0010,0.02
4.659563,0.0054,0.0000,-0.0104,0.01
4.660492,0.0052,0.0095,-0.0150,0.02
4.674136,0.0097,-0.0093,-0.0101,0.02
4.680589,-0.0046,-0.0089,0.0042,0.01
4.694069,-0.0046,-0.0038,0.0087,0.01
4.712624,-0.0094,-0.0084,0.0085,0.02
4.712763,-0.0141,0.0012,0.0084,0.02
4.723081,-0.0095,0.0011,0.0082,0.01
4.730986,-0.0051,-0.0034,0.0033,0.01
4.745107,0.0088,0.0014,0.0079,0.01
4.760725,0.0132,-0.0032,0.0077,0.02
4.760826,0.0273,0.0062,0.0076,0.03
4.774654,0.0273,0.0060,0.0029,0.03
4.780752,0.0224,-0.0035,0.0122,0.03
4.791663,0.0035,-0.0083,0.0074,0.01
4.810811,-0.0107,0.0059,-0.0021,0.01
4.810964,-0.0107,0.0058,-0.0162,0.02
4.824035,-0.0153,0.0104,-0.0113,0.02
4.830855,-0.0153,0.0152,-0.0206,0.03
4.841352,-0.0102,0.0056,0.0033,0.01
4.860755,-0.0099,-0.0084,0.0079,0.02
4.860934,-0.0190,-0.0175,0.0124,0.03
4.874125,-0.0138,-0.0265,0.0169,0.03
4.880880,-0.0231,-0.0215,0.0214,0.04
4.892692,-0.0088,-0.0163,0.0210,0.03
4.907076,-0.0138,-0.0067,0.0112,0.02
4.911025,0.0048,-0.0019,0.0015,0.01
4.926974,0.0187,0.0123,-0.0079,0.02
4.931913,0.0281,0.0263,-0.0125,0.04
4.941679,0.0327,0.0259,-0.0029,0.04
4.960638,0.0417,0.0301,0.0113,0.05
4.961215,0.0316,0.0155,0.0065,0.04
4.973304,0.0265,0.0058,-0.0031,0.03
4.981573,0.0120,-0.0131,-0.0077,0.02
4.992749,0.0076,-0.0222,-0.0264,0.04
5.006996,-0.0060,-0.0170,-0.0213,0.03
5.011416,-0.0101,-0.0260,-0.0068,0.03
5.027423,-0.0144,-0.0116,0.0122,0.02
5.031654,-0.0281,-0.0069,0.0121,0.03
5.041216,-0.0183,0.0118,0.0073,0.02
5.055915,-0.0183,0.0162,0.0071,0.03
5.061399,-0.0184,0.0112,-0.0024,0.02
5.072934,-0.0092,0.0065,0.0069,0.01
5.081340,-0.0047,-0.0170,-0.0026,0.02
5.092430,-0.0094,-0.0263,-0.0120,0.03
5.105131,-0.0092,-0.0165,-0.0071,0.02
5.111388,-0.0090,-0.0118,0.0026,0.02
5.125483,-0.0135,0.0071,-0.0068,0.02
5.143544,-0.0086,0.0211,-0.0114,0.03
5.143720,-0.0037,0.0163,-0.0019,0.02
5.156620,-0.0036,0.0071,0.0121,0.01
5.161428,-0.0084,-0.0067,0.0259,0.03
5.171825,-0.0179,-0.0250,0.0347,0.05
5.189872,-0.0086,-0.0294,0.0389,0.05
5.191489,0.0143,-0.0246,0.0242,0.04
5.205641,0.0228,-0.0340,0.0050,0.04
5.211811,0.0266,-0.0197,-0.0233,0.04
5.222645,0.0307,0.0042,-0.0229,0.04
5.241308,0.0345,0.0325,-0.0179,0.05
5.241969,0.0385,0.0508,-0.0176,0.07
5.256854,0.0429,0.0642,-0.0220,0.08
5.261988,0.0337,0.0397,-0.0122,0.05
5.274078,0.0154,0.0154,-0.0025,0.02
5.291894,0.0021,-0.0037,0.0070,0.01
5.292496,-0.0160,-0.0226,0.0259,0.04
5.304747,-0.0344,-0.0362,0.0254,0.06
5.312344,-0.0435,-0.0310,0.0250,0.06
5.323814,-0.0524,-0.0306,0.0105,0.06
5.342925,-0.0377,-0.0210,0.0151,0.05
5.343088,-0.0327,-0.0116,0.0008,0.03
5.356707,-0.0183,0.0073,0.0055,0.02
5.362127,-0.0186,-0.0024,0.0054,0.02
5.372186,-0.0047,0.0069,-0.0088,0.01
5.390772,0.0046,0.0114,-0.0180,0.02
5.392235,0.0091,0.0159,-0.0224,0.03
5.405233,0.0182,0.0204,-0.0127,0.03
5.413210,0.0316,0.0108,-0.0126,0.04
5.425292,0.0351,0.0012,-0.0077,0.04
5.437993,0.0244,-0.0036,-0.0170,0.03
5.442017,0.0288,-0.0035,-0.0214,0.04
5.454834,0.0192,0.0013,-0.0258,0.03
5.462589,0.0060,-0.0031,-0.0159,0.02
5.472257,-0.0168,-0.0029,0.0079,0.02
5.486575,-0.0256,-0.0073,0.0265,0.04
5.496050,-0.0253,-0.0115,0.0307,0.04
5.505172,-0.0255,-0.0065,0.0301,0.04
5.513296,-0.0210,-0.0062,0.0154,0.03
5.522703,-0.0212,0.0034,0.0150,0.03
