# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:40:05.730
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
16.951934,-0.0180,-0.0327,0.0138,0.04
16.952344,-0.0317,-0.0326,0.0043,0.05
16.970371,-0.0310,-0.0230,-0.0051,0.04
16.970769,-0.0304,-0.0183,-0.0191,0.04
16.981692,-0.0202,-0.0040,-0.0046,0.02
16.997457,-0.0054,0.0101,-0.0045,0.01
16.999975,0.0041,0.0195,0.0097,0.02
17.023836,0.0134,0.0193,0.0048,0.02
17.024182,0.0083,0.0143,-0.0001,0.02
17.034975,0.0127,-0.0002,-0.0094,0.02
17.052474,0.0076,-0.0094,-0.0140,0.02
17.052821,-0.0022,-0.0140,-0.0232,0.03
17.067381,0.0121,-0.0090,-0.0228,0.03
17.082976,0.0029,-0.0041,-0.0225,0.02
17.083237,0.0079,0.0054,-0.0080,0.01
17.097848,0.0126,0.0054,0.0110,0.02
17.099420,0.0074,0.0101,0.0061,0.01
17.115590,0.0074,0.0097,0.0060,0.01
17.132988,-0.0021,0.0048,0.0012,0.01
17.133265,-0.0020,0.0095,0.0059,0.01
17.148396,-0.0018,-0.0001,0.0058,0.01
17.149571,-0.0207,-0.0049,0.0057,0.02
17.164502,-0.0204,-0.0049,0.0104,0.02
17.184905,-0.0202,-0.0051,0.0103,0.02
17.185240,-0.0011,-0.0096,0.0054,0.01
17.200979,-0.0011,-0.0094,-0.0042,0.01
17.201251,0.0129,0.0001,-0.0041,0.01
17.217148,0.0171,-0.0001,-0.0039,0.02
17.235456,0.0166,0.0043,-0.0179,0.02
17.235915,0.0116,0.0087,-0.0223,0.03
17.247049,0.0021,0.0037,-0.0077,0.01
17.249633,0.0022,-0.0060,-0.0076,0.01
17.263140,-0.0022,-0.0061,-0.0215,0.02
17.279638,-0.0155,-0.0011,-0.0118,0.02
17.279965,-0.0146,0.0179,-0.0069,0.02
17.297417,-0.0184,0.0366,-0.0022,0.04
17.314702,-0.0221,0.0456,-0.0022,0.05
17.315004,-0.0306,0.0357,-0.0022,0.05
17.330452,-0.0248,0.0165,0.0071,0.03
17.330878,-0.0144,-0.0163,-0.0072,0.02
17.347005,-0.0138,-0.0485,-0.0072,0.05
17.365817,-0.0324,-0.0613,0.0022,0.07
17.366146,-0.0460,-0.0738,-0.0075,0.09
17.381221,-0.0738,-0.0531,-0.0075,0.09
17.381498,-0.0778,-0.0280,-0.0075,0.08
17.397895,-0.0536,0.0017,-0.0030,0.05
17.402285,-0.0247,0.0308,0.0016,0.04
17.418933,0.0226,0.0501,0.0060,0.06
17.427507,0.0550,0.0644,0.0150,0.09
17.430103,0.0773,0.0599,0.0144,0.10
17.445521,0.0806,0.0320,0.0186,0.09
17.460970,0.0840,-0.0196,0.0322,0.09
17.461226,0.1204,-0.0666,0.0694,0.15
17.477277,0.1518,-0.0895,0.0683,0.19
17.480291,0.1597,-0.0840,0.0580,0.19
17.494276,0.1491,-0.0509,0.0243,0.16
17.509628,0.0963,0.0057,-0.0089,0.10
17.510670,0.0020,0.0614,-0.0509,0.08
17.527906,-0.0811,0.1019,-0.0640,0.15
17.530647,-0.1533,0.1180,-0.0344,0.20
17.545686,-0.2007,0.0954,-0.0146,0.22
17.563024,-0.1911,0.0544,0.0049,0.20
17.563230,-0.1740,0.0143,0.0288,0.18
17.576986,-0.1405,-0.0191,-0.0187,0.14
17.580999,-0.1050,-0.0460,-0.0657,0.13
17.595122,-0.0576,-0.0527,-0.0697,0.10
17.612843,-0.0441,-0.0402,-0.0831,0.10
17.613182,-0.0154,-0.0140,-0.0916,0.09
17.630940,-0.0091,0.0348,-0.0904,0.10
17.631196,-0.0012,0.0679,-0.0750,0.10
17.644682,0.0029,0.0952,-0.0361,0.10
17.663605,0.0305,0.1075,0.0258,0.11
17.663948,0.0758,0.0820,0.0772,0.14
17.679035,0.1189,0.0335,0.0949,0.16
17.680680,0.1419,-0.0143,0.1028,0.18
17.693705,0.1688,-0.0793,0.0633,0.20
17.710232,0.1391,-0.1567,0.0384,0.21
17.711272,0.0918,-0.1532,0.0046,0.18
17.728440,0.0432,-0.1638,-0.0051,0.17
17.731470,-0.0369,-0.1131,0.0229,0.12
17.744932,-0.0443,-0.0539,0.0741,0.10
17.760835,-0.2079,0.0083,0.1199,0.24
17.761192,-0.3641,0.0273,0.2262,0.43
17.776872,0.1534,-0.0481,0.1424,0.21
17.781228,0.0076,0.0705,0.0602,0.09
17.795896,0.0729,0.0973,-0.0725,0.14
17.810140,0.1835,0.0389,-0.2219,0.29
17.811940,0.0929,0.0009,-0.2277,0.25
17.830996,0.0442,-0.0267,-0.0499,0.07
17.847372,0.0415,-0.0489,0.0826,0.10
17.847723,0.0356,-0.0473,-0.0037,0.06
17.863155,0.0798,-0.0364,-0.0604,0.11
17.863407,0.1251,-0.0492,-0.0738,0.15
17.879210,0.1225,-0.0242,-0.0022,0.12
17.896755,0.1192,-0.0045,0.0541,0.13
17.897104,0.1062,0.0706,0.0768,0.15
17.914231,0.0463,0.1158,0.0615,0.14
17.915529,-0.0556,0.1179,0.0794,0.15
17.925503,-0.1534,0.0541,0.1112,0.20
17.943830,-0.1619,-0.0317,0.1471,0.22
17.944202,-0.1736,-0.0780,-0.0296,0.19
17.959981,-0.1031,-0.0859,-0.1093,0.17
17.961595,-0.0410,-0.0824,-0.1823,0.20
17.982923,-0.0345,-0.0693,-1.5978,1.60
17.984179,0.1696,0.0673,0.2583,0.32
18.002686,-0.0638,0.2143,0.8338,0.86
18.002899,-0.1449,0.3617,0.6446,0.75
18.016207,-0.0764,0.2224,0.3355,0.41
18.023980,-0.0818,0.0439,-0.0440,0.10
18.032498,0.0132,-0.1241,-0.0306,0.13
18.045828,0.0184,-0.1800,-0.0730,0.20
