# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:24:51.718
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.395373,-0.2349,0.1352,0.0317,0.27
0.404987,-0.1973,0.0906,0.0923,0.24
0.420711,-0.1467,0.0325,0.1657,0.22
0.430107,-0.1202,0.0885,0.2145,0.26
0.439200,-0.0517,0.0540,0.2586,0.27
0.447292,0.0150,0.0249,0.2705,0.27
0.455396,0.0804,0.0763,0.2360,0.26
0.467761,0.1486,0.0421,0.2411,0.29
0.479199,0.1827,0.0697,0.2049,0.28
0.487249,0.2217,0.2099,0.1289,0.33
0.495383,0.3442,-0.0526,0.1540,0.38
0.509150,0.3378,-0.0799,0.1073,0.36
0.520583,0.4046,-0.1678,-0.1352,0.46
0.536644,0.3844,-0.2401,-0.1826,0.49
0.536900,0.2757,-0.1936,-0.1588,0.37
0.545800,0.5415,-0.2370,-0.4068,0.72
0.559615,0.3064,-0.1856,-0.2724,0.45
0.569825,0.2125,-0.0644,-0.2691,0.35
0.578315,0.0808,0.0263,-0.2800,0.29
0.587223,0.0686,0.0167,-0.3090,0.32
0.595719,-0.2372,0.1627,-0.0766,0.30
0.609701,-1.2298,-0.2212,0.3814,1.31
0.616065,-0.9542,-0.4198,0.2147,1.06
0.628118,-0.5313,-0.0356,-0.0510,0.53
0.636543,-0.6054,0.3138,-0.0009,0.68
0.645937,-0.6892,0.4170,-0.0715,0.81
0.658113,-0.6084,0.3440,-0.1749,0.72
0.669022,-0.5315,0.3425,-0.1285,0.65
0.681820,-0.5297,0.3785,0.0142,0.65
0.690750,-0.4938,0.3666,0.0970,0.62
0.698602,-0.4105,0.3220,0.1181,0.53
0.706108,-0.3508,0.2217,0.1375,0.44
0.717007,-0.2543,0.0337,0.0793,0.27
0.726540,-0.1792,-0.1698,-0.0305,0.25
0.737398,-0.1435,-0.3085,-0.1751,0.38
0.747334,-0.0671,-0.3648,-0.2429,0.44
0.760080,0.0302,-0.3919,-0.2753,0.48
0.768891,0.0683,-0.3902,-0.2582,0.47
0.777558,0.1054,-0.3510,-0.2530,0.45
0.785872,0.1511,-0.3030,-0.2230,0.41
0.800369,0.1966,-0.2088,-0.1463,0.32
0.811784,0.2182,-0.1067,-0.1094,0.27
0.821072,0.2305,-0.0205,-0.0974,0.25
0.829093,0.2567,0.0549,-0.1100,0.28
0.836415,0.2445,0.0914,-0.1360,0.29
0.846239,0.2415,0.1319,-0.1561,0.32
0.857706,0.2145,0.1530,-0.1560,0.31
0.872261,0.1639,0.1642,-0.1736,0.29
0.876559,0.1566,0.1235,-0.1663,0.26
0.885851,0.1494,0.0457,-0.1401,0.21
0.896336,0.1328,-0.0450,-0.0955,0.17
0.910390,0.1446,-0.1199,-0.0719,0.20
0.919585,0.1699,-0.1464,-0.0645,0.23
0.928697,0.1757,-0.1723,-0.0872,0.26
0.938857,0.2046,-0.1601,-0.1297,0.29
0.951143,0.2187,-0.1339,-0.1677,0.31
0.961956,0.2184,-0.0752,-0.1775,0.29
0.971527,0.1991,-0.0363,-0.1538,0.25
0.980251,0.1753,0.0020,-0.1391,0.22
0.987826,0.1377,0.0254,-0.1279,0.19
1.000293,0.0958,0.0389,-0.1192,0.16
1.011366,0.0216,0.0379,-0.0991,0.11
1.020307,-0.0465,0.0369,-0.1060,0.12
1.027866,-0.0758,0.0499,-0.1117,0.14
1.037097,-0.0902,0.0721,-0.1174,0.16
1.051590,-0.1085,0.0704,-0.1571,0.20
1.060683,-0.1118,0.0452,-0.1977,0.23
1.071425,-0.0957,0.0111,-0.2254,0.25
1.078602,-0.0935,-0.0271,-0.2451,0.26
1.087010,-0.0908,-0.0787,-0.2659,0.29
1.100225,-0.0784,-0.1200,-0.3058,0.34
1.110912,-0.0709,-0.1606,-0.2984,0.35
1.120084,-0.0871,-0.2147,-0.2442,0.34
1.130539,-0.0890,-0.2254,-0.1681,0.29
1.141618,-0.1147,-0.2312,-0.1033,0.28
1.147648,-0.1263,-0.2038,-0.0545,0.25
1.159991,-0.1246,-0.1109,-0.0445,0.17
1.170299,-0.1285,-0.0007,-0.0394,0.13
1.178357,-0.1143,0.1077,-0.0570,0.17
1.186897,-0.0776,0.1861,-0.0545,0.21
1.199312,-0.0603,0.1971,-0.0360,0.21
1.209263,-0.0385,0.1748,-0.0302,0.18
1.219306,-0.0170,0.1386,-0.0136,0.14
1.231092,0.0093,0.0888,-0.0192,0.09
1.244727,0.0399,0.0445,-0.0239,0.06
1.251929,0.0564,0.0150,-0.0240,0.06
1.260419,0.0726,-0.0328,-0.0206,0.08
1.270441,0.0320,-0.0985,0.0094,0.10
1.278980,0.0293,-0.1252,-0.0054,0.13
1.286980,0.0222,-0.0997,-0.0594,0.12
1.299552,-0.0499,-0.0604,-0.0851,0.12
1.314263,-0.0544,-0.0406,-0.1203,0.14
1.322614,-0.0346,-0.0258,-0.1319,0.14
1.333306,-0.0197,-0.0254,-0.1479,0.15
1.341673,-0.0053,-0.0203,-0.1026,0.10
1.350000,0.0225,0.0035,-0.0674,0.07
1.362942,0.0533,0.0365,-0.0701,0.10
1.367607,0.0729,0.0830,-0.0671,0.13
1.377409,0.0955,0.0911,-0.0583,0.14
1.392736,0.1069,0.0943,-0.0390,0.15
1.401302,0.1219,0.0738,-0.0326,0.15
1.413126,0.1214,0.0396,-0.0438,0.14
1.421763,0.1344,0.0011,-0.0490,0.14
1.431609,0.1327,-0.0179,-0.0395,0.14
1.440204,0.1118,-0.0320,-0.0491,0.13
1.448426,0.0957,-0.0457,-0.0448,0.12
1.461750,0.0611,-0.0827,-0.0366,0.11
1.469096,0.0040,-0.1238,-0.0252,0.13
1.477619,-0.0653,-0.1311,-0.0110,0.15
1.494196,-0.1324,-0.1288,-0.0169,0.19
1.502549,-0.2110,-0.0890,-0.0188,0.23
1.508968,-0.2963,-0.0262,-0.0165,0.30
1.520539,-0.3551,0.0212,-0.0047,0.36
1.527907,-0.3931,0.0490,0.0167,0.40
1.541815,-0.4106,0.0527,0.0100,0.41
1.554434,-0.3989,0.0609,-0.0009,0.40
1.565833,-0.3591,0.0737,-0.0016,0.37
1.574454,-0.2965,0.0627,0.0164,0.30
1.582675,-0.2211,0.0614,0.0478,0.23
1.591989,-0.1618,0.0413,0.0734,0.18
1.598483,-0.0947,0.0405,0.1033,0.15
1.611499,-0.0477,0.0491,0.1280,0.15
1.623392,-0.0391,0.0575,0.1434,0.16
1.631326,-0.0254,0.0797,0.1411,0.16
1.644393,-0.0305,0.0637,0.1358,0.15
1.653078,-0.0210,0.0384,0.1188,0.13
1.659951,-0.0397,-0.0196,0.1225,0.13
1.668478,-0.0343,-0.0580,0.1178,0.14
1.679212,-0.0480,-0.0675,0.0902,0.12
1.691387,-0.0522,-0.0815,0.0724,0.12
1.702841,-0.0706,-0.0764,0.0866,0.14
1.712194,-0.0982,-0.0712,0.0989,0.16
1.720230,-0.1257,-0.0613,0.0903,0.17
1.728402,-0.1433,-0.0418,0.0848,0.17
1.743317,-0.1462,-0.0368,0.0780,0.17
1.753525,-0.1442,-0.0412,0.0473,0.16
1.761016,-0.1234,-0.0456,0.0129,0.13
1.769224,-0.1028,-0.0452,-0.0062,0.11
1.778248,-0.0684,-0.0356,-0.0096,0.08
1.793746,-0.0392,-0.0168,0.0109,0.04
1.804718,-0.0200,-0.0030,0.0266,0.03
1.811863,-0.0152,0.0154,0.0180,0.03
1.821803,-0.0109,0.0240,0.0372,0.05
1.828916,-0.0072,0.0279,0.0413,0.05
1.846477,-0.0136,0.0225,0.0069,0.03
1.848404,0.0126,0.0030,-0.0034,0.01
1.859250,0.0565,-0.0208,-0.0139,0.06
1.870526,0.0897,-0.0536,-0.0194,0.11
1.879382,0.1224,-0.0576,-0.0389,0.14
1.892800,0.1313,-0.0710,-0.0299,0.15
1.901653,0.1169,-0.0605,-0.0076,0.13
1.911766,0.0889,-0.0361,-0.0289,0.10
1.920310,0.0383,0.0210,-0.0413,0.06
1.928326,-0.0342,0.0679,-0.0598,0.10
1.940723,-0.1000,0.0952,-0.0509,0.15
1.951165,-0.1497,0.1032,-0.0482,0.19
1.960440,-0.2022,0.1159,-0.0455,0.24
1.977133,-0.2342,0.0999,-0.0426,0.26
1.982557,-0.2465,0.0748,-0.0435,0.26
1.993482,-0.2396,0.0499,-0.0572,0.25
2.003607,-0.2233,0.0299,-0.0503,0.23
2.012401,-0.2070,0.0149,-0.0613,0.22
2.020053,-0.1767,0.0283,-0.0812,0.20
2.029562,-0.1605,0.0415,-0.0867,0.19
2.041449,-0.1765,0.0733,-0.0877,0.21
2.052489,-0.2335,0.1281,-0.1034,0.29
2.064071,-0.3117,0.1771,-0.1137,0.38
2.072537,-0.3732,0.2016,-0.1653,0.46
2.080792,-0.4550,0.2206,-0.2277,0.55
2.093716,-0.5569,0.2481,-0.2526,0.66
2.102494,-0.6599,0.2887,-0.2401,0.76
2.111367,-0.7408,0.3186,-0.2006,0.83
2.119728,-0.8284,0.3429,-0.1635,0.91
2.131188,-0.8900,0.3332,-0.1056,0.96
2.141923,-0.8977,0.3328,-0.0232,0.96
2.152703,-0.8904,0.2661,0.1145,0.94
2.162148,-0.9158,0.1206,0.2628,0.96
2.170542,-0.9419,-0.0787,0.3398,1.00
2.183780,-0.9884,-0.2930,0.4025,1.11
2.193351,-0.9989,-0.4372,0.4319,1.17
2.201944,-0.9511,-0.5028,0.4237,1.16
2.209713,-0.8509,-0.4959,0.4496,1.08
2.219149,-0.6946,-0.4743,0.4816,0.97
2.231423,-0.5077,-0.4476,0.4959,0.84
2.241682,-0.3101,-0.4204,0.4790,0.71
2.251924,-0.1439,-0.3364,0.4460,0.58
2.260993,-0.0538,-0.1968,0.3977,0.45
2.269641,-0.0179,-0.0736,0.3406,0.35
2.282354,0.0130,0.0143,0.2672,0.27
2.293808,0.0163,0.0815,0.1649,0.18
2.304064,-0.0677,0.1893,0.0919,0.22
2.313285,-0.1758,0.2708,-0.0223,0.32
2.322710,-0.2520,0.3126,-0.1437,0.43
2.329848,-0.2875,0.3954,-0.1834,0.52
2.342392,-0.2132,0.4667,-0.1950,0.55
2.351303,-0.0372,0.4707,-0.1758,0.50
2.360166,0.2006,0.4746,-0.0903,0.52
2.369389,0.3859,0.4360,-0.0100,0.58
2.383040,0.5710,0.3228,0.0084,0.66
2.393814,0.7280,0.1879,0.0221,0.75
2.404215,0.8572,0.0177,-0.0112,0.86
2.412726,0.9550,-0.2062,-0.0765,0.98
2.420485,1.0133,-0.3982,-0.0188,1.09
2.434599,1.0007,-0.6293,0.0646,1.18
2.442756,0.9086,-0.8304,0.1693,1.24
2.452126,0.7700,-0.9683,0.2167,1.26
2.459994,0.6456,-1.0575,0.2454,1.26
2.469483,0.5544,-1.1838,0.3256,1.35
2.482733,0.5011,-1.2322,0.4652,1.41
2.493622,0.3915,-1.1122,0.6482,1.35
2.503059,0.3164,-0.9100,0.7264,1.21
2.511654,0.3795,-0.6595,0.7919,1.10
2.519917,0.4638,-0.4517,0.8083,1.04
2.533258,0.5686,-0.2678,0.8218,1.03
2.543569,0.6138,-0.1275,0.8641,1.07
2.553506,0.6392,-0.0214,0.9192,1.12
2.560492,0.6552,0.0405,0.9512,1.16
2.569679,0.6901,0.0821,0.9142,1.15
2.581457,0.8002,0.0797,0.8664,1.18
2.592297,0.8992,0.0667,0.8034,1.21
2.604128,0.9679,0.0338,0.7297,1.21
2.613219,1.0778,-0.0668,0.5968,1.23
2.621548,1.2708,-0.2012,0.4511,1.36
2.634769,1.4600,-0.2832,0.3768,1.53
2.642249,1.6264,-0.2984,0.2818,1.68
2.654736,1.8563,-0.2707,0.2016,1.89
2.663600,2.0123,-0.2144,0.2684,2.04
2.671023,2.1625,-0.1054,0.3847,2.20
2.684054,2.2079,0.1087,0.5537,2.28
2.691863,2.1314,0.3608,0.6416,2.25
2.701281,1.9959,0.5456,0.6736,2.18
2.716309,1.8400,0.7349,0.6790,2.09
2.725509,1.5932,0.8090,0.6702,1.91
2.736164,1.3374,0.8109,0.7290,1.73
2.743954,1.0867,0.7504,0.8376,1.56
2.752738,0.8780,0.6274,0.9486,1.44
2.760496,0.7104,0.4709,1.0194,1.33
2.775445,0.5443,0.3286,1.1121,1.28
2.783342,0.4123,0.2484,1.1877,1.28
2.791663,0.3091,0.2732,1.2073,1.28
2.803872,0.2352,0.3646,1.1847,1.26
2.812745,0.1775,0.4988,1.2001,1.31
2.820880,0.1457,0.6184,1.1663,1.33
2.834577,0.1829,0.6853,1.0506,1.27
2.842242,0.2638,0.6565,0.9871,1.21
2.850675,0.3538,0.5226,0.9671,1.15
2.860862,0.4327,0.3649,1.0008,1.15
2.874341,0.4957,0.2408,1.0267,1.17
2.884155,0.4721,0.2024,1.0073,1.13
2.894657,0.3545,0.2688,0.9566,1.06
2.902151,0.2023,0.3490,0.9601,1.04
2.910536,0.1447,0.3524,0.9785,1.05
2.924438,0.2803,0.2078,1.0485,1.11
2.935529,0.4552,-0.1083,1.1931,1.28
2.943830,0.6253,-0.5810,1.2120,1.48
2.951485,0.8350,-1.2916,0.9690,1.82
2.960652,1.1459,-2.2256,0.5485,2.56
2.973104,1.5617,-3.1102,0.1476,3.48
2.985261,1.9608,-3.5870,0.0021,4.09
2.994224,2.3102,-3.5845,0.0015,4.26
3.001515,2.5792,-3.3325,0.1168,4.22
3.010713,2.6385,-2.8929,0.2533,3.92
3.024112,2.4564,-2.1702,0.4797,3.31
3.034189,2.0970,-1.2789,0.7306,2.56
3.042495,1.6529,-0.4392,0.8584,1.91
3.051438,1.1255,0.2148,0.7964,1.40
3.065458,0.6571,0.5677,0.6477,1.08
3.079076,0.3201,0.6285,0.4730,0.85
3.087098,0.0176,0.5259,0.4073,0.67
3.098516,-0.2722,0.3936,0.4237,0.64
3.106687,-0.4479,0.2983,0.3692,0.65
3.113271,-0.5465,0.2687,0.1897,0.64
3.127352,-0.5615,0.3092,-0.1584,0.66
3.130880,-0.4105,0.4295,-0.5805,0.83
3.144361,-0.1310,0.5529,-0.9108,1.07
3.153386,0.2109,0.5653,-1.1133,1.27
3.161597,0.5162,0.4340,-1.2488,1.42
3.175825,0.7685,0.2553,-1.3289,1.56
3.183897,0.9200,0.2116,-1.3702,1.66
3.192009,0.9378,0.2405,-1.4317,1.73
3.201693,0.8277,0.3660,-1.5039,1.76
3.217433,0.5956,0.4873,-1.6049,1.78
3.225729,0.2307,0.6664,-1.6377,1.78
3.233536,-0.1824,0.8691,-1.5817,1.81
3.241520,-0.5555,0.9613,-1.4583,1.83
3.251123,-0.8726,0.8808,-1.2853,1.79
3.266863,-1.1338,0.6040,-1.0419,1.65
3.275976,-1.3811,0.2747,-0.6954,1.57
3.285684,-1.5047,-0.1260,-0.3904,1.56
3.293979,-1.5194,-0.5022,-0.2657,1.62
3.302255,-1.4772,-0.7111,-0.3438,1.68
3.316523,-1.3776,-0.7436,-0.5509,1.66
3.327630,-1.2198,-0.7200,-0.7377,1.60
3.337453,-1.0328,-0.6162,-0.7531,1.42
3.346483,-0.7659,-0.4798,-0.6820,1.13
3.354353,-0.5122,-0.3580,-0.5185,0.81
3.361989,-0.3035,-0.1305,-0.2911,0.44
3.376299,-0.1321,0.0500,-0.0966,0.17
3.381627,-0.0521,0.1931,0.0279,0.20
3.391633,0.0219,0.3749,0.0473,0.38
3.401543,0.0560,0.5900,0.0664,0.60
3.419739,0.0935,0.7710,0.0704,0.78
3.421496,0.1159,0.9365,0.0912,0.95
3.431967,0.0575,1.0576,0.1454,1.07
3.441645,-0.0127,1.0864,0.2761,1.12
3.457683,-0.0411,1.0996,0.3967,1.17
3.468203,-0.0981,1.1306,0.5016,1.24
3.477580,-0.1491,1.1268,0.5659,1.27
3.487075,-0.1747,1.0167,0.5934,1.19
3.495790,-0.2041,0.8343,0.6255,1.06
3.503263,-0.2191,0.6183,0.6405,0.92
3.512353,-0.1830,0.4124,0.6786,0.81
3.527645,-0.1494,0.2699,0.7413,0.80
3.531519,-0.1186,0.2434,0.8123,0.86
3.542230,-0.0860,0.3045,0.9235,0.98
3.556745,-0.0847,0.3812,1.0034,1.08
3.566316,-0.1200,0.4687,1.0722,1.18
3.578236,-0.1590,0.5381,1.1695,1.30
3.591876,-0.2206,0.5845,1.3008,1.44
3.592062,-0.2861,0.6363,1.4155,1.58
3.606237,-0.3360,0.6885,1.4952,1.68
3.616567,-0.4088,0.7648,1.5747,1.80
3.627425,-0.5569,0.8651,1.5729,1.88
3.635646,-0.7412,0.9271,1.4759,1.89
3.642920,-0.9515,0.8980,1.2947,1.84
3.655806,-1.1293,0.7539,1.0643,1.73
3.669062,-1.2166,0.4375,0.8381,1.54
3.677477,-1.2177,-0.0270,0.7548,1.43
3.688772,-1.2313,-0.5818,0.8170,1.59
3.697182,-1.2794,-1.1070,0.9179,1.92
3.705155,-1.3745,-1.5115,1.0023,2.28
3.712536,-1.5144,-1.6998,1.0770,2.52
3.726235,-1.6723,-1.8725,1.3208,2.84
3.732662,-1.6607,-2.0723,1.6828,3.14
3.742545,-1.4518,-2.0506,1.9939,3.21
3.757377,-1.0932,-1.8461,2.1461,3.03
3.768752,-0.8529,-1.4984,1.8494,2.53
3.777902,-0.7442,-1.0998,1.2568,1.83
3.786141,-0.6214,-0.9430,0.5542,1.26
3.793929,-0.5263,-1.2577,0.1682,1.37
3.807785,-0.6019,-1.9621,0.3142,2.08
3.815890,-0.7769,-2.5006,0.8367,2.75
3.826137,-0.9515,-2.6289,1.4338,3.14
3.834369,-1.2872,-2.5666,1.4921,3.24
3.842155,-1.7703,-2.4000,0.9878,3.14
3.855385,-2.3485,-2.1055,0.4190,3.18
3.865503,-2.7328,-1.7450,-0.0159,3.24
3.874435,-2.6422,-1.3989,-0.4479,3.02
3.883004,-2.2409,-1.1619,-0.9117,2.68
3.892551,-1.5226,-1.1184,-1.4069,2.36
3.906122,-0.5329,-1.2243,-2.0025,2.41
3.915992,0.3818,-1.2694,-2.3794,2.72
3.926631,1.0799,-1.0589,-2.6960,3.09
3.934669,1.5927,-0.6086,-2.8741,3.34
3.942541,1.9754,0.0093,-2.7012,3.35
3.958153,2.2977,0.7135,-2.3589,3.37
3.967249,2.4823,1.3894,-1.9241,3.43
3.976905,2.3214,1.9558,-1.4496,3.36
3.985740,1.8283,2.3170,-1.1000,3.15
3.994489,1.1918,2.3579,-0.9033,2.79
4.003165,0.6204,2.2266,-0.8271,2.45
4.012441,0.2008,1.9364,-0.8837,2.14
4.022556,-0.0604,1.4390,-0.9791,1.74
4.032916,-0.0321,0.7917,-1.0815,1.34
4.042702,0.0102,0.2384,-1.1753,1.20
4.065716,0.0941,-0.1253,-1.3049,1.31
4.076137,0.4821,-0.7548,-1.3770,1.64
4.097911,1.0081,-1.1301,-1.0505,1.84
4.111988,1.2082,-1.0910,-0.8359,1.83
4.113350,1.4069,-0.8674,-0.6422,1.77
4.129532,1.4933,-0.3936,-0.5125,1.63
4.132836,1.5788,0.3047,-0.5341,1.69
4.159080,1.6520,1.0777,-0.5389,2.04
4.179419,1.6247,3.0064,-0.3499,3.44
4.195156,1.6200,3.2947,0.0016,3.67
4.195320,1.5394,3.2752,0.3252,3.63
4.211791,1.4659,3.0536,0.6025,3.44
4.213281,1.3109,2.7307,0.7583,3.12
4.228320,1.1180,2.2013,0.8463,2.61
4.233130,0.9439,1.6286,0.8712,2.07
4.244208,0.7949,1.0559,0.8316,1.56
4.260856,0.6444,0.4693,0.7922,1.12
4.263920,0.5036,-0.0160,0.7931,0.94
4.277337,0.3707,-0.3040,0.8738,1.00
4.295539,0.2260,-0.3805,0.9499,1.05
4.295784,0.0747,-0.3122,1.0669,1.11
4.313237,-0.0065,-0.1471,1.1751,1.18
4.313470,-0.1454,0.1053,1.2553,1.27
4.327411,-0.2791,0.3391,1.2949,1.37
4.342928,-0.3688,0.5157,1.1825,1.34
4.343454,-0.3853,0.5677,0.9840,1.20
4.361002,-0.4037,0.4997,0.9741,1.17
4.363820,-0.3548,0.2258,0.9719,1.06
4.376469,-0.3042,-0.2063,0.8844,0.96
4.394199,-0.2555,-0.5483,0.6328,0.88
4.394422,-0.1992,-0.8243,0.5087,0.99
4.410721,0.0243,-1.1772,0.7275,1.38
4.413749,0.3430,-1.5721,0.9926,1.89
4.427453,0.8165,-1.9796,1.0481,2.38
4.446614,1.3811,-2.2841,1.0266,2.86
4.446982,1.8242,-2.3419,1.2408,3.22
4.459415,2.0145,-2.1291,1.7152,3.40
4.464253,2.0417,-1.7850,2.0086,3.37
4.482174,2.0319,-1.4065,1.9110,3.12
4.495138,1.8430,-1.0810,1.4105,2.56
4.495350,1.3814,-0.9911,0.8674,1.91
4.511407,0.8442,-1.5145,0.3972,1.78
4.513992,0.6902,-2.2159,-0.1774,2.33
4.527681,0.9031,-2.3687,-0.4512,2.57
4.543973,0.9696,-2.1933,-0.3639,2.43
4.544205,0.8594,-2.3491,-0.6304,2.58
4.560179,0.9409,-2.8973,-1.2361,3.29
4.564174,1.1580,-3.2107,-1.8374,3.88
4.577258,1.0936,-2.8975,-2.1816,3.79
4.592752,0.7830,-2.0676,-2.3383,3.22
4.594142,0.5256,-1.2613,-2.4071,2.77
4.609698,0.4732,-0.6123,-2.4018,2.52
4.613781,0.6505,-0.0060,-2.2864,2.38
4.627587,0.8905,0.6817,-1.9750,2.27
4.643052,0.6479,1.3599,-1.7412,2.30
4.644477,-0.0399,2.0720,-1.5335,2.58
4.659606,-0.8070,2.6744,-1.3674,3.11
4.664426,-1.4240,3.1336,-1.3040,3.68
4.677146,-1.7306,3.4869,-1.4333,4.15
4.692086,-1.6276,3.5851,-1.6804,4.28
4.694129,-1.2015,3.3561,-1.7977,3.99
4.707749,-0.5679,2.9001,-1.6014,3.36
4.714514,-0.0737,2.1648,-1.1071,2.43
4.724367,0.3912,1.2469,-0.4689,1.39
4.738620,0.6516,0.3100,0.0082,0.72
4.744404,0.6472,-0.5451,0.1295,0.86
4.758047,0.2894,-1.0983,-0.1416,1.14
4.764536,-0.1938,-1.3934,-0.5977,1.53
4.777304,-0.6852,-1.3922,-1.0518,1.87
4.792816,-1.0897,-1.0378,-1.2687,1.97
4.794404,-1.3494,-0.6409,-1.3018,1.98
4.807594,-1.5001,-0.1817,-1.1706,1.91
4.825287,-1.5842,0.1064,-0.9605,1.86
4.825491,-1.5838,0.2433,-0.7306,1.76
4.841742,-1.5621,0.4013,-0.5745,1.71
4.844501,-1.4858,0.6659,-0.5401,1.72
4.859591,-1.3671,1.0600,-0.5544,1.82
4.875235,-1.1727,1.5297,-0.4963,1.99
4.875387,-0.9590,1.9833,-0.3974,2.24
4.891724,-0.7670,2.3147,-0.2089,2.45
4.894582,-0.5604,2.5523,0.0775,2.61
4.907917,-0.2958,2.5623,0.3583,2.60
4.927351,-0.0551,2.2690,0.6137,2.35
4.927570,0.0371,1.7264,0.8391,1.92
4.940810,0.0378,1.0218,1.0429,1.46
4.944656,-0.0904,0.3000,1.1710,1.21
4.966504,-0.2834,-0.2665,1.1897,1.25
4.966756,-0.4382,-0.6631,1.1761,1.42
4.976325,-0.5044,-0.7846,1.2503,1.56
4.992307,-0.5162,-0.6692,1.3755,1.61
4.995144,-0.5327,-0.4271,1.5269,1.67
5.010696,-0.5687,-0.1017,1.6529,1.75
5.025821,-0.5451,0.2014,1.7179,1.81
5.025983,-0.5542,0.4768,1.7214,1.87
5.041719,-0.6338,0.7186,1.6262,1.89
5.045157,-0.6979,0.8873,1.2931,1.72
5.058158,-0.7319,0.9343,0.8747,1.47
5.074720,-0.6933,0.8447,0.5534,1.22
5.075849,-0.6164,0.5711,0.3780,0.92
5.093802,-0.6008,0.2240,0.3977,0.75
5.095623,-0.6813,-0.0527,0.5546,0.88
5.108990,-0.9341,-0.4118,0.6994,1.24
5.124793,-1.1987,-0.8423,0.9819,1.76
5.125285,-1.3552,-1.3090,1.5249,2.42
5.142542,-1.4657,-1.7959,2.1059,3.13
5.144758,-1.4953,-2.2026,2.3373,3.54
5.159003,-1.4314,-2.4875,2.0819,3.55
5.175808,-1.2573,-2.7291,1.4879,3.35
5.176027,-0.8832,-3.1103,0.7841,3.33
5.190974,-0.5687,-3.6179,0.3936,3.68
5.195590,-0.4838,-3.8413,0.2006,3.88
5.209717,-0.7087,-3.4654,0.0439,3.54
5.224918,-1.0423,-2.9771,-0.2225,3.16
5.225477,-1.3682,-2.8582,-0.7516,3.26
5.241306,-1.7067,-2.9300,-1.2688,3.62
5.245343,-1.6317,-2.6801,-1.6614,3.55
5.257777,-1.1646,-2.0506,-1.9660,3.07
5.273787,-0.5259,-1.2177,-2.1375,2.52
5.275803,-0.0512,-0.3395,-2.4860,2.51
5.290034,0.0884,0.5255,-2.8220,2.87
5.295601,0.3724,1.2279,-2.7709,3.05
5.308509,0.9570,1.8443,-2.2304,3.05
5.324652,1.5458,2.3851,-1.5396,3.23
5.325392,2.1775,2.7309,-0.9778,3.63
5.341961,2.4991,2.8391,-0.6067,3.83
5.345582,2.4171,2.6474,-0.1953,3.59
5.357470,1.9439,2.2703,0.1213,2.99
5.375739,1.2175,1.8119,0.1627,2.19
5.375970,0.2913,1.2758,-0.0440,1.31
5.391527,-0.5586,0.6517,-0.1857,0.88
5.407829,-1.1543,-0.0610,-0.4038,1.22
5.408095,-1.4022,-0.6801,-0.7398,1.73
5.422950,-1.4610,-1.1810,-1.0812,2.17
5.425365,-1.2639,-1.2858,-1.2580,2.20
5.441826,-0.8152,-0.9415,-1.4814,1.94
