# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:33:21.525
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.509279,-0.1754,-0.2010,-0.9877,1.02
1.518660,-0.4635,-0.5878,-1.2878,1.49
1.531930,-0.6442,-0.8054,-1.3551,1.70
1.542486,-0.7311,-0.8722,-1.2312,1.68
1.550983,-0.7033,-0.8542,-0.9099,1.43
1.560149,-0.4634,-0.7510,-0.4749,1.00
1.568689,-0.0931,-0.5535,-0.1072,0.57
1.581556,0.2704,-0.1679,0.1069,0.34
1.593080,0.5915,0.3749,0.1074,0.71
1.601008,0.8619,1.0061,-0.0642,1.33
1.609730,1.1210,1.7052,-0.1671,2.05
1.618288,1.3364,2.4618,-0.3023,2.82
1.631649,1.5660,3.2374,-0.3636,3.61
1.643871,1.7055,3.9795,-0.2569,4.34
1.651165,1.6988,4.5308,-0.1331,4.84
1.659360,1.6466,4.9213,0.0796,5.19
1.668483,1.4720,5.1858,0.4135,5.41
1.680206,1.2337,5.3398,0.7482,5.53
1.692061,1.0698,5.3317,0.9748,5.52
1.701890,0.8951,5.1098,1.0727,5.30
1.710200,0.8197,4.7654,1.0995,4.96
1.723070,0.8056,4.2602,1.0001,4.45
1.734326,0.8477,3.6322,0.8020,3.82
1.744931,0.8601,2.9526,0.6337,3.14
1.753144,0.8385,2.2640,0.4897,2.46
1.762416,0.7974,1.5657,0.3534,1.79
1.771364,0.6840,0.8242,0.3170,1.12
1.779264,0.5370,0.0493,0.4461,0.70
1.790990,0.3140,-0.6152,0.6131,0.92
1.800699,0.1865,-1.1831,0.8941,1.49
1.809324,-0.1786,-1.4529,1.3499,1.99
1.818891,0.0805,-2.2073,1.0551,2.45
1.831655,-0.0221,-2.5512,1.3693,2.90
1.842841,-0.1374,-2.7001,1.5292,3.11
1.850777,-0.2503,-2.7738,1.7446,3.29
1.859477,-0.4500,-2.6060,2.0780,3.36
1.871233,-0.0589,-2.9858,1.5030,3.34
1.884463,-0.0827,-2.9100,2.0128,3.54
1.893544,-0.0266,-2.7441,1.8007,3.28
1.900837,0.1205,-2.5992,1.5437,3.03
1.909322,0.3767,-2.4708,1.3598,2.85
1.921476,0.6072,-2.3540,1.2069,2.71
1.932836,0.6727,-2.1726,0.3915,2.31
1.942390,0.4366,-1.8128,-0.9742,2.10
1.950067,0.2727,-1.4286,-2.3404,2.76
1.959622,0.6111,-1.4112,-2.3663,2.82
1.971795,1.0103,-1.7054,-0.9703,2.21
1.982891,1.0655,-2.4521,0.2621,2.69
1.992636,0.8286,-3.9938,0.2196,4.08
2.000084,0.2948,-5.7649,-0.6724,5.81
2.009603,-0.7542,-6.9339,-1.5266,7.14
2.021440,-2.0619,-6.8674,-2.6049,7.63
2.032776,-2.4912,-5.9990,-3.1704,7.23
2.042540,-2.3057,-3.6860,-3.6302,5.66
2.050118,-1.7103,-1.0972,-3.5395,4.08
2.059403,-1.4304,1.1695,-3.2352,3.73
2.070953,-1.4003,2.8526,-2.9699,4.35
2.083179,-1.4011,3.8632,-2.5152,4.82
2.093179,-1.3996,4.3513,-1.7068,4.88
2.106191,-1.3347,4.3945,-0.7686,4.66
2.115654,-1.0958,4.0074,0.0766,4.16
2.122599,-0.6539,3.2571,0.5591,3.37
2.133355,-0.1220,2.2490,0.3482,2.28
2.140251,0.2409,1.3799,-0.0080,1.40
2.149971,0.4654,0.7451,-0.4396,0.98
2.159801,0.7694,0.2388,-0.7993,1.13
2.169447,1.0663,0.0332,-1.0360,1.49
2.182081,1.2227,0.1038,-1.2118,1.72
2.192579,1.1840,0.3166,-1.2816,1.77
2.199950,0.9885,0.6094,-1.0319,1.55
2.209795,0.7878,0.9113,-0.8122,1.45
2.220490,0.5902,1.1898,-0.5924,1.45
2.233230,0.3790,1.5221,-0.2496,1.59
2.241296,0.1936,1.9229,0.0508,1.93
2.250060,-0.0798,2.4156,0.2152,2.43
2.262469,-0.3118,2.9221,0.0930,2.94
2.273845,-0.4715,3.4460,-0.1863,3.48
2.288133,-0.6616,3.8902,-0.4030,3.97
2.300323,-1.0355,4.3003,-0.3228,4.43
2.314171,-1.1127,4.2286,-0.1795,4.38
2.324505,-1.0316,3.9786,0.1053,4.11
2.332335,-0.9381,3.5473,0.4077,3.69
2.343826,-0.7969,2.9130,0.7513,3.11
2.351195,-0.7429,2.1875,0.9834,2.51
2.362806,-0.6958,1.4101,1.0440,1.89
2.373678,-0.6781,0.5668,0.9178,1.27
2.383490,-0.7301,-0.3429,0.6289,1.02
2.391870,-0.7632,-1.3480,0.4256,1.61
2.405252,-0.7806,-2.4102,0.3307,2.55
2.415678,-0.7618,-3.4341,0.4765,3.55
2.424900,-0.7294,-4.2140,0.7880,4.35
2.434256,-0.8198,-4.6217,1.1340,4.83
2.442719,-1.0030,-4.6915,1.5414,5.04
2.450194,-1.3575,-4.3916,1.9099,4.98
2.464173,-1.7181,-3.7385,2.0747,4.61
2.475391,-2.0643,-2.8396,2.0352,4.06
2.484178,-2.3764,-1.8636,1.9050,3.57
2.490752,-2.4178,-0.8974,1.2413,2.86
2.500899,-2.0609,-0.0176,0.0683,2.06
2.513675,-2.0114,0.8281,-1.1184,2.45
2.524342,-2.1532,1.4064,-2.2244,3.40
2.533540,-2.1340,1.3858,-2.8221,3.80
2.541003,-2.1903,0.5844,-2.3799,3.29
2.551288,-2.1947,-0.8741,-1.7320,2.93
2.564435,-1.7113,-2.4750,-1.3964,3.32
2.575363,-0.7129,-3.7636,-1.0079,3.96
2.585930,0.4657,-4.4365,-1.0590,4.58
2.594538,1.2558,-4.1880,-1.4031,4.59
2.602363,1.7280,-3.1574,-1.9470,4.09
2.614465,2.0928,-1.7985,-2.3957,3.65
2.625077,2.5301,-0.3702,-2.5259,3.59
2.633201,2.2315,0.0305,-2.3655,3.25
2.641915,2.3033,0.2721,-1.6822,2.87
2.654571,2.0144,0.3199,-1.2605,2.40
2.664820,1.5060,0.3345,-0.6702,1.68
2.676254,0.8832,0.3936,-0.2330,0.99
2.683745,0.2672,0.4974,0.0286,0.57
2.691857,-0.2475,0.6453,0.1908,0.72
2.704439,-0.5525,0.7787,0.2123,0.98
2.714473,-0.5611,0.8642,0.1849,1.05
2.724002,-0.5327,0.9203,0.0989,1.07
2.732695,-0.4280,1.0373,-0.0897,1.13
2.741803,-0.1961,1.1528,-0.2731,1.20
2.752672,0.1746,1.3247,-0.4846,1.42
2.765678,0.5444,1.5433,-0.5964,1.74
2.773885,0.8003,1.8372,-0.6152,2.10
2.783250,1.0918,2.2059,-0.5434,2.52
2.793550,1.4054,2.7212,-0.3806,3.09
2.802194,1.7226,3.3213,-0.0938,3.74
2.812277,2.0070,3.8869,0.2446,4.38
2.824003,2.1055,4.3707,0.6055,4.89
2.832936,2.0244,4.7344,0.8288,5.22
2.841958,1.8487,4.9161,0.8106,5.31
2.853517,1.6286,4.8438,0.6313,5.15
2.866958,1.3513,4.5845,0.4150,4.80
2.874709,0.9469,4.2048,0.3323,4.32
2.882894,0.5969,3.7668,0.3095,3.83
2.891709,0.3521,3.2562,0.3057,3.29
2.904601,0.2182,2.6778,0.2851,2.70
2.915986,0.0775,2.0223,0.3398,2.05
2.925697,0.0411,1.3330,0.3933,1.39
2.932900,0.1051,0.6345,0.4356,0.78
2.941835,0.1427,-0.0390,0.5487,0.57
2.954462,0.2186,-0.7006,0.6982,1.01
2.964058,0.4002,-1.6452,0.6504,1.81
2.975592,0.3922,-2.3412,0.7740,2.50
2.984110,0.3022,-2.8083,0.6660,2.90
2.995586,0.1967,-3.0476,0.5429,3.10
3.001849,0.0695,-3.0271,0.4825,3.07
3.015281,-0.0576,-2.7862,0.5247,2.84
3.023933,-0.1595,-2.3976,0.6608,2.49
3.032962,-0.2804,-1.9718,0.9210,2.19
3.041529,-0.3938,-1.6091,1.2732,2.09
3.053445,-0.4069,-1.3860,1.6478,2.19
3.065266,-0.3849,-1.2879,2.0048,2.41
3.073364,-0.3866,-1.2716,2.2515,2.61
3.082426,-0.4407,-1.3085,2.3670,2.74
3.091942,-0.5934,-1.2702,1.9877,2.43
3.104105,-0.7100,-1.1814,1.0525,1.73
3.118360,-0.7000,-1.0097,-0.7259,1.43
3.127257,-0.4588,-0.9944,-1.5973,1.94
3.137230,0.1855,-1.4113,-1.0809,1.79
3.143654,0.9118,-2.2291,-0.2512,2.42
3.156390,1.5742,-3.6459,0.2284,3.98
3.165492,1.8810,-5.4965,0.4237,5.82
3.174414,1.2314,-6.8859,0.6912,7.03
3.182021,0.5592,-7.8050,-0.3610,7.83
3.194807,-0.6446,-7.7978,-0.8885,7.87
3.205229,-1.5925,-6.1754,-1.4190,6.53
3.220561,-1.8441,-4.0850,-2.2361,5.01
3.228474,-1.3845,-2.2117,-2.8217,3.84
3.236766,-1.0140,-0.5176,-3.0812,3.28
3.246765,-0.8619,0.9641,-2.9998,3.27
3.253731,-0.8935,2.1577,-2.5331,3.45
3.265994,-0.9757,2.9927,-1.8191,3.64
3.273270,-1.0069,3.3560,-0.9521,3.63
3.282443,-0.9787,3.1925,-0.1196,3.34
3.296967,-0.7837,2.5613,0.2951,2.69
3.306568,-0.5241,1.7603,0.3415,1.87
3.314948,-0.3558,1.0143,0.1349,1.08
3.324470,-0.3175,0.4191,0.0500,0.53
3.333660,-0.2038,0.0077,-0.0853,0.22
3.346294,-0.0421,-0.1492,-0.4830,0.51
3.357386,0.0232,-0.0391,-0.9983,1.00
3.366926,0.0127,0.1740,-1.2419,1.25
3.375179,0.0266,0.3467,-1.1445,1.20
3.383277,0.0740,0.4798,-0.7689,0.91
3.395803,0.1393,0.6416,-0.2923,0.72
3.405705,0.1349,0.8807,0.0402,0.89
3.419977,0.0862,1.2163,0.2020,1.24
3.426341,0.1400,1.6482,0.1908,1.67
3.435104,0.2781,2.1418,0.0183,2.16
3.445886,0.4525,2.7056,-0.2111,2.75
3.453886,0.6499,3.3146,-0.4307,3.41
3.467252,0.7578,3.8960,-0.4230,3.99
3.473278,0.7477,4.4492,-0.2798,4.52
3.483133,0.5968,4.9403,-0.0389,4.98
3.497023,0.3493,5.2742,0.2832,5.29
3.506208,0.0910,5.3900,0.6626,5.43
3.516255,-0.1079,5.2751,0.8894,5.35
3.525292,-0.2642,4.9748,1.0456,5.09
3.537516,-0.3741,4.4719,1.1934,4.64
3.546627,-0.4386,3.8111,1.2437,4.03
3.563084,-0.3878,2.9558,1.2707,3.24
3.563815,-0.2806,1.9073,1.2067,2.27
3.572726,-0.1464,0.7234,1.0203,1.26
3.583197,-0.0656,-0.4586,0.7063,0.84
3.595924,-0.0360,-1.5447,0.3460,1.58
3.605397,-0.0348,-2.4846,0.1764,2.49
3.615230,-0.1109,-3.2130,0.1696,3.22
3.624341,-0.2413,-3.7027,0.4045,3.73
3.636003,-0.4076,-4.0012,1.0133,4.15
3.647610,-0.5177,-4.2413,1.7156,4.60
3.656364,-0.7095,-4.4741,2.2762,5.07
3.665654,-1.1065,-4.5553,2.7294,5.42
3.673267,-1.2926,-4.5514,2.8187,5.51
3.685407,-1.5918,-4.1194,2.5263,5.09
3.698443,-1.8665,-3.3193,2.0797,4.34
3.707019,-2.0033,-2.3062,1.6674,3.48
3.715003,-2.0599,-1.2349,1.3137,2.74
3.723098,-1.9430,-0.2350,0.7808,2.11
3.737047,-1.6073,0.5397,-0.0526,1.70
3.746915,-1.4028,1.0892,-0.9891,2.03
3.755782,-1.3361,1.3039,-1.7441,2.55
3.764705,-1.4129,0.8996,-1.9316,2.56
3.773510,-1.8529,-0.2351,-1.1993,2.22
3.785382,-2.5386,-1.9626,-0.6924,3.28
3.804103,-2.6957,-3.9984,-0.8734,4.90
3.804333,-2.2104,-5.7682,-1.1781,6.29
3.817467,-1.3354,-6.5380,-2.1828,7.02
3.830632,-0.4928,-6.0054,-3.2088,6.83
3.839755,-0.1821,-4.6473,-3.5146,5.83
3.847216,-0.0405,-3.1864,-3.6088,4.81
3.854685,0.4567,-2.1466,-3.4636,4.10
3.863713,1.1717,-1.5296,-2.8977,3.48
3.873772,1.7828,-1.1238,-2.1945,3.04
3.885802,2.0045,-0.6624,-1.5240,2.60
3.896623,1.8436,-0.1857,-0.9231,2.07
3.906528,1.5308,0.2467,-0.4272,1.61
3.915920,1.1833,0.7236,-0.0957,1.39
3.927480,0.7288,1.2951,0.0211,1.49
3.935503,0.3479,1.9357,0.0089,1.97
3.949303,0.1524,2.3592,-0.0728,2.37
3.953854,0.0986,2.5480,-0.2567,2.56
3.964576,0.0609,2.6655,-0.3819,2.69
3.974274,0.1999,2.5985,-0.4755,2.65
3.987259,0.5161,2.3633,-0.4177,2.45
3.997945,0.9326,2.0482,-0.2801,2.27
4.006753,1.2885,1.7741,-0.1243,2.20
4.014513,1.4933,1.7042,0.0935,2.27
4.024575,1.6011,1.8621,0.1654,2.46
4.038232,1.6630,2.2039,0.2147,2.77
4.044494,1.7262,2.7236,0.3130,3.24
4.054273,1.8143,3.3866,0.4697,3.87
4.069661,1.8592,4.0963,0.5471,4.53
4.074376,1.8497,4.7609,0.5432,5.14
4.084636,1.7306,5.2367,0.5505,5.54
4.099782,1.4227,5.4662,0.5898,5.68
4.104553,0.9760,5.4213,0.6716,5.55
4.115487,0.4962,5.1408,0.7434,5.22
4.133024,0.0692,4.6873,0.8680,4.77
4.137746,-0.3159,4.1329,0.9979,4.26
4.152173,-0.5378,3.4680,0.9205,3.63
4.154019,-0.6149,2.7022,0.7731,2.88
4.169762,-0.5947,1.8214,0.6966,2.04
4.181824,-0.5667,0.8691,0.7390,1.27
4.184323,-0.4727,-0.2876,0.7949,0.97
4.198651,-0.3587,-1.5660,0.8708,1.83
4.204321,-0.3162,-2.5825,1.0536,2.81
4.216544,-0.1787,-3.5608,1.2470,3.78
4.231090,-0.0742,-4.1757,1.4380,4.42
4.234463,-0.0713,-4.4562,1.5520,4.72
4.248066,-0.1471,-4.3743,1.6574,4.68
4.254182,-0.1225,-4.0405,1.7426,4.40
4.264915,-0.0590,-3.5896,1.8129,4.02
4.280321,0.0490,-2.9611,1.6910,3.41
4.284692,0.2018,-2.2284,1.5545,2.72
4.299951,0.4003,-1.4600,1.5376,2.16
4.304666,0.5877,-0.7528,1.4638,1.75
4.315085,0.7444,-0.1605,0.8389,1.13
4.333234,0.8094,0.2447,0.2561,0.88
4.334801,0.9348,0.3860,-0.6617,1.21
4.347085,1.1344,0.1535,-1.6333,1.99
4.355198,1.3381,-0.2934,-1.4950,2.03
4.365891,1.7743,-1.1136,-0.5585,2.17
4.381396,2.2435,-2.4949,0.0464,3.36
4.384586,2.2393,-4.1616,0.2506,4.73
4.400085,1.4214,-5.7535,0.0973,5.93
4.405278,-0.1294,-6.9414,-0.6521,6.97
4.414936,-1.8634,-7.1020,-1.7487,7.55
4.431854,-3.0140,-5.8904,-2.6294,7.12
4.434786,-3.1542,-3.9031,-3.0952,5.90
4.447857,-2.7007,-1.9259,-3.2108,4.62
4.455047,-2.2783,-0.3410,-3.0424,3.82
4.465125,-2.1205,0.8286,-2.5958,3.45
4.480047,-2.1122,1.6462,-1.9973,3.34
4.485908,-1.8917,2.2374,-1.2962,3.20
4.498662,-1.4249,2.5266,-0.6732,2.98
4.514592,-0.7453,2.4429,-0.3007,2.57
4.515098,-0.0291,2.0295,-0.2848,2.05
4.531690,0.5118,1.4155,-0.4354,1.57
4.535162,0.7648,0.8202,-0.5034,1.23
4.548672,0.9031,0.3150,-0.4739,1.07
4.565645,1.0137,-0.0713,-0.5163,1.14
4.565875,1.0154,-0.3624,-0.6578,1.26
4.584871,0.8522,-0.5722,-0.8511,1.33
4.585634,0.4849,-0.7240,-0.9745,1.31
4.598496,-0.0189,-0.8412,-0.9463,1.27
4.614276,-0.5197,-0.9040,-0.7800,1.30
4.614893,-0.8415,-0.8600,-0.6332,1.36
4.631989,-1.1146,-0.5856,-0.5552,1.38
4.635237,-1.2427,-0.1399,-0.6526,1.41
4.648217,-1.1896,0.4229,-0.8471,1.52
4.664279,-0.8709,1.1163,-1.0307,1.75
4.665116,-0.4361,1.9208,-1.1105,2.26
4.681178,0.0378,2.7502,-1.0381,2.94
4.685494,0.4283,3.6095,-0.8816,3.74
4.696088,0.5679,4.3980,-0.7195,4.49
4.713412,0.5591,4.9675,-0.4612,5.02
4.715448,0.5087,5.3332,-0.0149,5.36
4.731081,0.4043,5.5250,0.5648,5.57
4.735498,0.3836,5.4828,1.0518,5.60
4.747269,0.4297,5.2709,1.3463,5.46
4.764422,0.4113,4.8576,1.3992,5.07
4.766305,0.3415,4.3108,1.3208,4.52
4.780850,0.3478,3.6165,0.9856,3.76
4.785761,0.3626,2.8222,0.5885,2.91
4.798434,0.2633,2.0464,0.1863,2.07
4.814547,0.1292,1.2490,-0.1795,1.27
4.816100,0.0059,0.4624,-0.4161,0.62
4.829778,-0.0614,-0.3384,-0.4851,0.59
4.836067,-0.0288,-1.1720,-0.2804,1.21
4.846941,0.0748,-2.0420,0.1443,2.05
4.864318,0.1834,-2.7991,0.7391,2.90
4.865948,0.2834,-3.3183,1.2274,3.55
4.881098,0.3038,-3.4998,1.5692,3.85
4.886251,0.1458,-3.3874,1.8600,3.87
4.898331,-0.1514,-3.0255,1.9628,3.61
4.913707,-0.6051,-2.4822,1.9987,3.24
4.917208,-1.2474,-1.8688,2.0132,3.02
4.930036,-1.7774,-1.2720,1.9183,2.91
4.935787,-2.0821,-0.7879,1.7945,2.86
4.946031,-2.1793,-0.4445,1.5683,2.72
4.964627,-2.0780,-0.2316,1.1195,2.37
4.966233,-1.8976,-0.1296,0.4243,1.95
4.980648,-1.7367,-0.0470,-0.3231,1.77
4.996013,-1.7543,-0.0450,-0.6996,1.89
4.996525,-1.8075,-0.3181,-0.7437,1.98
5.013071,-1.7102,-0.9418,-0.7781,2.10
5.016105,-1.5939,-1.7297,-0.8270,2.49
5.031897,-1.6197,-2.5772,-0.6367,3.11
5.045125,-1.5999,-3.5319,-0.3918,3.90
5.046071,-1.2696,-4.5269,-0.7189,4.76
5.061652,-0.8310,-5.0996,-1.5407,5.39
5.066391,-0.2684,-5.0074,-2.3464,5.54
5.080053,0.1586,-4.4853,-2.8981,5.34
5.095124,0.2142,-3.6923,-3.2271,4.91
5.096424,0.2879,-2.8249,-3.3490,4.39
5.127879,0.7028,-2.0780,-3.0771,3.78
5.147314,2.1042,-0.1951,-1.4308,2.55
5.161687,1.6917,0.5421,-0.6852,1.90
5.166422,1.2832,0.7051,-0.1803,1.48
5.177082,0.9573,0.8846,0.1254,1.31
5.193534,0.5718,1.1425,0.2197,1.30
5.196525,0.1650,1.4114,0.1661,1.43
5.210905,-0.2639,1.5768,0.0426,1.60
5.216776,-0.5997,1.5776,-0.0498,1.69
5.227149,-0.7536,1.4391,-0.1149,1.63
5.243353,-0.8019,1.3634,-0.1581,1.59
5.246456,-0.7521,1.4178,-0.0430,1.61
5.261597,-0.6015,1.5693,0.0035,1.68
5.266946,-0.3620,1.8367,0.1599,1.88
5.279077,-0.0304,2.2531,0.3463,2.28
5.294061,0.3784,2.7649,0.4608,2.83
5.296761,0.8587,3.3140,0.5318,3.46
5.308590,1.4503,3.8185,0.4420,4.11
5.316881,2.0956,4.2972,0.3559,4.79
5.328415,2.6471,4.7020,0.2703,5.40
5.343851,3.0623,4.9898,0.2154,5.86
5.346891,3.2955,5.1320,0.2401,6.10
5.362919,3.2491,5.1333,0.3393,6.08
5.366804,2.9356,4.9703,0.4507,5.79
5.376974,2.4624,4.6194,0.5166,5.26
5.394136,1.9125,4.0671,0.5937,4.53
5.397166,1.2453,3.3999,0.8038,3.71
5.411078,0.5847,2.5567,0.9631,2.79
5.417026,-0.0226,1.5096,1.0088,1.82
5.427055,-0.4987,0.3929,0.9839,1.17
5.443654,-0.7861,-0.7358,0.7761,1.33
5.446805,-0.9420,-1.7382,0.5889,2.06
5.466210,-0.9367,-2.5668,0.4383,2.77
5.466917,-0.8598,-3.1641,0.4380,3.31
5.476540,-0.7145,-3.5152,0.5417,3.63
