# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:43:47.703
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.059325,-0.0267,-0.0828,-0.0141,0.09
1.069098,-0.0046,-0.1121,0.0567,0.13
1.080354,0.0089,-0.1152,0.0934,0.15
1.092427,0.0097,-0.0881,0.0967,0.13
1.100719,0.0009,-0.0406,0.1188,0.13
1.109291,-0.0413,0.0469,0.1172,0.13
1.118946,-0.0748,0.1272,0.0873,0.17
1.129818,-0.0847,0.2062,0.0203,0.22
1.142102,-0.0752,0.2327,-0.0456,0.25
1.150681,0.0003,0.1799,-0.1058,0.21
1.159626,0.0087,0.1393,-0.1556,0.21
1.169910,-0.0216,0.0968,-0.1670,0.19
1.180070,-0.0379,0.0425,-0.1500,0.16
1.192014,-0.0260,-0.0235,-0.1475,0.15
1.200777,0.0281,-0.0922,-0.1498,0.18
1.210011,0.0585,-0.1405,-0.1332,0.20
1.221711,0.0568,-0.1555,-0.0887,0.19
1.234495,0.0331,-0.1526,-0.0449,0.16
1.243344,0.0151,-0.1422,0.0219,0.14
1.250660,-0.0072,-0.1342,0.0876,0.16
1.260109,-0.0483,-0.1141,0.0863,0.15
1.269878,-0.0890,-0.0722,0.0381,0.12
1.282928,-0.1147,-0.0221,-0.0045,0.12
1.291413,-0.1310,0.0037,-0.0088,0.13
1.307298,-0.1382,0.0290,0.0152,0.14
1.313163,-0.0988,0.0453,0.0012,0.11
1.321633,-0.0564,0.0483,-0.0551,0.09
1.334101,-0.0160,0.0430,-0.1104,0.12
1.341725,0.1017,0.0238,-0.0047,0.10
1.350622,0.1826,0.0178,0.1182,0.22
1.360327,0.1686,0.0146,0.1496,0.23
1.370732,0.0965,0.0195,0.0629,0.12
1.383812,0.0478,-0.0046,-0.0506,0.07
1.392485,0.0258,-0.0088,-0.1152,0.12
1.400520,0.0324,-0.0163,-0.0753,0.08
1.410312,0.0137,0.0054,0.0158,0.02
1.420965,-0.0070,0.0372,0.0865,0.09
1.434215,-0.0246,0.0594,0.0949,0.11
1.441506,-0.0378,0.0861,0.0654,0.11
1.450365,-0.0596,0.1022,0.0412,0.13
1.460603,-0.0611,0.1270,0.0739,0.16
1.471041,-0.0568,0.1357,0.1202,0.19
1.484030,-0.0373,0.1291,0.1188,0.18
1.491975,-0.0075,0.0937,0.0845,0.13
1.507562,0.0228,0.0587,0.0319,0.07
1.516177,0.0296,0.0300,-0.0293,0.05
1.523152,0.0228,-0.0018,-0.0754,0.08
1.535558,0.0017,-0.0128,-0.0785,0.08
1.540053,-0.0203,-0.0223,-0.0439,0.05
1.551006,-0.0481,-0.0258,-0.0099,0.06
1.560393,-0.0624,-0.0195,0.0046,0.07
1.570841,-0.0622,-0.0271,-0.0141,0.07
1.583193,-0.0422,-0.0440,-0.0277,0.07
1.591775,-0.0311,-0.0513,-0.0271,0.07
1.600251,-0.0191,-0.0493,-0.0217,0.06
1.612694,-0.0027,-0.0240,-0.0117,0.03
1.626194,0.0077,-0.0040,0.0736,0.07
1.633649,-0.0066,0.0196,0.1433,0.14
1.641086,-0.0298,0.0513,0.1696,0.18
1.651729,-0.0231,0.0591,0.0400,0.07
1.663559,0.0231,0.0589,-0.1488,0.16
1.674795,0.0409,0.0614,-0.2451,0.26
1.683032,0.0434,0.0755,-0.2082,0.23
1.691245,0.0438,0.0717,-0.0778,0.11
1.703867,0.0189,0.0492,0.0364,0.06
1.714683,0.0127,0.0165,0.1110,0.11
1.724223,0.0114,-0.0031,0.1422,0.14
1.732676,0.0109,-0.0190,0.1494,0.15
1.741129,0.0162,-0.0030,0.1283,0.13
1.750668,0.0271,0.0122,0.0746,0.08
1.762031,0.0194,0.0415,0.0265,0.05
1.773816,0.0160,0.0428,0.0027,0.05
1.782182,0.0164,0.0450,-0.0019,0.05
1.790886,0.0112,0.0524,0.0076,0.05
1.801188,0.0101,0.0604,0.0170,0.06
1.812019,0.0090,0.0493,0.0026,0.05
1.827089,0.0084,0.0338,-0.0303,0.05
1.835993,0.0036,0.0234,-0.0439,0.05
1.844011,-0.0009,0.0131,-0.0479,0.05
1.851991,-0.0099,-0.0062,-0.0282,0.03
1.862478,-0.0097,-0.0160,-0.0042,0.02
1.874298,-0.0004,-0.0353,0.0101,0.04
1.882737,0.0089,-0.0403,0.0194,0.05
1.891477,0.0135,-0.0360,0.0192,0.04
1.901441,0.0090,-0.0272,0.0142,0.03
1.912431,0.0096,-0.0232,-0.0142,0.03
1.924353,-0.0131,-0.0048,-0.0280,0.03
1.932872,-0.0213,0.0089,-0.0275,0.04
1.941272,-0.0297,0.0129,-0.0223,0.04
1.951568,-0.0429,0.0168,0.0016,0.05
1.962549,-0.0518,0.0109,0.0346,0.06
1.974589,-0.0464,0.0090,0.0483,0.07
1.983007,-0.0413,0.0163,0.0524,0.07
1.991528,-0.0311,0.0142,0.0281,0.04
2.001098,-0.0257,0.0170,0.0042,0.03
2.012055,-0.0151,0.0063,-0.0146,0.02
2.024135,-0.0047,0.0058,-0.0426,0.04
2.032685,0.0010,0.0061,-0.0514,0.05
2.041036,0.0158,0.0063,-0.0364,0.04
2.051764,0.0208,0.0068,0.0018,0.02
2.062196,0.0165,0.0066,0.0300,0.03
2.075535,0.0074,0.0058,0.0343,0.04
2.082864,0.0079,0.0093,0.0150,0.02
2.092689,0.0040,0.0077,-0.0134,0.02
2.103674,-0.0094,-0.0031,-0.0131,0.02
2.116216,-0.0178,0.0094,0.0202,0.03
2.124340,-0.0169,0.0076,0.0435,0.05
2.132546,0.0030,0.0101,0.0477,0.05
2.141233,0.0037,0.0220,0.0376,0.04
2.153648,0.0135,0.0530,0.0183,0.06
2.165409,0.0180,0.0655,-0.0008,0.07
2.174207,0.0076,0.0643,0.0039,0.06
2.182139,0.0016,0.0636,-0.0056,0.06
2.192502,-0.0130,0.0640,-0.0574,0.09
2.205523,-0.0080,0.0517,-0.0520,0.07
2.215701,0.0066,0.0265,-0.0749,0.08
2.224057,0.0527,-0.0166,-0.0646,0.08
2.232252,0.0916,-0.0447,0.0350,0.11
2.242066,0.0815,-0.0403,0.0671,0.11
2.253546,0.0248,-0.0465,-0.0142,0.05
2.267523,-0.0428,-0.0578,-0.1318,0.15
2.275704,-0.0515,-0.0692,-0.1721,0.19
2.284724,-0.0461,-0.0808,-0.0846,0.13
2.292101,-0.0375,-0.0742,0.0580,0.10
2.303929,-0.0071,-0.0556,0.1561,0.17
2.316902,-0.0061,-0.0351,0.2009,0.20
2.324376,-0.0090,0.0019,0.1792,0.18
2.332113,-0.0146,0.0417,0.1156,0.12
2.341945,0.0006,0.0852,0.0625,0.11
2.353163,0.0213,0.1097,0.0196,0.11
2.364684,0.0465,0.1260,-0.0368,0.14
2.373909,0.0662,0.1207,-0.0736,0.16
2.382121,0.0567,0.1132,-0.0771,0.15
2.395328,0.0375,0.0987,-0.0665,0.12
2.407104,-0.0098,0.0670,-0.0233,0.07
2.415465,-0.0280,0.0365,0.0051,0.05
2.423434,-0.0460,-0.0211,0.0282,0.06
2.432168,-0.0639,-0.0539,0.0227,0.09
2.442877,-0.0718,-0.0667,-0.0064,0.10
2.456050,-0.0698,-0.0743,-0.0585,0.12
2.464909,-0.0629,-0.0812,-0.0768,0.13
2.473591,-0.0515,-0.0691,-0.0713,0.11
2.483207,-0.0314,-0.0578,-0.0188,0.07
2.494758,-0.0080,-0.0337,0.0424,0.05
2.506837,0.0143,-0.0022,0.1310,0.13
2.515237,0.0268,0.0171,0.2041,0.21
2.523284,0.0261,0.0437,0.2150,0.22
2.532145,0.0185,0.0696,0.0514,0.09
2.544780,0.0321,0.0736,-0.1709,0.19
2.563837,0.0505,0.0573,-0.2578,0.27
2.564362,0.0762,0.0350,-0.2023,0.22
2.572300,0.0558,0.0249,-0.0866,0.11
2.584532,0.0056,0.0202,0.0083,0.02
2.599743,-0.0260,-0.0039,0.0641,0.07
2.606266,-0.0329,-0.0287,0.0954,0.10
2.614706,-0.0199,-0.0316,0.1216,0.13
2.623056,0.0033,-0.0179,0.1382,0.14
2.632961,0.0131,0.0036,0.1122,0.11
2.643028,0.0091,0.0241,0.0301,0.04
2.652655,0.0009,0.0353,-0.0270,0.04
2.666660,0.0018,0.0375,-0.0503,0.06
2.672590,0.0250,0.0358,-0.0356,0.06
2.683479,0.0325,0.0205,-0.0070,0.04
2.699707,0.0345,0.0148,-0.0025,0.04
2.706412,0.0321,0.0095,-0.0262,0.04
2.718573,0.0160,-0.0010,-0.0402,0.04
2.726679,0.0056,0.0024,-0.0444,0.04
2.734291,-0.0134,-0.0044,-0.0297,0.03
2.747149,-0.0273,-0.0116,-0.0059,0.03
2.757846,-0.0271,-0.0192,0.0224,0.04
2.764723,-0.0174,-0.0272,0.0314,0.05
2.772911,-0.0079,-0.0211,0.0072,0.02
2.783503,0.0112,-0.0243,-0.0071,0.03
2.794185,0.0114,-0.0131,-0.0165,0.02
2.805943,0.0118,-0.0109,-0.0116,0.02
2.814835,0.0120,0.0009,-0.0116,0.02
2.823641,-0.0162,0.0033,-0.0068,0.02
2.833633,-0.0250,0.0011,-0.0163,0.03
2.844188,-0.0387,-0.0062,-0.0021,0.04
2.855544,-0.0333,-0.0089,-0.0021,0.03
2.864770,-0.0420,-0.0069,-0.0069,0.04
2.873493,-0.0316,-0.0102,-0.0116,0.04
2.883469,-0.0309,-0.0183,-0.0115,0.04
2.894204,-0.0303,-0.0219,-0.0019,0.04
2.905057,-0.0250,-0.0254,0.0027,0.04
2.915079,-0.0104,-0.0337,0.0027,0.04
2.924731,0.0042,-0.0276,-0.0022,0.03
2.933473,0.0042,-0.0167,-0.0069,0.02
2.946032,0.0181,-0.0152,-0.0116,0.03
2.955603,0.0175,-0.0041,-0.0209,0.03
2.964128,0.0074,0.0022,-0.0159,0.02
2.973603,0.0168,0.0081,0.0078,0.02
2.985284,0.0122,-0.0003,0.0217,0.02
2.997402,0.0220,0.0052,0.0166,0.03
3.006110,0.0226,-0.0034,0.0021,0.02
3.016772,0.0232,-0.0119,-0.0074,0.03
3.024937,-0.0001,-0.0153,-0.0120,0.02
3.033087,-0.0182,-0.0183,-0.0213,0.03
3.043909,-0.0175,-0.0254,-0.0400,0.05
3.056674,-0.0266,-0.0366,-0.0536,0.07
3.064911,-0.0267,-0.0330,-0.0528,0.07
3.073755,-0.0319,-0.0202,-0.0474,0.06
3.084856,-0.0281,-0.0082,-0.0091,0.03
3.096357,-0.0245,-0.0023,0.0475,0.05
3.105668,0.0026,-0.0032,0.1127,0.11
3.114618,0.0298,0.0083,0.1251,0.13
3.123805,0.0430,0.0183,0.0856,0.10
3.135816,0.0423,0.0188,0.0044,0.05
3.147871,0.0371,0.0156,-0.0379,0.06
3.156058,0.0221,-0.0001,-0.0560,0.06
3.164472,-0.0018,0.0003,-0.0927,0.09
3.175250,-0.0105,-0.0069,-0.1243,0.12
3.186430,0.0004,-0.0404,-0.1649,0.17
3.199609,0.0808,-0.0583,-0.1342,0.17
3.209107,0.1294,-0.0724,0.0185,0.15
3.216307,0.1333,-0.0461,0.1265,0.19
3.224041,0.0578,-0.0041,0.0585,0.08
3.235518,-0.0046,0.0118,-0.0929,0.09
3.246318,-0.0312,-0.0014,-0.1712,0.17
3.256074,-0.0244,-0.0054,-0.0928,0.10
3.264501,-0.0243,0.0036,0.0691,0.07
3.274546,-0.0175,0.0155,0.1815,0.18
3.286681,-0.0263,0.0118,0.2072,0.21
3.296878,-0.0389,0.0258,0.1573,0.16
3.305755,-0.0447,0.0348,0.0941,0.11
3.315009,-0.0250,0.0490,0.0414,0.07
3.324401,0.0050,0.0644,0.0035,0.06
3.335992,0.0299,0.0581,-0.0339,0.07
3.347090,0.0490,0.0547,-0.0709,0.10
3.355263,0.0248,0.0489,-0.0979,0.11
3.364319,0.0004,0.0351,-0.0634,0.07
3.374512,-0.0284,0.0217,0.0035,0.04
3.385564,-0.0518,-0.0155,0.0458,0.07
3.396633,-0.0650,-0.0530,0.0544,0.10
3.405267,-0.0638,-0.0857,0.0017,0.11
3.414852,-0.0624,-0.0992,-0.0359,0.12
3.425197,-0.0659,-0.0982,-0.0541,0.13
3.437221,-0.0695,-0.0876,-0.0532,0.12
3.447073,-0.0637,-0.0773,-0.0428,0.11
3.457236,-0.0252,-0.0631,-0.0138,0.07
3.467117,-0.0016,-0.0454,0.0243,0.05
3.479389,0.0311,-0.0105,0.0618,0.07
3.488136,0.0584,0.0132,0.1364,0.15
3.496734,0.0572,0.0256,0.1722,0.18
3.504853,0.0527,0.0372,0.0992,0.12
3.515294,0.0503,0.0405,-0.0952,0.12
3.526394,0.0587,0.0468,-0.2488,0.26
3.538461,0.0705,0.0469,-0.2542,0.27
3.546790,0.0798,0.0351,-0.1419,0.17
3.555551,0.0535,0.0385,-0.0080,0.07
3.565431,0.0078,0.0319,0.0814,0.09
3.576292,-0.0274,0.0097,0.1271,0.13
3.590764,-0.0234,-0.0049,0.1485,0.15
3.598673,-0.0088,0.0026,0.1462,0.15
3.607707,0.0016,0.0136,0.0874,0.09
3.615686,-0.0017,0.0385,0.0203,0.04
3.630353,-0.0099,0.0399,-0.0223,0.05
3.637970,-0.0091,0.0326,-0.0406,0.05
3.646973,-0.0046,0.0263,-0.0163,0.03
3.655079,0.0085,0.0060,0.0029,0.01
3.665132,0.0163,-0.0047,0.0218,0.03
3.674797,0.0053,-0.0060,0.0121,0.01
3.690519,0.0140,-0.0077,0.0121,0.02
3.694904,-0.0001,-0.0003,0.0120,0.01
3.708086,-0.0087,0.0116,0.0072,0.02
3.717107,-0.0216,0.0143,-0.0116,0.03
3.729876,-0.0297,0.0133,-0.0349,0.05
3.739965,-0.0195,0.0272,-0.0249,0.04
3.748121,-0.0103,0.0328,-0.0246,0.04
3.755278,0.0029,0.0437,-0.0243,0.05
3.764983,0.0066,0.0362,-0.0052,0.04
3.776117,0.0058,0.0386,0.0182,0.04
3.786381,-0.0086,0.0267,0.0506,0.06
3.795196,-0.0312,0.0199,0.0590,0.07
3.805415,-0.0340,0.0044,0.0295,0.05
3.815883,-0.0320,0.0041,0.0098,0.03
3.827910,-0.0304,-0.0045,-0.0237,0.04
3.836392,-0.0246,0.0072,-0.0332,0.04
3.845832,-0.0241,0.0057,-0.0474,0.05
3.855662,-0.0146,0.0095,-0.0330,0.04
3.870180,-0.0103,0.0134,-0.0048,0.02
3.879280,0.0034,0.0073,0.0136,0.02
3.887606,0.0172,0.0004,0.0364,0.04
3.896110,0.0124,-0.0166,0.0259,0.03
3.905617,0.0317,-0.0342,0.0157,0.05
3.917306,0.0132,-0.0378,0.0010,0.04
3.928723,0.0140,-0.0367,-0.0135,0.04
3.940620,0.0049,-0.0407,-0.0324,0.05
3.951816,0.0102,-0.0352,-0.0086,0.04
3.955582,0.0105,-0.0301,0.0054,0.03
3.966814,0.0106,-0.0208,0.0003,0.02
3.980068,0.0156,-0.0118,0.0001,0.02
3.988295,0.0112,0.0015,-0.0002,0.01
3.998155,-0.0027,0.0142,0.0232,0.03
4.008648,-0.0070,0.0312,0.0273,0.04
4.025130,-0.0017,0.0290,0.0267,0.04
4.036680,0.0037,0.0249,0.0021,0.03
4.045723,0.0038,0.0232,0.0019,0.02
4.057014,-0.0060,0.0264,-0.0031,0.03
4.069861,0.0036,0.0200,0.0015,0.02
4.082500,0.0039,0.0138,-0.0176,0.02
4.085997,0.0090,0.0076,-0.0363,0.04
4.100702,0.0002,0.0063,-0.0359,0.04
4.105960,-0.0132,0.0051,-0.0167,0.02
4.116327,-0.0266,-0.0063,0.0352,0.04
4.134550,-0.0212,-0.0089,0.0816,0.08
4.136012,-0.0066,-0.0222,0.1085,0.11
4.150818,0.0079,-0.0172,0.0878,0.09
4.155874,0.0129,-0.0127,0.0158,0.02
4.167005,0.0176,-0.0032,-0.0410,0.04
4.184031,-0.0017,0.0070,-0.0451,0.05
4.186847,-0.0305,0.0084,-0.0256,0.04
4.200539,-0.0442,0.0154,-0.0535,0.07
4.216727,-0.0472,0.0097,-0.1094,0.12
4.216900,-0.0217,-0.0087,-0.1455,0.15
4.232892,0.0399,-0.0400,-0.1246,0.14
4.236355,0.0932,-0.0527,0.0232,0.11
4.249588,0.0921,-0.0528,0.1168,0.16
4.266723,0.0304,-0.0406,0.0395,0.06
4.266865,-0.0278,-0.0484,-0.1119,0.13
4.281455,-0.0453,-0.0746,-0.1807,0.20
4.286703,-0.0342,-0.0866,-0.1024,0.14
4.298324,-0.0251,-0.0761,0.0641,0.10
4.314781,-0.0179,-0.0387,0.1762,0.18
4.316602,-0.0025,-0.0080,0.1828,0.18
4.331802,-0.0054,0.0352,0.1141,0.12
4.336420,0.0077,0.0685,0.0559,0.09
4.348229,0.0180,0.0971,0.0033,0.10
4.367479,0.0336,0.1031,-0.0249,0.11
4.367618,0.0536,0.1014,-0.0433,0.12
4.382604,0.0582,0.0828,-0.0663,0.12
4.386594,0.0331,0.0514,-0.0512,0.08
4.400317,0.0270,0.0117,-0.0175,0.03
4.416492,-0.0071,-0.0235,0.0297,0.04
4.416905,-0.0305,-0.0592,0.0433,0.08
4.432645,-0.0479,-0.0859,0.0190,0.10
4.436665,-0.0599,-0.1079,-0.0426,0.13
4.449663,-0.0531,-0.1059,-0.0890,0.15
4.466818,-0.0612,-0.1034,-0.0923,0.15
4.466964,-0.0468,-0.0917,-0.0578,0.12
4.483352,-0.0425,-0.0949,-0.0238,0.11
4.486666,-0.0148,-0.0850,0.0096,0.09
4.498167,0.0130,-0.0720,0.0378,0.08
4.515464,0.0365,-0.0609,0.0327,0.08
4.517324,0.0550,-0.0369,0.0842,0.11
4.531508,0.0444,-0.0055,0.1397,0.15
4.537100,0.0204,0.0105,0.1095,0.11
4.553773,0.0126,0.0409,-0.0191,0.05
4.563032,0.0157,0.0447,-0.1928,0.20
4.566627,0.0140,0.0465,-0.2507,0.26
4.584934,0.0290,0.0316,-0.1477,0.15
4.587230,0.0223,0.0317,-0.0040,0.04
4.599030,-0.0093,0.0313,0.0809,0.09
4.614253,-0.0213,0.0203,0.0985,0.10
4.616789,-0.0083,0.0082,0.0876,0.09
4.631183,0.0295,0.0045,0.0816,0.09
4.637973,0.0348,0.0286,0.0616,0.08
4.647522,0.0306,0.0572,0.0184,0.07
4.664511,0.0075,0.0577,-0.0288,0.06
4.667354,-0.0111,0.0590,-0.0376,0.07
4.681249,-0.0117,0.0513,-0.0086,0.05
4.698982,-0.0083,0.0199,0.0388,0.04
4.699130,-0.0146,0.0029,0.0618,0.06
4.713828,-0.0018,-0.0141,0.0375,0.04
4.717398,-0.0076,-0.0355,-0.0195,0.04
4.730375,-0.0127,-0.0422,-0.0567,0.07
4.750321,-0.0221,-0.0387,-0.0697,0.08
4.750489,-0.0312,-0.0353,-0.0449,0.07
4.763000,-0.0308,-0.0365,-0.0252,0.05
4.767807,-0.0210,-0.0334,0.0130,0.04
4.780807,0.0073,-0.0445,0.0223,0.05
4.796797,0.0402,-0.0277,0.0174,0.05
4.797259,0.0305,-0.0206,-0.0157,0.04
4.811883,0.0214,-0.0042,-0.0341,0.04
4.817926,0.0268,-0.0023,-0.0192,0.03
4.830056,0.0037,-0.0003,-0.0093,0.01
4.846212,-0.0049,-0.0034,0.0145,0.02
4.847486,-0.0278,-0.0116,0.0098,0.03
4.863903,-0.0407,-0.0193,0.0051,0.05
4.867537,-0.0346,-0.0174,-0.0230,0.05
4.879275,-0.0336,-0.0203,-0.0224,0.05
4.896181,-0.0425,-0.0184,-0.0125,0.05
4.897520,-0.0324,-0.0121,0.0021,0.03
4.915228,-0.0179,-0.0111,0.0306,0.04
4.918630,0.0061,-0.0152,0.0162,0.02
4.930538,0.0162,-0.0103,0.0162,0.03
4.946853,0.0409,-0.0099,-0.0073,0.04
4.947666,0.0419,0.0001,-0.0258,0.05
4.961315,0.0428,0.0102,-0.0204,0.05
4.968202,0.0342,0.0251,-0.0057,0.04
4.978118,0.0255,0.0304,0.0088,0.04
4.999660,0.0073,0.0307,0.0183,0.04
4.999808,-0.0011,0.0309,0.0277,0.04
5.012023,0.0001,0.0309,0.0275,0.04
5.018481,-0.0080,0.0353,0.0273,0.05
5.028324,-0.0112,0.0209,-0.0011,0.02
5.045797,-0.0001,0.0214,-0.0197,0.03
5.047637,0.0008,0.0035,-0.0426,0.04
5.065220,-0.0083,0.0057,-0.0465,0.05
5.068030,-0.0083,0.0036,-0.0361,0.04
5.079139,-0.0178,-0.0080,-0.0071,0.02
5.093762,0.0007,-0.0201,0.0356,0.04
5.098152,0.0099,-0.0281,0.0776,0.08
5.113157,0.0193,-0.0232,0.0767,0.08
5.127847,0.0196,0.0001,0.0428,0.05
5.128397,0.0202,0.0090,-0.0140,0.03
5.143360,0.0065,0.0371,-0.0276,0.05
5.148396,-0.0124,0.0417,-0.0127,0.05
5.168536,-0.0264,0.0519,-0.0122,0.06
5.168696,-0.0393,0.0487,-0.0542,0.08
5.177996,-0.0471,0.0233,-0.0580,0.08
5.200846,-0.0037,-0.0103,-0.0664,0.07
5.201007,0.0559,-0.0435,0.0054,0.07
5.214573,0.0845,-0.0436,0.0855,0.13
5.230125,0.0416,-0.0401,0.0560,0.08
5.230281,-0.0131,-0.0371,-0.0813,0.09
5.243983,-0.0368,-0.0481,-0.1975,0.21
5.248373,-0.0309,-0.0584,-0.1894,0.20
5.265835,-0.0163,-0.0595,-0.0636,0.09
5.283928,0.0010,-0.0524,0.0978,0.11
5.284071,0.0257,-0.0240,0.1955,0.20
5.299721,0.0073,0.0016,0.2023,0.20
5.299858,-0.0001,0.0204,0.1479,0.15
5.316599,-0.0100,0.0524,0.0850,0.10
5.332632,0.0055,0.0747,0.0514,0.09
5.332783,0.0120,0.0880,0.0230,0.09
5.349206,0.0181,0.0841,-0.0192,0.09
5.349465,0.0377,0.0779,-0.0702,0.11
5.365220,0.0234,0.0597,-0.0971,0.12
5.382830,0.0090,0.0531,-0.0860,0.10
5.382995,-0.0102,0.0425,-0.0280,0.05
5.400693,-0.0339,0.0131,0.0337,0.05
5.400880,-0.0337,-0.0160,0.0567,0.07
5.416467,-0.0286,-0.0405,0.0229,0.05
5.432948,-0.0278,-0.0506,-0.0244,0.06
5.433119,-0.0314,-0.0506,-0.0522,0.08
