# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:46:09.456
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.121753,0.0368,0.1430,-0.0183,0.15
1.130112,0.0418,0.1868,-0.0794,0.21
1.138866,0.0602,0.1989,-0.1392,0.25
1.147152,0.0545,0.1649,-0.1415,0.22
1.156056,0.0398,0.1081,-0.1296,0.17
1.168277,0.0065,0.0187,-0.0191,0.03
1.180021,-0.0311,-0.0698,0.0566,0.10
1.188968,-0.0387,-0.1662,-0.0197,0.17
1.197278,-0.0318,-0.2423,-0.0711,0.25
1.206126,-0.0302,-0.3001,0.0194,0.30
1.218258,-0.0111,-0.3256,0.1271,0.35
1.230588,-0.0023,-0.3242,0.1480,0.36
1.239276,0.0005,-0.3000,0.0839,0.31
1.246829,0.0025,-0.2670,0.0302,0.27
1.256792,-0.0105,-0.2063,0.0056,0.21
1.269429,-0.0149,-0.1470,0.0239,0.15
1.281550,-0.0147,-0.0758,0.0699,0.10
1.289822,-0.0092,-0.0018,0.0869,0.09
1.296388,0.0010,0.0710,0.0471,0.09
1.306388,0.0015,0.1526,-0.0297,0.16
1.318644,0.0063,0.2194,-0.0815,0.23
1.330078,0.0012,0.2621,-0.0383,0.26
1.338533,-0.0094,0.2810,0.0373,0.28
1.346943,-0.0152,0.2862,0.0080,0.29
1.356762,-0.0152,0.2730,-0.0772,0.28
1.368029,-0.0132,0.2699,-0.1139,0.29
1.380083,-0.0424,0.2436,-0.0746,0.26
1.388594,-0.0414,0.2039,-0.0690,0.22
1.397056,-0.0301,0.1601,-0.0304,0.17
1.406948,-0.0135,0.1024,0.0215,0.11
1.419913,0.0078,0.0262,0.0772,0.08
1.431335,0.0143,-0.0442,0.0709,0.08
1.438429,0.0151,-0.0847,-0.0154,0.09
1.446650,0.0013,-0.1190,-0.0390,0.13
1.456647,-0.0221,-0.1386,0.0179,0.14
1.466713,-0.0405,-0.1444,0.0832,0.17
1.478668,-0.0588,-0.1464,0.1379,0.21
1.487956,-0.0674,-0.1353,0.1445,0.21
1.496816,-0.0520,-0.1013,0.0992,0.15
1.507014,-0.0167,-0.0725,-0.0112,0.08
1.517379,-0.0050,-0.0292,-0.0774,0.08
1.528931,0.0098,0.0241,-0.1000,0.10
1.537848,0.0179,0.0679,-0.0844,0.11
1.548978,0.0340,0.1068,-0.0644,0.13
1.557506,0.0251,0.1264,-0.0494,0.14
1.568329,0.0112,0.1267,-0.0393,0.13
1.580328,-0.0027,0.1224,-0.0624,0.14
1.589133,-0.0253,0.1283,-0.0756,0.15
1.597689,-0.0429,0.1350,-0.0696,0.16
1.607728,-0.0466,0.1240,-0.0590,0.14
1.617210,-0.0226,0.0947,-0.0438,0.11
1.633927,-0.0134,0.0659,-0.0148,0.07
1.642554,0.0055,0.0234,0.0091,0.03
1.649909,0.0052,-0.0141,0.0137,0.02
1.661669,0.0045,-0.0605,0.0182,0.06
1.669966,-0.0062,-0.0922,0.0179,0.09
1.678476,-0.0175,-0.1235,0.0271,0.13
1.688601,-0.0294,-0.1411,0.0454,0.15
1.697898,-0.0413,-0.1403,0.0869,0.17
1.709035,-0.0619,-0.1166,0.0759,0.15
1.721152,-0.0616,-0.0881,-0.0338,0.11
1.730332,-0.0647,-0.0354,-0.1133,0.14
1.738491,-0.0493,-0.0110,-0.0926,0.11
1.748335,-0.0256,-0.0149,-0.0345,0.05
1.758200,0.0155,-0.0145,0.0085,0.02
1.770924,0.0322,-0.0005,0.0130,0.03
1.780181,0.0393,0.0174,0.0175,0.05
1.787431,0.0364,0.0206,0.0265,0.05
1.798084,0.0236,0.0239,0.0354,0.05
1.809946,0.0059,0.0224,0.0347,0.04
1.820112,-0.0017,0.0118,-0.0130,0.02
1.829241,-0.0271,0.0069,-0.0504,0.06
1.837602,-0.0277,0.0025,-0.0542,0.06
1.848144,-0.0089,-0.0060,-0.0580,0.06
1.857943,0.0001,-0.0188,-0.0428,0.05
1.870924,0.0365,-0.0263,-0.0419,0.06
1.882131,0.0534,-0.0387,-0.0364,0.08
1.890411,0.0606,-0.0331,0.0066,0.07
1.897856,0.0539,-0.0380,0.0394,0.08
1.909896,0.0240,-0.0155,0.0480,0.06
1.920270,0.0089,0.0069,0.0424,0.04
1.929755,-0.0016,0.0298,-0.0242,0.04
1.938136,-0.0169,0.0675,-0.1085,0.13
1.947867,-0.0319,0.0822,-0.1396,0.17
1.958554,-0.0418,0.0777,-0.0712,0.11
1.970325,-0.0560,0.0486,0.0336,0.08
1.978530,-0.0598,0.0331,0.0754,0.10
1.988080,-0.0663,0.0176,0.0035,0.07
2.001014,-0.0608,0.0129,-0.1755,0.19
2.012117,-0.0660,0.0003,-0.1348,0.15
2.021029,-0.0417,-0.0272,0.0747,0.09
2.029102,0.0322,-0.0607,0.1393,0.16
2.039370,0.0618,-0.0571,0.1274,0.15
2.048184,0.0403,-0.0299,0.0262,0.06
2.061162,-0.0072,-0.0264,-0.0921,0.10
2.076479,-0.0570,-0.0370,-0.1425,0.16
2.089127,-0.0868,-0.0385,-0.0837,0.13
2.089280,-0.0751,-0.0267,0.0445,0.09
2.098164,-0.0320,-0.0059,0.0906,0.10
2.108332,-0.0086,0.0389,0.0419,0.06
2.119275,0.0110,0.0656,-0.0531,0.09
2.129774,0.0177,0.0844,-0.0992,0.13
2.139242,0.0248,0.1040,-0.0550,0.12
2.150944,0.0452,0.0955,0.0167,0.11
2.161527,0.0694,0.0820,0.0543,0.12
2.172668,0.0837,0.0580,0.0770,0.13
2.180892,0.0939,0.0239,0.0568,0.11
2.188306,0.0716,-0.0100,0.0182,0.07
2.200736,0.0548,-0.0291,-0.0387,0.07
2.211300,0.0334,-0.0519,-0.0710,0.09
2.220581,0.0019,-0.0788,-0.0463,0.09
2.228584,-0.0298,-0.1007,-0.0125,0.11
2.238345,-0.0711,-0.1136,0.0442,0.14
2.249869,-0.1024,-0.1041,0.0951,0.17
2.261960,-0.1380,-0.1099,0.1168,0.21
2.274015,-0.1451,-0.1070,0.0958,0.20
2.280141,-0.1385,-0.0996,0.0798,0.19
2.288723,-0.1328,-0.0692,0.0640,0.16
2.299866,-0.1038,-0.0390,0.0391,0.12
2.310864,-0.0804,0.0195,-0.0089,0.08
2.320068,-0.0719,0.0732,0.0240,0.11
2.328823,-0.0350,0.1226,0.0141,0.13
2.338451,-0.0024,0.1584,-0.0708,0.17
2.349589,0.0451,0.1761,-0.1543,0.24
2.361232,0.0736,0.1704,-0.1751,0.26
2.373762,0.0819,0.1311,-0.0544,0.16
2.380703,0.1215,0.0714,0.1065,0.18
2.388826,0.1317,0.0107,0.1657,0.21
2.399675,0.1182,-0.0450,0.1156,0.17
2.412028,0.1005,-0.0808,0.0475,0.14
2.420221,0.0684,-0.0870,0.0324,0.12
2.428836,0.0598,-0.0827,0.0506,0.11
2.440354,0.0650,-0.0593,0.0685,0.11
2.451703,0.0704,-0.0220,0.0484,0.09
2.461345,0.0579,0.0472,0.0193,0.08
2.469662,0.0413,0.0868,0.0094,0.10
2.481064,0.0387,0.1306,0.0232,0.14
2.488984,0.0498,0.1412,0.0228,0.15
2.500008,0.0512,0.1385,-0.0106,0.15
2.512705,0.0526,0.1367,-0.0339,0.15
2.521057,0.0395,0.1260,-0.0379,0.14
2.529253,0.0125,0.1019,-0.0607,0.12
2.539117,-0.0137,0.0736,-0.0737,0.11
2.551765,-0.0529,0.0410,-0.0723,0.10
2.560416,-0.0673,-0.0007,-0.0475,0.08
2.569434,-0.0763,-0.0374,-0.0136,0.09
2.578953,-0.0704,-0.0835,-0.0040,0.11
2.590978,-0.0548,-0.1060,-0.0039,0.12
2.603896,-0.0583,-0.1430,0.0055,0.15
2.612765,-0.0383,-0.1569,0.0194,0.16
2.621814,-0.0328,-0.1665,0.0330,0.17
2.629865,-0.0229,-0.1525,0.0275,0.16
2.639945,-0.0085,-0.1384,-0.0155,0.14
2.654648,0.0103,-0.1101,-0.0295,0.11
2.664083,0.0428,-0.0865,-0.0433,0.11
2.677067,0.0748,-0.0537,-0.0380,0.10
2.682057,0.0878,-0.0117,-0.0374,0.10
2.692421,0.1053,0.0154,-0.0369,0.11
2.702960,0.1035,0.0377,-0.0411,0.12
2.711700,0.0918,0.0551,-0.0357,0.11
2.719522,0.0802,0.0578,-0.0070,0.10
2.729821,0.0452,0.0554,0.0119,0.07
2.741203,0.0063,0.0625,0.0069,0.06
2.752656,-0.0221,0.0649,-0.0121,0.07
2.762077,-0.0450,0.0678,-0.0167,0.08
2.770593,-0.0532,0.0758,0.0118,0.09
2.781826,-0.0613,0.0843,0.0587,0.12
2.792334,-0.0505,0.0934,0.0578,0.12
2.801719,-0.0587,0.0983,0.0334,0.12
2.811449,-0.0716,0.0942,0.0189,0.12
2.819786,-0.0648,0.0762,-0.0048,0.10
2.830122,-0.0623,0.0398,-0.0140,0.08
2.841318,-0.0647,-0.0012,-0.0042,0.06
2.853675,-0.0484,-0.0423,-0.0088,0.06
2.861798,-0.0326,-0.0784,0.0009,0.08
2.872912,-0.0172,-0.1098,0.0008,0.11
2.879793,-0.0069,-0.1318,0.0055,0.13
2.891488,0.0076,-0.1346,-0.0040,0.13
2.903145,0.0076,-0.1137,-0.0134,0.11
2.910693,0.0077,-0.0792,-0.0273,0.08
2.919843,0.0173,-0.0452,-0.0269,0.06
2.929982,0.0222,-0.0025,-0.0406,0.05
2.940467,0.0316,0.0299,-0.0352,0.06
2.952408,0.0268,0.0517,-0.0018,0.06
2.962026,0.0457,0.0673,0.0687,0.11
2.970220,0.0552,0.0778,0.1097,0.15
2.980085,0.0647,0.0796,0.0513,0.11
2.992799,0.0597,0.0972,-0.0626,0.13
3.003704,0.0400,0.0924,-0.1132,0.15
3.011517,0.0195,0.0885,-0.0735,0.12
3.020082,0.0038,0.0559,0.0126,0.06
3.030008,-0.0110,0.0133,0.0784,0.08
3.040276,-0.0336,-0.0108,0.0629,0.07
3.052353,-0.0259,-0.0296,-0.0135,0.04
3.060596,-0.0363,-0.0522,-0.0839,0.11
3.070619,-0.0301,-0.0594,0.0447,0.08
3.081897,-0.0030,-0.0863,0.1712,0.19
3.093986,0.0508,-0.0899,0.0835,0.13
3.102553,0.0564,-0.0654,0.0162,0.09
3.110676,0.0205,-0.0219,-0.0311,0.04
3.121248,-0.0137,-0.0021,-0.1247,0.13
3.137625,-0.0455,-0.0254,-0.1509,0.16
3.146491,-0.0627,-0.0306,-0.0590,0.09
3.154483,-0.0384,-0.0376,0.0925,0.11
3.163848,-0.0063,-0.0222,0.1472,0.15
3.172064,0.0393,0.0026,0.0786,0.09
3.180943,0.0426,0.0281,-0.0171,0.05
3.190640,0.0232,0.0593,-0.0499,0.08
3.201077,0.0049,0.0822,-0.0443,0.09
3.211587,0.0053,0.0963,0.0036,0.10
3.220944,0.0103,0.1101,0.0319,0.12
3.236258,0.0436,0.1000,0.0361,0.11
3.244067,0.0395,0.0712,0.0026,0.08
3.252332,0.0355,0.0568,-0.0162,0.07
3.261167,0.0080,0.0148,-0.0206,0.03
3.270882,-0.0147,-0.0074,-0.0107,0.02
3.281589,-0.0328,-0.0435,0.0084,0.06
3.293883,-0.0416,-0.0606,0.0036,0.07
3.302638,-0.0459,-0.0634,-0.0058,0.08
3.310725,-0.0594,-0.0664,-0.0151,0.09
3.321280,-0.0582,-0.0654,-0.0148,0.09
3.332114,-0.0473,-0.0555,0.0136,0.07
3.344351,-0.0414,-0.0555,0.0275,0.07
3.352747,-0.0176,-0.0514,0.0457,0.07
3.361488,0.0052,-0.0380,0.0449,0.06
3.376028,0.0327,-0.0248,-0.0078,0.04
3.385264,0.0265,-0.0024,-0.0030,0.03
3.393869,0.0160,0.0298,0.0299,0.05
3.401740,0.0162,0.0486,-0.0365,0.06
3.411661,0.0133,0.0403,-0.1440,0.15
3.421011,0.0104,0.0321,-0.1086,0.11
3.431656,0.0254,0.0080,0.0627,0.07
3.444084,0.0440,-0.0075,0.1322,0.14
3.455729,0.0435,-0.0095,0.0545,0.07
3.462928,0.0290,-0.0014,-0.0453,0.05
3.471215,-0.0042,-0.0157,-0.0682,0.07
3.484089,-0.0139,0.0037,-0.0340,0.04
3.492407,-0.0191,0.0139,0.0325,0.04
3.501120,-0.0149,0.0280,0.0744,0.08
3.511017,0.0082,0.0510,0.0637,0.08
3.522731,0.0033,0.0641,0.0297,0.07
3.534397,-0.0018,0.0631,-0.0038,0.06
3.543405,0.0024,0.0386,0.0152,0.04
3.551815,0.0110,0.0193,0.0196,0.03
3.561509,0.0194,-0.0041,0.0005,0.02
3.572867,0.0185,-0.0228,-0.0136,0.03
3.584058,0.0181,-0.0272,-0.0181,0.04
3.593980,0.0130,-0.0363,-0.0131,0.04
3.602587,-0.0015,-0.0312,-0.0082,0.03
3.613320,-0.0112,-0.0308,-0.0316,0.05
3.623381,-0.0157,-0.0159,-0.0499,0.05
3.635000,-0.0247,-0.0106,-0.0302,0.04
3.643874,-0.0196,-0.0056,0.0080,0.02
3.652281,-0.0142,-0.0007,0.0220,0.03
3.661591,-0.0038,-0.0006,0.0028,0.00
3.673001,0.0111,-0.0006,-0.0161,0.02
3.685307,0.0067,-0.0099,-0.0017,0.01
3.693593,-0.0120,-0.0002,0.0124,0.02
3.701788,-0.0067,-0.0190,0.0169,0.03
3.711677,-0.0064,-0.0045,0.0025,0.01
3.722143,-0.0158,-0.0135,0.0072,0.02
3.735512,-0.0204,-0.0131,0.0118,0.03
3.745141,-0.0248,-0.0081,0.0022,0.03
3.753267,-0.0287,0.0019,-0.0213,0.04
3.761862,-0.0232,0.0163,-0.0257,0.04
3.773361,0.0011,0.0166,-0.0111,0.02
3.784284,0.0202,0.0120,-0.0062,0.02
3.793974,0.0249,0.0123,0.0081,0.03
3.803202,0.0389,0.0124,0.0127,0.04
3.811988,0.0293,-0.0066,0.0219,0.04
3.824670,0.0242,-0.0208,0.0121,0.03
3.833884,0.0097,-0.0300,0.0119,0.03
3.842887,0.0096,-0.0294,-0.0024,0.03
3.851915,-0.0045,-0.0195,-0.0024,0.02
3.861781,0.0006,-0.0097,-0.0118,0.02
3.872272,0.0009,0.0001,-0.0163,0.02
3.883840,0.0011,0.0094,-0.0254,0.03
3.895319,0.0058,0.0186,-0.0109,0.02
3.902114,0.0106,0.0227,0.0034,0.03
3.911925,0.0108,0.0175,-0.0014,0.02
3.922587,0.0063,0.0077,0.0034,0.01
3.934654,-0.0028,0.0074,0.0174,0.02
3.943333,0.0024,-0.0022,0.0124,0.01
3.952106,0.0027,0.0025,0.0122,0.01
3.963425,-0.0113,0.0122,0.0073,0.02
3.976430,-0.0109,0.0126,-0.0069,0.02
3.984200,-0.0106,0.0128,-0.0209,0.03
3.992307,-0.0102,-0.0015,-0.0158,0.02
4.002260,-0.0050,-0.0068,-0.0015,0.01
4.018746,-0.0091,-0.0263,0.0456,0.05
4.023056,-0.0037,-0.0270,0.0777,0.08
4.032301,0.0060,-0.0230,0.0669,0.07
4.043662,0.0108,-0.0136,-0.0049,0.02
4.052591,0.0058,0.0154,-0.0848,0.09
4.074558,-0.0091,0.0353,-0.0880,0.10
4.086254,-0.0149,0.0307,0.0317,0.05
4.102508,-0.0107,0.0206,-0.0867,0.09
4.118829,-0.0120,0.0024,-0.0946,0.10
4.122664,-0.0120,-0.0205,0.1048,0.11
4.134810,0.0376,-0.0583,0.1548,0.17
4.142397,0.0766,-0.0633,0.0627,0.12
4.154811,0.0538,-0.0303,-0.0137,0.06
4.170862,0.0133,-0.0298,-0.0653,0.07
4.172749,-0.0439,-0.0291,-0.1113,0.12
4.187473,-0.0656,-0.0430,-0.1330,0.15
4.193545,-0.0585,-0.0533,-0.0179,0.08
4.205238,-0.0337,-0.0465,0.1281,0.14
4.221777,0.0135,-0.0402,0.1305,0.14
4.222743,0.0459,-0.0149,0.0339,0.06
4.236220,0.0360,0.0209,-0.0328,0.05
4.242917,0.0270,0.0483,-0.0464,0.07
4.253155,0.0132,0.0860,-0.0126,0.09
4.269731,0.0044,0.1047,0.0206,0.11
4.273950,0.0145,0.1185,0.0439,0.13
4.289624,0.0294,0.1084,0.0292,0.12
4.293075,0.0255,0.1029,0.0193,0.11
4.303901,0.0028,0.0737,0.0096,0.07
4.321331,-0.0103,0.0354,0.0142,0.04
4.322880,-0.0336,-0.0164,0.0187,0.04
4.335678,-0.0335,-0.0486,0.0137,0.06
4.343418,-0.0336,-0.0803,-0.0147,0.09
4.355254,-0.0382,-0.0925,-0.0427,0.11
4.368252,-0.0235,-0.1000,-0.0467,0.11
4.373027,-0.0275,-0.0890,-0.0318,0.10
4.385502,-0.0127,-0.0831,-0.0030,0.08
4.402366,0.0018,-0.0638,0.0252,0.07
4.403262,0.0251,-0.0358,0.0577,0.07
4.419803,0.0335,-0.0085,0.0613,0.07
4.423423,0.0420,0.0092,-0.0151,0.05
4.437541,0.0262,0.0367,0.0086,0.05
4.443289,0.0060,0.0502,0.0462,0.07
4.453421,0.0154,0.0502,-0.0252,0.06
4.470285,-0.0075,0.0417,-0.1282,0.14
4.474076,-0.0158,0.0181,-0.0790,0.08
4.485838,-0.0057,-0.0206,0.0636,0.07
4.498662,0.0040,-0.0362,0.0812,0.09
4.503004,0.0139,-0.0421,-0.0144,0.05
4.518409,-0.0045,-0.0280,-0.0896,0.09
4.523319,-0.0041,-0.0130,-0.0692,0.07
4.534683,-0.0137,0.0066,0.0026,0.02
4.552745,-0.0001,0.0351,0.0779,0.09
4.553648,0.0132,0.0627,0.0907,0.11
4.566243,0.0077,0.0849,0.0562,0.10
4.573507,0.0027,0.0975,0.0082,0.10
4.583904,-0.0070,0.0774,-0.0060,0.08
4.600473,-0.0073,0.0437,0.0035,0.04
4.603591,-0.0078,0.0154,0.0224,0.03
4.621377,0.0151,-0.0221,0.0126,0.03
4.623705,0.0284,-0.0358,0.0030,0.05
4.635058,0.0225,-0.0494,-0.0112,0.06
4.652672,0.0217,-0.0488,-0.0110,0.05
4.653637,0.0069,-0.0433,-0.0344,0.06
4.670043,0.0068,-0.0236,-0.0479,0.05
4.674036,-0.0029,-0.0184,-0.0471,0.05
4.684145,-0.0030,-0.0037,-0.0322,0.03
4.698290,-0.0030,0.0009,0.0107,0.01
4.703519,0.0066,0.0005,0.0199,0.02
4.718497,0.0210,-0.0092,0.0243,0.03
4.723927,0.0117,-0.0143,0.0097,0.02
4.733872,0.0023,-0.0286,0.0048,0.03
4.751569,-0.0116,-0.0286,0.0047,0.03
4.753971,-0.0160,-0.0284,0.0046,0.03
4.767211,-0.0300,-0.0094,0.0045,0.03
4.774324,-0.0341,-0.0047,-0.0003,0.03
4.783925,-0.0335,-0.0003,-0.0003,0.03
4.800185,-0.0282,0.0181,-0.0050,0.03
4.804062,-0.0275,0.0269,-0.0144,0.04
4.816375,-0.0125,0.0266,-0.0094,0.03
4.824053,-0.0027,0.0216,0.0001,0.02
4.835948,0.0162,0.0165,0.0143,0.03
4.848886,0.0255,0.0162,0.0234,0.04
4.854791,0.0299,-0.0031,0.0136,0.03
4.869209,0.0155,-0.0030,0.0087,0.02
4.874152,0.0060,-0.0078,-0.0056,0.01
4.885720,0.0015,-0.0124,-0.0149,0.02
4.901544,-0.0032,-0.0075,-0.0053,0.01
4.903961,-0.0032,-0.0122,0.0136,0.02
4.918747,-0.0030,-0.0170,0.0134,0.02
4.924246,-0.0025,-0.0078,0.0084,0.01
4.939203,-0.0024,-0.0081,-0.0153,0.02
4.951306,0.0026,0.0015,-0.0386,0.04
4.954431,-0.0020,0.0111,-0.0285,0.03
4.968391,0.0122,0.0109,0.0002,0.02
4.985412,0.0120,0.0153,0.0143,0.02
5.004724,0.0122,0.0051,0.0043,0.01
5.005590,0.0126,0.0000,-0.0099,0.02
5.017613,0.0034,-0.0003,0.0044,0.01
5.036590,0.0038,-0.0006,0.0090,0.01
5.036791,0.0043,0.0088,0.0041,0.01
5.051296,-0.0096,0.0088,-0.0148,0.02
5.069381,-0.0050,0.0044,-0.0048,0.01
5.090828,-0.0238,-0.0098,-0.0000,0.03
5.102294,-0.0178,-0.0116,0.0420,0.05
5.117927,0.0114,-0.0037,0.0355,0.04
5.134572,0.0162,0.0105,-0.0404,0.04
5.134741,0.0110,0.0302,-0.0774,0.08
5.151425,0.0005,0.0306,-0.0478,0.06
5.154735,-0.0006,0.0210,0.0237,0.03
5.166949,-0.0058,0.0253,0.0421,0.05
5.181589,-0.0137,0.0105,-0.0481,0.05
5.184613,-0.0199,0.0015,-0.1461,0.15
5.200012,-0.0280,-0.0114,-0.0212,0.04
5.205101,-0.0014,-0.0390,0.1487,0.15
5.215892,0.0663,-0.0627,0.0803,0.12
5.232358,0.0676,-0.0393,-0.0011,0.08
5.234777,0.0415,-0.0154,-0.0529,0.07
5.248355,0.0027,-0.0242,-0.1132,0.12
5.255000,-0.0341,-0.0423,-0.1302,0.14
5.267961,-0.0463,-0.0565,-0.0480,0.09
5.281393,-0.0355,-0.0583,0.0986,0.12
5.284954,-0.0023,-0.0330,0.1579,0.16
5.300402,0.0255,-0.0128,0.0796,0.08
5.304953,0.0253,0.0132,-0.0207,0.04
5.315667,0.0117,0.0452,-0.0581,0.07
5.331884,0.0031,0.0683,-0.0195,0.07
5.335087,0.0083,0.0918,0.0233,0.10
5.350285,0.0131,0.0918,0.0560,0.11
5.355378,0.0178,0.1012,0.0363,0.11
5.367858,0.0324,0.0914,-0.0019,0.10
5.382700,0.0240,0.0721,-0.0159,0.08
5.385224,0.0109,0.0434,-0.0109,0.05
5.400618,-0.0123,0.0109,0.0082,0.02
5.405818,-0.0168,-0.0163,0.0034,0.02
5.415817,-0.0313,-0.0435,0.0081,0.05
5.431865,-0.0366,-0.0656,-0.0014,0.08
5.435252,-0.0510,-0.0783,-0.0107,0.09
5.448602,-0.0462,-0.0818,-0.0153,0.10
5.455661,-0.0409,-0.0759,-0.0056,0.09
5.465793,-0.0164,-0.0705,-0.0008,0.07
