# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-28 14:44:53.277
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.910646,-0.0566,-0.0330,-0.0885,0.11
1.922728,-0.0587,-0.0602,-0.0683,0.11
1.935874,-0.0462,-0.0747,0.0269,0.09
1.942955,-0.0200,-0.0764,0.1110,0.14
1.950807,0.0193,-0.0601,0.1185,0.13
1.961396,0.0484,-0.0393,0.0599,0.09
1.972608,0.0535,0.0054,0.0023,0.05
1.984171,0.0398,0.0557,-0.0073,0.07
1.992716,0.0351,0.0970,0.0117,0.10
2.001473,0.0348,0.1197,0.0209,0.13
2.009856,0.0434,0.1471,0.0253,0.16
2.022146,0.0474,0.1457,0.0060,0.15
2.033411,0.0191,0.1393,-0.0083,0.14
2.042033,0.0107,0.1039,-0.0082,0.10
2.051465,-0.0259,0.0734,0.0013,0.08
2.060359,-0.0480,0.0294,0.0012,0.06
2.072391,-0.0611,0.0006,-0.0083,0.06
2.084569,-0.0698,-0.0272,-0.0222,0.08
2.092215,-0.0692,-0.0587,-0.0359,0.10
2.103064,-0.0542,-0.0707,-0.0118,0.09
2.110841,-0.0434,-0.0876,0.0025,0.10
2.121984,-0.0320,-0.0770,0.0307,0.09
2.132773,-0.0109,-0.0721,0.0489,0.09
2.141547,-0.0044,-0.0589,0.0762,0.10
2.150480,-0.0028,-0.0367,0.0230,0.04
2.161059,0.0027,-0.0051,0.0085,0.01
2.171622,-0.0018,0.0221,0.0366,0.04
2.183798,0.0081,0.0454,0.0171,0.05
2.192613,-0.0052,0.0367,-0.0727,0.08
2.200895,-0.0087,0.0292,-0.1327,0.14
2.210492,-0.0130,0.0067,-0.0505,0.05
2.221172,0.0106,-0.0125,0.0304,0.03
2.232695,0.0110,-0.0283,0.0440,0.05
2.240964,0.0126,-0.0352,0.0102,0.04
2.250909,0.0004,-0.0320,-0.0419,0.05
2.260642,0.0017,-0.0374,-0.0319,0.05
2.271916,0.0017,-0.0229,0.0157,0.03
2.285642,0.0054,0.0107,0.0485,0.05
2.294160,0.0183,0.0342,0.0571,0.07
2.302883,0.0127,0.0621,0.0421,0.08
2.311158,0.0124,0.0661,0.0226,0.07
2.321362,0.0170,0.0559,0.0081,0.06
2.332267,0.0117,0.0367,-0.0015,0.04
2.341198,0.0300,0.0227,-0.0155,0.04
2.350504,0.0193,0.0091,-0.0152,0.03
2.362506,0.0185,-0.0137,-0.0197,0.03
2.374749,0.0086,-0.0081,-0.0146,0.02
2.382940,-0.0197,-0.0073,-0.0238,0.03
2.391266,-0.0329,-0.0212,-0.0328,0.05
2.400794,-0.0223,-0.0210,-0.0229,0.04
2.410785,-0.0118,-0.0210,-0.0037,0.02
2.422277,0.0034,-0.0162,-0.0037,0.02
2.432328,0.0186,-0.0018,-0.0131,0.02
2.444726,0.0286,0.0031,-0.0271,0.04
2.453139,0.0195,0.0130,-0.0173,0.03
2.469562,0.0245,-0.0006,-0.0076,0.03
2.483189,0.0113,-0.0187,0.0299,0.04
2.490998,0.0125,-0.0328,0.0341,0.05
2.501161,-0.0002,-0.0280,0.0240,0.04
2.513348,-0.0035,-0.0278,-0.0000,0.03
2.524530,-0.0163,-0.0179,-0.0095,0.03
2.532780,-0.0196,-0.0220,-0.0235,0.04
2.541692,-0.0087,-0.0165,-0.0185,0.03
2.551090,-0.0120,-0.0065,-0.0088,0.02
2.562555,-0.0104,0.0033,0.0101,0.01
2.574677,0.0054,0.0080,0.0098,0.01
2.583093,0.0017,0.0175,0.0049,0.02
2.591715,-0.0020,0.0220,-0.0141,0.03
2.601357,-0.0009,0.0316,-0.0186,0.04
2.617065,-0.0047,0.0366,-0.0042,0.04
2.625407,-0.0039,0.0417,0.0052,0.04
2.632824,-0.0036,0.0326,0.0052,0.03
2.641268,-0.0078,0.0288,0.0051,0.03
2.651216,-0.0161,0.0201,0.0002,0.03
2.663944,-0.0051,0.0116,0.0143,0.02
2.673854,0.0058,0.0080,0.0140,0.02
2.682254,0.0069,0.0091,0.0043,0.01
2.691395,0.0078,0.0152,-0.0099,0.02
2.701485,-0.0010,0.0118,-0.0098,0.02
2.713314,0.0089,-0.0056,-0.0096,0.01
2.724377,-0.0006,-0.0092,-0.0048,0.01
2.732607,-0.0096,-0.0276,0.0047,0.03
2.741539,-0.0083,-0.0320,0.0281,0.04
2.751478,-0.0020,-0.0513,0.0652,0.08
2.762807,-0.0049,-0.0466,0.0593,0.08
2.775205,-0.0171,-0.0230,0.0017,0.03
2.783649,-0.0203,0.0015,-0.0502,0.05
2.792709,-0.0387,0.0309,-0.0540,0.07
2.805429,-0.0480,0.0414,-0.0248,0.07
2.816139,-0.0379,0.0330,0.0039,0.05
2.825001,-0.0214,0.0290,-0.0339,0.05
2.834427,-0.0125,0.0116,-0.1042,0.11
2.843128,0.0002,-0.0049,-0.0461,0.05
2.854844,0.0144,-0.0407,0.1242,0.13
2.864570,0.0683,-0.0726,0.1082,0.15
2.873745,0.0740,-0.0674,0.0641,0.12
2.884919,0.0524,-0.0391,0.0207,0.07
2.892398,0.0185,-0.0297,-0.0738,0.08
2.903081,-0.0135,-0.0342,-0.1197,0.13
2.914951,-0.0305,-0.0393,-0.0990,0.11
2.924269,-0.0148,-0.0311,0.0015,0.03
2.932622,0.0139,-0.0148,0.0909,0.09
2.942183,0.0230,0.0151,0.0799,0.08
2.954039,0.0137,0.0404,0.0361,0.06
2.965123,0.0096,0.0569,-0.0069,0.06
2.973861,-0.0038,0.0794,-0.0068,0.08
2.982202,-0.0082,0.0932,0.0121,0.09
2.992447,0.0010,0.0977,0.0355,0.10
3.004547,0.0101,0.1026,0.0302,0.11
3.014654,0.0291,0.0977,0.0109,0.10
3.023824,0.0251,0.0785,-0.0129,0.08
3.034795,0.0212,0.0311,-0.0033,0.04
3.042460,-0.0064,-0.0015,0.0014,0.01
3.052730,-0.0106,-0.0385,0.0061,0.04
3.065177,-0.0197,-0.0702,0.0107,0.07
3.074392,-0.0242,-0.0775,-0.0083,0.08
3.082513,-0.0240,-0.0801,-0.0223,0.09
3.092573,-0.0330,-0.0776,-0.0407,0.09
3.103917,-0.0274,-0.0709,-0.0259,0.08
3.114654,-0.0359,-0.0554,-0.0067,0.07
3.125465,-0.0257,-0.0458,0.0405,0.07
3.134401,-0.0063,-0.0371,0.0633,0.07
3.142549,0.0127,-0.0289,0.0152,0.04
3.156241,-0.0021,-0.0015,0.0055,0.01
3.165318,-0.0169,0.0311,0.0384,0.05
3.174002,-0.0213,0.0457,0.0189,0.05
3.182460,-0.0344,0.0523,-0.0803,0.10
3.195174,-0.0380,0.0596,-0.1260,0.14
3.207151,-0.0286,0.0379,-0.0344,0.06
3.218149,0.0037,0.0100,0.0557,0.06
3.224550,0.0130,-0.0049,0.0642,0.07
3.232397,0.0138,-0.0109,0.0066,0.02
3.242725,0.0008,-0.0306,-0.0360,0.05
3.256802,-0.0128,-0.0253,-0.0307,0.04
3.264618,-0.0039,-0.0240,0.0311,0.04
3.273608,-0.0009,0.0058,0.0777,0.08
3.285397,0.0071,0.0351,0.0812,0.09
3.296729,0.0106,0.0689,0.0329,0.08
3.304934,0.0048,0.0786,0.0041,0.08
3.313964,-0.0105,0.0694,-0.0006,0.07
3.322887,-0.0022,0.0411,0.0136,0.04
3.332666,0.0105,0.0180,0.0229,0.03
3.343561,0.0184,-0.0051,0.0085,0.02
3.355276,0.0218,-0.0275,-0.0010,0.04
3.365181,0.0250,-0.0450,-0.0150,0.05
3.377205,0.0049,-0.0333,-0.0383,0.05
3.384178,-0.0005,-0.0260,-0.0658,0.07
3.395058,-0.0058,-0.0230,-0.0694,0.07
3.409102,-0.0015,-0.0151,-0.0352,0.04
3.416881,0.0072,-0.0217,-0.0063,0.02
3.424870,0.0205,-0.0144,0.0174,0.03
3.433016,0.0338,-0.0217,0.0125,0.04
3.443069,0.0283,-0.0242,-0.0018,0.04
3.457461,0.0226,-0.0216,-0.0111,0.03
3.467354,0.0168,-0.0189,0.0080,0.03
3.476279,-0.0032,-0.0207,0.0079,0.02
3.483736,-0.0135,-0.0176,-0.0015,0.02
3.493771,-0.0331,-0.0098,0.0127,0.04
3.506427,-0.0336,-0.0021,0.0126,0.04
3.514436,-0.0294,0.0151,-0.0063,0.03
3.523255,-0.0250,0.0316,-0.0014,0.04
3.533265,-0.0161,0.0336,0.0034,0.04
3.543590,-0.0024,0.0448,0.0081,0.05
3.555496,0.0061,0.0368,0.0175,0.04
3.565118,0.0145,0.0431,0.0079,0.05
3.573948,0.0228,0.0206,0.0078,0.03
3.583520,0.0076,0.0029,0.0031,0.01
3.595970,0.0210,0.0043,0.0031,0.02
3.604840,0.0103,-0.0083,0.0031,0.01
3.614629,-0.0098,-0.0113,-0.0016,0.02
3.623582,-0.0014,-0.0240,0.0127,0.03
3.633501,-0.0163,-0.0226,0.0172,0.03
3.644010,-0.0072,-0.0163,0.0170,0.02
3.655712,-0.0029,-0.0053,-0.0021,0.01
3.666337,0.0011,0.0009,-0.0208,0.02
3.675754,0.0001,0.0027,-0.0345,0.03
3.683728,0.0087,0.0090,-0.0244,0.03
3.694801,0.0077,0.0104,-0.0145,0.02
3.705260,0.0165,0.0165,-0.0001,0.02
3.714948,0.0063,0.0033,0.0047,0.01
3.724843,0.0200,0.0043,0.0141,0.02
3.737730,0.0196,0.0057,0.0092,0.02
3.746591,0.0242,-0.0021,-0.0004,0.02
3.756092,0.0143,-0.0045,-0.0239,0.03
3.767662,0.0186,0.0031,-0.0328,0.04
3.774271,0.0126,0.0013,-0.0180,0.02
3.786636,0.0020,-0.0104,0.0012,0.01
3.797449,0.0060,-0.0129,0.0107,0.02
3.806182,0.0061,-0.0257,0.0199,0.03
3.814433,0.0117,-0.0246,0.0337,0.04
3.828711,0.0263,-0.0191,0.0331,0.05
3.834964,0.0118,-0.0086,0.0184,0.02
3.849033,0.0015,0.0166,-0.0289,0.03
3.856240,-0.0095,0.0183,-0.0518,0.06
3.866725,-0.0157,0.0153,-0.0178,0.03
3.874205,-0.0258,0.0115,0.0343,0.04
3.884431,-0.0289,0.0075,-0.0040,0.03
3.895531,-0.0346,0.0046,-0.1217,0.13
3.906338,-0.0321,-0.0114,-0.0679,0.08
3.915920,-0.0048,-0.0420,0.1170,0.12
3.925088,0.0626,-0.0787,0.0964,0.14
3.937133,0.0866,-0.0690,0.0384,0.12
3.947176,0.0698,-0.0361,-0.0328,0.09
3.955963,0.0459,-0.0177,-0.1124,0.12
3.964495,0.0188,-0.0372,-0.1248,0.13
3.974463,-0.0034,-0.0469,-0.0804,0.09
3.986278,-0.0026,-0.0479,0.0244,0.05
3.996837,0.0116,-0.0309,0.0757,0.08
4.004546,0.0114,-0.0004,0.0650,0.07
4.014350,-0.0021,0.0351,0.0167,0.04
4.025640,-0.0339,0.0619,-0.0119,0.07
4.034510,-0.0515,0.0708,-0.0117,0.09
4.053116,-0.0461,0.0851,0.0215,0.10
4.054611,-0.0222,0.0853,0.0541,0.10
4.065764,0.0018,0.0710,0.0485,0.09
4.074676,0.0218,0.0562,0.0053,0.06
4.084652,0.0231,0.0413,-0.0137,0.05
4.098203,0.0196,-0.0015,-0.0277,0.03
4.104550,0.0159,-0.0297,-0.0226,0.04
4.119897,-0.0073,-0.0620,-0.0175,0.06
4.134881,-0.0213,-0.0799,-0.0219,0.09
4.135036,-0.0211,-0.0880,-0.0263,0.09
4.151536,-0.0159,-0.0775,-0.0212,0.08
4.154988,-0.0149,-0.0724,-0.0020,0.07
4.166804,-0.0041,-0.0586,0.0214,0.06
4.185554,-0.0026,-0.0452,0.0163,0.05
4.185703,0.0128,-0.0511,0.0065,0.05
4.200670,0.0088,-0.0379,0.0016,0.04
4.204727,0.0139,-0.0248,-0.0362,0.05
4.218011,-0.0010,-0.0020,0.0162,0.02
4.231785,-0.0020,0.0158,0.0677,0.07
4.234375,-0.0066,0.0335,0.0666,0.07
4.250420,-0.0147,0.0421,-0.0146,0.05
4.254521,-0.0126,0.0328,-0.1086,0.11
4.264956,-0.0160,0.0380,-0.1069,0.11
4.284426,-0.0114,0.0089,-0.0062,0.02
4.284627,0.0073,-0.0022,0.0457,0.05
4.300639,0.0029,-0.0048,0.0260,0.03
4.304975,-0.0007,-0.0168,-0.0075,0.02
4.323852,0.0006,-0.0188,-0.0075,0.02
4.331869,0.0010,-0.0011,0.0255,0.03
4.334884,0.0101,0.0025,0.0628,0.06
4.349610,0.0233,0.0251,0.0570,0.07
4.354871,0.0271,0.0521,0.0278,0.07
4.366258,0.0128,0.0550,0.0085,0.06
4.384952,-0.0013,0.0436,0.0083,0.04
4.385104,0.0129,0.0274,0.0176,0.03
4.401234,0.0125,0.0257,-0.0016,0.03
4.404971,0.0259,0.0102,-0.0157,0.03
4.415365,0.0203,0.0097,-0.0342,0.04
4.432213,0.0193,0.0051,-0.0477,0.05
4.435474,0.0280,-0.0228,-0.0422,0.06
4.448913,0.0181,-0.0366,-0.0227,0.05
4.455058,-0.0051,-0.0459,-0.0176,0.05
4.465729,-0.0134,-0.0460,-0.0080,0.05
4.483812,-0.0123,-0.0509,0.0062,0.05
4.485591,-0.0114,-0.0464,0.0061,0.05
4.501606,-0.0108,-0.0323,0.0059,0.03
4.505458,-0.0198,-0.0139,0.0058,0.02
4.516105,-0.0286,-0.0004,0.0151,0.03
4.529744,-0.0188,0.0081,0.0242,0.03
4.535256,-0.0186,0.0119,0.0050,0.02
4.548788,-0.0229,0.0111,0.0002,0.03
4.555545,-0.0076,0.0145,0.0048,0.02
4.568076,0.0026,0.0081,0.0047,0.01
4.581466,0.0127,0.0071,-0.0096,0.02
4.585438,0.0131,0.0017,-0.0142,0.02
4.598647,0.0228,0.0015,-0.0093,0.02
4.618762,0.0275,0.0063,-0.0044,0.03
4.619020,0.0226,0.0016,0.0098,0.02
4.630803,0.0130,0.0201,0.0143,0.03
4.635931,0.0088,0.0240,0.0093,0.03
4.650766,-0.0047,0.0090,-0.0003,0.01
4.662883,0.0007,0.0084,0.0043,0.01
4.665573,-0.0037,-0.0014,0.0043,0.01
4.684590,-0.0033,-0.0158,0.0089,0.02
4.685892,0.0068,-0.0203,0.0087,0.02
4.696427,0.0027,-0.0158,-0.0009,0.02
4.714786,0.0034,0.0028,-0.0010,0.00
4.715802,0.0087,0.0024,-0.0010,0.01
4.728206,0.0136,0.0018,0.0084,0.02
4.735812,0.0231,-0.0037,0.0083,0.02
4.748940,0.0090,0.0049,-0.0013,0.01
4.763585,0.0048,0.0133,-0.0014,0.01
4.765800,-0.0088,0.0171,-0.0155,0.02
4.778188,-0.0271,0.0116,-0.0153,0.03
4.785974,-0.0354,0.0021,-0.0151,0.04
4.796117,-0.0301,-0.0072,-0.0148,0.03
4.808432,-0.0247,-0.0117,-0.0099,0.03
4.816925,-0.0099,-0.0119,0.0091,0.02
4.831962,0.0096,-0.0173,0.0230,0.03
4.835992,0.0060,-0.0092,0.0461,0.05
4.847857,0.0116,-0.0016,0.0594,0.06
4.865691,0.0216,0.0204,0.0536,0.06
4.865854,0.0166,0.0333,-0.0132,0.04
4.878642,-0.0076,0.0474,-0.0648,0.08
4.886085,-0.0181,0.0522,-0.0636,0.08
4.896278,-0.0235,0.0286,-0.0107,0.04
4.914239,-0.0038,-0.0001,0.0177,0.02
4.916196,-0.0055,-0.0047,-0.0534,0.05
4.930078,-0.0106,-0.0035,-0.1374,0.14
4.936398,-0.0091,-0.0302,-0.0033,0.03
4.948230,0.0412,-0.0528,0.1710,0.18
4.959927,0.1034,-0.0582,0.0977,0.15
4.968957,0.0852,-0.0312,0.0396,0.10
4.976937,0.0356,-0.0092,-0.0363,0.05
4.987032,-0.0118,-0.0052,-0.1064,0.11
4.997142,-0.0582,-0.0294,-0.1235,0.14
5.008570,-0.0612,-0.0442,-0.0791,0.11
5.029977,-0.0503,-0.0599,0.0210,0.08
5.048061,0.0138,0.0210,0.0129,0.03
5.064857,0.0147,0.0616,-0.0109,0.06
5.066480,0.0060,0.0890,0.0033,0.09
5.081122,0.0157,0.1075,0.0362,0.11
5.096232,0.0200,0.1212,0.0498,0.13
5.096402,0.0243,0.1067,0.0349,0.11
5.113290,0.0194,0.0871,0.0060,0.09
5.116958,0.0105,0.0485,-0.0082,0.05
5.128535,-0.0167,0.0053,-0.0082,0.02
5.144690,-0.0202,-0.0228,-0.0081,0.03
5.146427,-0.0336,-0.0411,-0.0032,0.05
5.164673,-0.0286,-0.0636,-0.0126,0.07
5.166664,-0.0192,-0.0617,-0.0218,0.07
5.179618,-0.0004,-0.0646,-0.0167,0.07
5.196180,-0.0006,-0.0536,-0.0164,0.06
5.196754,0.0092,-0.0529,-0.0067,0.05
5.213533,0.0142,-0.0528,0.0075,0.06
5.217701,0.0188,-0.0529,0.0215,0.06
5.231258,0.0188,-0.0584,0.0399,0.07
5.246629,0.0139,-0.0356,-0.0126,0.04
5.247101,0.0131,-0.0126,0.0112,0.02
5.265493,-0.0069,0.0151,0.0440,0.05
5.267563,-0.0021,0.0340,0.0386,0.05
5.280501,-0.0249,0.0444,-0.0563,0.08
5.296368,-0.0236,0.0367,-0.1307,0.14
5.297129,-0.0187,0.0382,-0.0719,0.08
5.312116,-0.0005,0.0004,0.0329,0.03
5.318327,0.0227,-0.0104,0.0653,0.07
5.329301,0.0088,-0.0128,0.0265,0.03
5.345499,-0.0091,-0.0196,-0.0211,0.03
5.346999,-0.0177,-0.0065,-0.0255,0.03
5.361596,-0.0227,-0.0019,0.0126,0.03
5.367432,-0.0046,0.0219,0.0595,0.06
5.377761,0.0178,0.0502,0.0680,0.09
5.392712,0.0169,0.0684,0.0198,0.07
5.397013,0.0212,0.0720,0.0007,0.08
5.408816,0.0298,0.0565,0.0148,0.07
5.417355,0.0190,0.0407,0.0381,0.06
5.428648,0.0273,0.0063,0.0234,0.04
5.441989,0.0260,-0.0131,0.0042,0.03
5.447426,0.0059,-0.0082,-0.0147,0.02
5.458380,-0.0142,-0.0122,-0.0285,0.03
